text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a colonel sold a corporation a wire .,DO,SELL,A,to,-65.04814147949219,▁A|▁colon|el|▁sold|▁a|▁corpor|ation|▁a|▁wire|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -10.793883323669434, -2.7983405590057373, -6.904242515563965, -4.3229498863220215, -1.9502407312393188, -9.761762619018555, -4.135008811950684]"
a chief sold a bag to a business .,PD,SELL,A,to,-62.32279968261719,▁A|▁chief|▁sold|▁a|▁bag|▁to|▁a|▁business|.,"[-11.423389434814453, -10.435576438903809, -15.783437728881836, -3.6458303928375244, -2.907917022705078, -7.746264457702637, -0.21419209241867065, -5.420366287231445, -4.745827674865723]"
a chief sold a business a bag .,DO,SELL,A,to,-72.87757110595703,▁A|▁chief|▁sold|▁a|▁business|▁a|▁bag|.,"[-11.423389434814453, -10.435576438903809, -15.78343677520752, -3.6458311080932617, -7.0587992668151855, -8.314116477966309, -9.637492179870605, -6.578928470611572]"
a kid sold a ball to a band .,PD,SELL,A,to,-60.59795379638672,▁A|▁kid|▁sold|▁a|▁ball|▁to|▁a|▁band|.,"[-11.423389434814453, -9.81735897064209, -11.354276657104492, -2.9977869987487793, -8.735998153686523, -0.8599652647972107, -0.8906075358390808, -9.001306533813477, -5.517267227172852]"
a kid sold a band a ball .,DO,SELL,A,to,-64.50541687011719,▁A|▁kid|▁sold|▁a|▁band|▁a|▁ball|.,"[-11.423389434814453, -9.81735897064209, -11.354278564453125, -2.9977834224700928, -8.791450500488281, -8.1558198928833, -8.982715606689453, -2.9826173782348633]"
a winner sold a tea to a company .,PD,SELL,A,to,-68.12773895263672,▁A|▁winner|▁sold|▁a|▁tea|▁to|▁a|▁company|.,"[-11.423389434814453, -10.87545108795166, -14.570727348327637, -2.3649721145629883, -12.77804946899414, -2.2010788917541504, -6.77787971496582, -4.065227031707764, -3.070963144302368]"
a winner sold a company a tea .,DO,SELL,A,to,-70.15354919433594,▁A|▁winner|▁sold|▁a|▁company|▁a|▁tea|.,"[-11.423389434814453, -10.87545108795166, -14.570727348327637, -2.364971876144409, -8.009346008300781, -5.78108549118042, -12.143266677856445, -4.985312461853027]"
a colonel sold a coffee to an author .,PD,SELL,A,to,-63.68682098388672,▁A|▁colon|el|▁sold|▁a|▁coffee|▁to|▁an|▁author|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -10.793883323669434, -2.7983405590057373, -8.592257499694824, -3.8061580657958984, -3.9579553604125977, -7.414578437805176, -1.941933512687683]"
a colonel sold an author a coffee .,DO,SELL,A,to,-60.475074768066406,▁A|▁colon|el|▁sold|▁an|▁author|▁a|▁coffee|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -10.793883323669434, -5.3999199867248535, -7.7579216957092285, -3.364335060119629, -5.873854160308838, -2.903440237045288]"
a husband sold a cheese to a club .,PD,SELL,A,to,-63.66803359985352,▁A|▁husband|▁sold|▁a|▁che|ese|▁to|▁a|▁club|.,"[-11.423389434814453, -9.728907585144043, -9.319601058959961, -4.870739936828613, -8.787943840026855, -2.977809190750122, -2.1555333137512207, -0.3267069160938263, -11.286698341369629, -2.790706157684326]"
a husband sold a club a cheese .,DO,SELL,A,to,-70.69495391845703,▁A|▁husband|▁sold|▁a|▁club|▁a|▁che|ese|.,"[-11.423389434814453, -9.728907585144043, -9.319601058959961, -4.870739936828613, -11.613243103027344, -6.582223892211914, -9.878009796142578, -2.963843822479248, -4.315000534057617]"
a buddy sold a computer to a scientist .,PD,SELL,A,to,-60.25214767456055,▁A|▁bud|dy|▁sold|▁a|▁computer|▁to|▁a|▁scient|ist|.,"[-11.423389434814453, -9.694905281066895, -1.0342113971710205, -13.177102088928223, -3.383129596710205, -6.1051836013793945, -0.9711389541625977, -0.5842029452323914, -12.215731620788574, -0.0012963948538526893, -1.6618636846542358]"
a buddy sold a scientist a computer .,DO,SELL,A,to,-60.31504821777344,▁A|▁bud|dy|▁sold|▁a|▁scient|ist|▁a|▁computer|.,"[-11.423389434814453, -9.694905281066895, -1.0342143774032593, -13.177103042602539, -3.383131504058838, -12.648695945739746, -0.012685204856097698, -0.5999404191970825, -5.210682392120361, -3.1302995681762695]"
a reader sold a beer to a wife .,PD,SELL,A,to,-60.89877700805664,▁A|▁reader|▁sold|▁a|▁be|er|▁to|▁a|▁wife|.,"[-11.423389434814453, -7.84681510925293, -11.246004104614258, -1.3669441938400269, -9.888764381408691, -1.9110764265060425, -1.3879095315933228, -0.2965297996997833, -11.216514587402344, -4.3148322105407715]"
a reader sold a wife a beer .,DO,SELL,A,to,-56.91139221191406,▁A|▁reader|▁sold|▁a|▁wife|▁a|▁be|er|.,"[-11.423389434814453, -7.84681510925293, -11.246004104614258, -1.3669441938400269, -10.84139347076416, -2.995950698852539, -7.254489898681641, -0.8577859997749329, -3.0786209106445312]"
the husband sent the beer to the woman .,PD,SEND,THE,to,-53.18084335327149,▁The|▁husband|▁sent|▁the|▁be|er|▁to|▁the|▁woman|.,"[-11.048931121826172, -10.154526710510254, -8.498878479003906, -1.7966753244400024, -9.169393539428711, -2.07241153717041, -0.7623189091682434, -0.8661884069442749, -6.404240131378174, -2.4072771072387695]"
the husband sent the woman the beer .,DO,SEND,THE,to,-55.08606719970703,▁The|▁husband|▁sent|▁the|▁woman|▁the|▁be|er|.,"[-11.048931121826172, -10.154526710510254, -8.498878479003906, -1.7966753244400024, -5.535130977630615, -4.234523296356201, -8.954590797424316, -2.4793920516967773, -2.3834164142608643]"
the uncle sent the tea to the club .,PD,SEND,THE,to,-56.72120666503906,▁The|▁uncle|▁sent|▁the|▁tea|▁to|▁the|▁club|.,"[-11.048931121826172, -12.398703575134277, -7.309706211090088, -1.7075769901275635, -8.61923599243164, -1.178814172744751, -0.9691465497016907, -10.889593124389648, -2.599501132965088]"
the uncle sent the club the tea .,DO,SEND,THE,to,-63.13935852050781,▁The|▁uncle|▁sent|▁the|▁club|▁the|▁tea|.,"[-11.048931121826172, -12.398703575134277, -7.3097076416015625, -1.7075769901275635, -11.686792373657227, -4.674643516540527, -11.104750633239746, -3.208252191543579]"
the adult sent the glass to the student .,PD,SEND,THE,to,-61.63574600219727,▁The|▁adult|▁sent|▁the|▁glass|▁to|▁the|▁student|.,"[-11.048931121826172, -10.448593139648438, -10.247137069702148, -7.1016645431518555, -10.882840156555176, -2.3428151607513428, -0.5301786661148071, -7.185840129852295, -1.8477483987808228]"
the adult sent the student the glass .,DO,SEND,THE,to,-65.35022735595703,▁The|▁adult|▁sent|▁the|▁student|▁the|▁glass|.,"[-11.048931121826172, -10.448593139648438, -10.247135162353516, -7.101663589477539, -6.278087615966797, -3.517786741256714, -12.786491394042969, -3.9215409755706787]"
the champion sent the pie to the business .,PD,SEND,THE,to,-60.90478515625,▁The|▁champion|▁sent|▁the|▁pie|▁to|▁the|▁business|.,"[-11.048931121826172, -11.023110389709473, -10.771597862243652, -3.1614155769348145, -10.546820640563965, -0.6693997383117676, -0.7279095649719238, -10.009416580200195, -2.9461851119995117]"
the champion sent the business the pie .,DO,SEND,THE,to,-64.40437316894531,▁The|▁champion|▁sent|▁the|▁business|▁the|▁pie|.,"[-11.048931121826172, -11.023110389709473, -10.771600723266602, -3.161416530609131, -9.501264572143555, -5.335036277770996, -11.040008544921875, -2.5230016708374023]"
the prince sent the chocolate to the army .,PD,SEND,THE,to,-58.84650039672852,▁The|▁prince|▁sent|▁the|▁ch|oc|olate|▁to|▁the|▁army|.,"[-11.048931121826172, -10.413107872009277, -8.135048866271973, -3.106718063354492, -7.059964179992676, -4.438692569732666, -0.3902375102043152, -1.6069365739822388, -0.7794538140296936, -9.313369750976562, -2.5540430545806885]"
the prince sent the army the chocolate .,DO,SEND,THE,to,-60.39069366455078,▁The|▁prince|▁sent|▁the|▁army|▁the|▁ch|oc|olate|.,"[-11.048931121826172, -10.413107872009277, -8.135046005249023, -3.106717348098755, -5.495124340057373, -8.898893356323242, -6.59471321105957, -3.8425886631011963, -0.14118975400924683, -2.714381217956543]"
the cousin sent the pot to the army .,PD,SEND,THE,to,-54.08906173706055,▁The|▁cousin|▁sent|▁the|▁pot|▁to|▁the|▁army|.,"[-11.048931121826172, -11.987820625305176, -8.315001487731934, -1.8849073648452759, -8.382944107055664, -2.535963535308838, -1.0688352584838867, -7.249319553375244, -1.6153366565704346]"
the cousin sent the army the pot .,DO,SEND,THE,to,-62.3050651550293,▁The|▁cousin|▁sent|▁the|▁army|▁the|▁pot|.,"[-11.048931121826172, -11.987820625305176, -8.315001487731934, -1.8849064111709595, -8.624773979187012, -6.825349807739258, -10.023723602294922, -3.594557762145996]"
the man sent the juice to the child .,PD,SEND,THE,to,-50.42866516113281,▁The|▁man|▁sent|▁the|▁ju|ice|▁to|▁the|▁child|.,"[-11.048931121826172, -7.4233927726745605, -7.132316589355469, -3.997933864593506, -9.802347183227539, -0.37321650981903076, -1.28329336643219, -1.0299283266067505, -6.470404624938965, -1.8668980598449707]"
the man sent the child the juice .,DO,SEND,THE,to,-51.15386581420898,▁The|▁man|▁sent|▁the|▁child|▁the|▁ju|ice|.,"[-11.048931121826172, -7.4233927726745605, -7.132316589355469, -3.997933864593506, -4.894067764282227, -3.9584202766418457, -10.160175323486328, -0.0390150211751461, -2.499615430831909]"
the candidate sent the juice to the army .,PD,SEND,THE,to,-60.324520111083984,▁The|▁candidate|▁sent|▁the|▁ju|ice|▁to|▁the|▁army|.,"[-11.048931121826172, -9.614463806152344, -9.95009708404541, -2.2833385467529297, -11.309420585632324, -1.2982765436172485, -1.67579984664917, -0.8162854909896851, -9.626352310180664, -2.7015600204467773]"
the candidate sent the army the juice .,DO,SEND,THE,to,-63.48255157470703,▁The|▁candidate|▁sent|▁the|▁army|▁the|▁ju|ice|.,"[-11.048931121826172, -9.614463806152344, -9.95009708404541, -2.2833385467529297, -10.334318161010742, -6.208636283874512, -11.278480529785156, -0.6273829936981201, -2.136901378631592]"
the woman sent the chicken to the singer .,PD,SEND,THE,to,-49.87944030761719,▁The|▁woman|▁sent|▁the|▁ch|icken|▁to|▁the|▁singer|.,"[-11.048931121826172, -8.558547973632812, -7.721474647521973, -2.146702289581299, -7.119734764099121, -0.7665504813194275, -0.590279221534729, -0.6300486922264099, -9.356369018554688, -1.940804362297058]"
the woman sent the singer the chicken .,DO,SEND,THE,to,-52.49715042114258,▁The|▁woman|▁sent|▁the|▁singer|▁the|▁ch|icken|.,"[-11.048931121826172, -8.558547973632812, -7.721474647521973, -2.146702289581299, -7.615775108337402, -4.457517623901367, -6.685968399047852, -1.0223890542984009, -3.239845037460327]"
the nurse sent the coffee to the club .,PD,SEND,THE,to,-61.3405647277832,▁The|▁nur|se|▁sent|▁the|▁coffee|▁to|▁the|▁club|.,"[-11.048931121826172, -10.099089622497559, -0.19198839366436005, -7.57976770401001, -2.285820960998535, -12.113363265991211, -1.5671930313110352, -0.3790157735347748, -14.417073249816895, -1.658323049545288]"
the nurse sent the club the coffee .,DO,SEND,THE,to,-65.09898376464844,▁The|▁nur|se|▁sent|▁the|▁club|▁the|▁coffee|.,"[-11.048931121826172, -10.099089622497559, -0.19198839366436005, -7.57976770401001, -2.2858219146728516, -13.087060928344727, -4.925392150878906, -13.235273361206055, -2.645660161972046]"
the doctor sent the engine to the administration .,PD,SEND,THE,to,-58.489593505859375,▁The|▁doctor|▁sent|▁the|▁engine|▁to|▁the|▁administration|.,"[-11.048931121826172, -8.940589904785156, -6.298750877380371, -2.2223145961761475, -9.790168762207031, -3.7952167987823486, -0.7139469385147095, -12.334142684936523, -3.3455281257629395]"
the doctor sent the administration the engine .,DO,SEND,THE,to,-62.54722595214844,▁The|▁doctor|▁sent|▁the|▁administration|▁the|▁engine|.,"[-11.048931121826172, -8.940589904785156, -6.298750400543213, -2.222313404083252, -13.269407272338867, -4.8229594230651855, -12.263347625732422, -3.6809287071228027]"
the son sent the candy to the actor .,PD,SEND,THE,to,-57.1152458190918,▁The|▁son|▁sent|▁the|▁c|andy|▁to|▁the|▁actor|.,"[-11.048931121826172, -9.161911010742188, -10.400249481201172, -2.0437846183776855, -5.4872918128967285, -4.573479652404785, -0.24412092566490173, -1.7344051599502563, -10.405871391296387, -2.0151963233947754]"
the son sent the actor the candy .,DO,SEND,THE,to,-59.43635940551758,▁The|▁son|▁sent|▁the|▁actor|▁the|▁c|andy|.,"[-11.048931121826172, -9.161911010742188, -10.400249481201172, -2.0437846183776855, -10.8946533203125, -3.4037106037139893, -5.229747772216797, -4.330221652984619, -2.923149585723877]"
the lady sent the juice to the adult .,PD,SEND,THE,to,-58.54927062988281,▁The|▁lady|▁sent|▁the|▁ju|ice|▁to|▁the|▁adult|.,"[-11.048931121826172, -10.249642372131348, -8.740561485290527, -2.259016513824463, -10.57209587097168, -0.2657413184642792, -1.4072151184082031, -0.8905003666877747, -10.162932395935059, -2.95263671875]"
the lady sent the adult the juice .,DO,SEND,THE,to,-60.38624572753906,▁The|▁lady|▁sent|▁the|▁adult|▁the|▁ju|ice|.,"[-11.048931121826172, -10.249642372131348, -8.740561485290527, -2.259016513824463, -11.20705509185791, -5.213601112365723, -9.049978256225586, -0.20529988408088684, -2.4121575355529785]"
the lawyer sent the coffee to the sheriff .,PD,SEND,THE,to,-52.90241622924805,▁The|▁lawyer|▁sent|▁the|▁coffee|▁to|▁the|▁sh|er|iff|.,"[-11.048931121826172, -10.632329940795898, -6.2511887550354, -2.1952004432678223, -10.962783813476562, -1.6776984930038452, -0.4307267665863037, -8.205010414123535, -0.06316545605659485, -0.0005179494037292898, -1.4348636865615845]"
the lawyer sent the sheriff the coffee .,DO,SEND,THE,to,-55.33733367919922,▁The|▁lawyer|▁sent|▁the|▁sh|er|iff|▁the|▁coffee|.,"[-11.048931121826172, -10.632329940795898, -6.251189231872559, -2.1952009201049805, -5.744290351867676, -0.2647261917591095, -0.00033802041434682906, -4.5160393714904785, -12.575322151184082, -2.1089634895324707]"
the doctor sent the crystal to the administration .,PD,SEND,THE,to,-59.0437126159668,▁The|▁doctor|▁sent|▁the|▁cry|stal|▁to|▁the|▁administration|.,"[-11.048931121826172, -8.940589904785156, -6.298750877380371, -2.2223145961761475, -10.494414329528809, -0.7494885921478271, -1.0565251111984253, -1.0254924297332764, -13.390039443969727, -3.817164897918701]"
the doctor sent the administration the crystal .,DO,SEND,THE,to,-63.29959487915039,▁The|▁doctor|▁sent|▁the|▁administration|▁the|▁cry|stal|.,"[-11.048931121826172, -8.940589904785156, -6.298750877380371, -2.2223145961761475, -13.269410133361816, -4.822961807250977, -10.838235855102539, -2.2673234939575195, -3.5910797119140625]"
the prince sent the log to the business .,PD,SEND,THE,to,-59.114402770996094,▁The|▁prince|▁sent|▁the|▁log|▁to|▁the|▁business|.,"[-11.048931121826172, -10.413107872009277, -8.135046005249023, -3.106717348098755, -10.361836433410645, -1.724973201751709, -0.49123528599739075, -9.705816268920898, -4.126748085021973]"
the prince sent the business the log .,DO,SEND,THE,to,-65.49040222167969,▁The|▁prince|▁sent|▁the|▁business|▁the|▁log|.,"[-11.048931121826172, -10.413107872009277, -8.135048866271973, -3.106718063354492, -8.865293502807617, -8.555157661437988, -10.202142715454102, -5.164000034332275]"
the partner sent the book to the priest .,PD,SEND,THE,to,-53.927154541015625,▁The|▁partner|▁sent|▁the|▁book|▁to|▁the|▁priest|.,"[-11.048931121826172, -10.845212936401367, -8.658590316772461, -1.9129258394241333, -7.345480918884277, -1.1360256671905518, -0.9894894361495972, -9.3255033493042, -2.6649961471557617]"
the partner sent the priest the book .,DO,SEND,THE,to,-56.4128532409668,▁The|▁partner|▁sent|▁the|▁priest|▁the|▁book|.,"[-11.048931121826172, -10.845212936401367, -8.658590316772461, -1.9129263162612915, -11.53298568725586, -2.970899820327759, -6.193694114685059, -3.249612331390381]"
the singer sent the juice to the president .,PD,SEND,THE,to,-55.48165893554688,▁The|▁singer|▁sent|▁the|▁ju|ice|▁to|▁the|▁president|.,"[-11.048931121826172, -9.225664138793945, -8.42081356048584, -2.807002544403076, -10.229781150817871, -2.8283302783966064, -1.9369016885757446, -1.2073270082473755, -4.954811096191406, -2.822091579437256]"
the singer sent the president the juice .,DO,SEND,THE,to,-59.66909790039063,▁The|▁singer|▁sent|▁the|▁president|▁the|▁ju|ice|.,"[-11.048931121826172, -9.225664138793945, -8.42081356048584, -2.807002544403076, -6.411767482757568, -6.9913129806518555, -11.408698081970215, -0.8603832721710205, -2.494523763656616]"
the lawyer sent the book to the author .,PD,SEND,THE,to,-44.48263549804688,▁The|▁lawyer|▁sent|▁the|▁book|▁to|▁the|▁author|.,"[-11.048931121826172, -10.632329940795898, -6.251189231872559, -2.1952009201049805, -7.5254926681518555, -0.48182353377342224, -0.7762455344200134, -2.5630459785461426, -3.0083746910095215]"
the lawyer sent the author the book .,DO,SEND,THE,to,-49.5587158203125,▁The|▁lawyer|▁sent|▁the|▁author|▁the|▁book|.,"[-11.048931121826172, -10.632329940795898, -6.2511887550354, -2.1952004432678223, -8.31140422821045, -3.970332622528076, -4.291192531585693, -2.858138084411621]"
the guest sent the cheese to the business .,PD,SEND,THE,to,-57.49497222900391,▁The|▁guest|▁sent|▁the|▁che|ese|▁to|▁the|▁business|.,"[-11.048931121826172, -9.804283142089844, -10.128486633300781, -2.7390990257263184, -6.978353500366211, -3.3635787963867188, -2.707749128341675, -0.8601820468902588, -7.778831481933594, -2.0854763984680176]"
the guest sent the business the cheese .,DO,SEND,THE,to,-64.16907501220703,▁The|▁guest|▁sent|▁the|▁business|▁the|▁che|ese|.,"[-11.048931121826172, -9.804283142089844, -10.128486633300781, -2.7390990257263184, -8.190996170043945, -5.128551483154297, -6.878025531768799, -7.4692583084106445, -2.7814433574676514]"
the winner sent the coffee to the parent .,PD,SEND,THE,to,-64.83013916015625,▁The|▁winner|▁sent|▁the|▁coffee|▁to|▁the|▁parent|.,"[-11.048931121826172, -9.067668914794922, -15.478954315185547, -2.2408738136291504, -8.552457809448242, -1.2854119539260864, -0.8035441637039185, -10.886825561523438, -5.465463638305664]"
the winner sent the parent the coffee .,DO,SEND,THE,to,-68.0001220703125,▁The|▁winner|▁sent|▁the|▁parent|▁the|▁coffee|.,"[-11.048931121826172, -9.067668914794922, -15.47895622253418, -2.2408735752105713, -10.01702880859375, -4.613199234008789, -12.190528869628906, -3.3429336547851562]"
the bishop sent the machine to the professor .,PD,SEND,THE,to,-54.33391571044922,▁The|▁bishop|▁sent|▁the|▁machine|▁to|▁the|▁professor|.,"[-11.048931121826172, -10.98723030090332, -6.7891387939453125, -2.5209991931915283, -10.904458045959473, -1.0162266492843628, -0.8401289582252502, -8.05036735534668, -2.176436185836792]"
the bishop sent the professor the machine .,DO,SEND,THE,to,-59.88459777832031,▁The|▁bishop|▁sent|▁the|▁professor|▁the|▁machine|.,"[-11.048931121826172, -10.98723030090332, -6.789140701293945, -2.5209977626800537, -8.99382209777832, -4.51841402053833, -13.025726318359375, -2.000337600708008]"
the husband sent the salad to the priest .,PD,SEND,THE,to,-58.39623641967773,▁The|▁husband|▁sent|▁the|▁sal|ad|▁to|▁the|▁priest|.,"[-11.048931121826172, -10.154526710510254, -8.498878479003906, -1.7966753244400024, -9.796820640563965, -4.348716735839844, -0.939949095249176, -0.2490037977695465, -10.09075927734375, -1.471971035003662]"
the husband sent the priest the salad .,DO,SEND,THE,to,-61.89649200439453,▁The|▁husband|▁sent|▁the|▁priest|▁the|▁sal|ad|.,"[-11.048931121826172, -10.154526710510254, -8.498878479003906, -1.7966753244400024, -9.488934516906738, -3.7048707008361816, -8.458834648132324, -6.027108669281006, -2.717728853225708]"
a candidate sent a key to an administration .,PD,SEND,A,to,-65.38084411621094,▁A|▁candidate|▁sent|▁a|▁key|▁to|▁an|▁administration|.,"[-11.423389434814453, -9.274084091186523, -10.065861701965332, -2.8671724796295166, -10.460068702697754, -2.3215625286102295, -3.7369110584259033, -9.593870162963867, -5.6379194259643555]"
a candidate sent an administration a key .,DO,SEND,A,to,-64.96863555908203,▁A|▁candidate|▁sent|▁an|▁administration|▁a|▁key|.,"[-11.423389434814453, -9.274084091186523, -10.065861701965332, -2.2068445682525635, -13.9368257522583, -3.648928165435791, -10.025686264038086, -4.387014865875244]"
a partner sent a juice to an administration .,PD,SEND,A,to,-69.11163330078125,▁A|▁partner|▁sent|▁a|▁ju|ice|▁to|▁an|▁administration|.,"[-11.423389434814453, -9.772360801696777, -10.74456787109375, -2.9897327423095703, -11.031518936157227, -3.397289752960205, -1.79817533493042, -4.1710405349731445, -10.080646514892578, -3.702909469604492]"
a partner sent an administration a juice .,DO,SEND,A,to,-73.26483154296875,▁A|▁partner|▁sent|▁an|▁administration|▁a|▁ju|ice|.,"[-11.423389434814453, -9.772360801696777, -10.74456787109375, -3.613387107849121, -12.238075256347656, -5.706480979919434, -11.822946548461914, -4.28165864944458, -3.661961078643799]"
an uncle sent a juice to a club .,PD,SEND,A,to,-60.53385162353516,▁An|▁uncle|▁sent|▁a|▁ju|ice|▁to|▁a|▁club|.,"[-11.601554870605469, -9.93321418762207, -6.006545066833496, -2.080404758453369, -9.920866012573242, -2.5424396991729736, -2.1372954845428467, -2.489119052886963, -10.631933212280273, -3.1904726028442383]"
an uncle sent a club a juice .,DO,SEND,A,to,-63.78046798706055,▁An|▁uncle|▁sent|▁a|▁club|▁a|▁ju|ice|.,"[-11.601554870605469, -9.93321418762207, -6.006545066833496, -2.080404758453369, -11.875420570373535, -6.961103439331055, -8.835062026977539, -2.6148107051849365, -3.87235689163208]"
a buddy sent an instrument to an attorney .,PD,SEND,A,to,-64.13680267333984,▁A|▁bud|dy|▁sent|▁an|▁instrument|▁to|▁an|▁att|orney|.,"[-11.423389434814453, -9.694905281066895, -1.0342113971710205, -7.780909538269043, -7.648279190063477, -10.125804901123047, -1.3652080297470093, -3.9706287384033203, -7.685543537139893, -0.3060261309146881, -3.101898193359375]"
a buddy sent an attorney an instrument .,DO,SEND,A,to,-69.59445190429688,▁A|▁bud|dy|▁sent|▁an|▁att|orney|▁an|▁instrument|.,"[-11.423389434814453, -9.694905281066895, -1.0342143774032593, -7.780911922454834, -7.648277759552002, -10.454146385192871, -3.4563896656036377, -4.94626522064209, -9.487739562988281, -3.6682138442993164]"
a champion sent a coffee to a band .,PD,SEND,A,to,-67.50830078125,▁A|▁champion|▁sent|▁a|▁coffee|▁to|▁a|▁band|.,"[-11.423389434814453, -9.985156059265137, -13.174043655395508, -5.403659820556641, -10.023967742919922, -2.263824462890625, -1.3647048473358154, -10.37441349029541, -3.49514102935791]"
a champion sent a band a coffee .,DO,SEND,A,to,-73.65723419189453,▁A|▁champion|▁sent|▁a|▁band|▁a|▁coffee|.,"[-11.423389434814453, -9.985156059265137, -13.174042701721191, -5.403658866882324, -11.29407787322998, -7.297275543212891, -12.332843780517578, -2.746786117553711]"
a president sent a crystal to a business .,PD,SEND,A,to,-60.90090560913086,▁A|▁president|▁sent|▁a|▁cry|stal|▁to|▁a|▁business|.,"[-11.423389434814453, -10.112794876098633, -10.527097702026367, -1.9239411354064941, -9.213234901428223, -1.6534767150878906, -3.2429590225219727, -1.2885972261428833, -5.645384788513184, -5.870031833648682]"
a president sent a business a crystal .,DO,SEND,A,to,-72.9955825805664,▁A|▁president|▁sent|▁a|▁business|▁a|▁cry|stal|.,"[-11.423389434814453, -10.112794876098633, -10.527097702026367, -1.9239411354064941, -10.298795700073242, -7.449055194854736, -13.431624412536621, -1.2563937902450562, -6.572492599487305]"
a manager sent an anchor to an army .,PD,SEND,A,to,-60.58217239379883,▁A|▁manager|▁sent|▁an|▁anchor|▁to|▁an|▁army|.,"[-11.423389434814453, -9.445833206176758, -8.037704467773438, -1.2927331924438477, -12.186206817626953, -0.8848349452018738, -2.8907246589660645, -9.831429481506348, -4.5893168449401855]"
a manager sent an army an anchor .,DO,SEND,A,to,-64.26575469970703,▁A|▁manager|▁sent|▁an|▁army|▁an|▁anchor|.,"[-11.423389434814453, -9.445833206176758, -8.037702560424805, -1.2927334308624268, -9.498570442199707, -10.946418762207031, -10.76101016998291, -2.8600966930389404]"
a scientist sent a chocolate to a band .,PD,SEND,A,to,-72.67236328125,▁A|▁scient|ist|▁sent|▁a|▁ch|oc|olate|▁to|▁a|▁band|.,"[-11.423389434814453, -9.1234769821167, -0.006854827981442213, -7.950738906860352, -0.9765877723693848, -6.136423110961914, -10.264686584472656, -0.0001546025014249608, -5.246920585632324, -4.298734664916992, -13.305808067321777, -3.9385838508605957]"
a scientist sent a band a chocolate .,DO,SEND,A,to,-68.10523986816406,▁A|▁scient|ist|▁sent|▁a|▁band|▁a|▁ch|oc|olate|.,"[-11.423389434814453, -9.1234769821167, -0.006854827981442213, -7.950738906860352, -0.9765884280204773, -13.101550102233887, -9.339076042175293, -8.36312198638916, -4.371686935424805, -0.06307850033044815, -3.3856754302978516]"
a soldier sent a knife to a president .,PD,SEND,A,to,-53.16671752929688,▁A|▁soldier|▁sent|▁a|▁kn|ife|▁to|▁a|▁president|.,"[-11.423389434814453, -9.249421119689941, -7.359320640563965, -4.515710353851318, -9.575501441955566, -0.645582377910614, -0.2421034872531891, -2.3082525730133057, -6.044692039489746, -1.8027410507202148]"
a soldier sent a president a knife .,DO,SEND,A,to,-58.66385269165039,▁A|▁soldier|▁sent|▁a|▁president|▁a|▁kn|ife|.,"[-11.423389434814453, -9.249421119689941, -7.359320640563965, -4.515710353851318, -11.960497856140137, -1.157569408416748, -10.100730895996094, -0.2879757583141327, -2.6092369556427]"
a cop sent a cup to a cousin .,PD,SEND,A,to,-62.599308013916016,▁A|▁cop|▁sent|▁a|▁cup|▁to|▁a|▁cousin|.,"[-11.423389434814453, -9.092832565307617, -8.914666175842285, -2.772024631500244, -8.9900484085083, -6.131688117980957, -1.7162171602249146, -10.224638938903809, -3.333801507949829]"
a cop sent a cousin a cup .,DO,SEND,A,to,-65.15392303466797,▁A|▁cop|▁sent|▁a|▁cousin|▁a|▁cup|.,"[-11.423389434814453, -9.092832565307617, -8.914666175842285, -2.7720255851745605, -11.88351821899414, -3.1603786945343018, -10.096652030944824, -7.810455799102783]"
a reader sent a juice to a club .,PD,SEND,A,to,-62.2933464050293,▁A|▁reader|▁sent|▁a|▁ju|ice|▁to|▁a|▁club|.,"[-11.423389434814453, -7.84681510925293, -2.594607353210449, -5.421485900878906, -10.5333251953125, -6.245639801025391, -4.11915922164917, -2.2771124839782715, -8.726131439208984, -3.1056835651397705]"
a reader sent a club a juice .,DO,SEND,A,to,-60.58815002441406,▁A|▁reader|▁sent|▁a|▁club|▁a|▁ju|ice|.,"[-11.423389434814453, -7.84681510925293, -2.594607353210449, -5.421485900878906, -12.647699356079102, -3.6443443298339844, -9.936680793762207, -3.0849974155426025, -3.9881322383880615]"
a parent sent a coat to a president .,PD,SEND,A,to,-57.05516815185547,▁A|▁parent|▁sent|▁a|▁coat|▁to|▁a|▁president|.,"[-11.423389434814453, -8.865171432495117, -6.799774169921875, -2.501915454864502, -11.680876731872559, -0.29856738448143005, -3.6337497234344482, -9.701104164123535, -2.1506175994873047]"
a parent sent a president a coat .,DO,SEND,A,to,-56.98087692260742,▁A|▁parent|▁sent|▁a|▁president|▁a|▁coat|.,"[-11.423389434814453, -8.865171432495117, -6.799772262573242, -2.5019168853759766, -12.448769569396973, -1.548048734664917, -10.802834510803223, -2.590972423553467]"
a princess sent a salad to a mayor .,PD,SEND,A,to,-57.9843864440918,▁A|▁prin|cess|▁sent|▁a|▁sal|ad|▁to|▁a|▁mayor|.,"[-11.423389434814453, -10.609856605529785, -0.016750169917941093, -8.78330135345459, -2.356424331665039, -8.795092582702637, -3.0724830627441406, -0.19907023012638092, -1.511159896850586, -9.555950164794922, -1.660906434059143]"
