text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a writer sold a coffee to an army .,PD,SELL,A,to,-51.2828369140625,▁A|▁writer|▁sold|▁a|▁coffee|▁to|▁an|▁army|.,"[-4.20621395111084, -8.38989543914795, -10.500373840332031, -1.698146104812622, -7.5460357666015625, -4.734970569610596, -3.3272526264190674, -6.740987777709961, -4.138961315155029]"
a writer sold an army a coffee .,DO,SELL,A,to,-52.01609420776367,▁A|▁writer|▁sold|▁an|▁army|▁a|▁coffee|.,"[-4.20621395111084, -8.38989543914795, -10.500373840332031, -3.703038215637207, -8.868385314941406, -4.323946952819824, -7.473293304443359, -4.55094575881958]"
a husband sold a juice to a lawyer .,PD,SELL,A,to,-51.177364349365234,▁A|▁husband|▁sold|▁a|▁ju|ice|▁to|▁a|▁lawyer|.,"[-4.20621395111084, -9.22062873840332, -8.707820892333984, -2.6396567821502686, -9.406726837158203, -1.5573514699935913, -4.71437406539917, -1.3976033926010132, -7.7640061378479, -1.5629851818084717]"
a husband sold a lawyer a juice .,DO,SELL,A,to,-56.28092956542969,▁A|▁husband|▁sold|▁a|▁lawyer|▁a|▁ju|ice|.,"[-4.20621395111084, -9.22062873840332, -8.707820892333984, -2.6396567821502686, -11.246549606323242, -1.639470100402832, -11.43699836730957, -2.646026134490967, -4.537568092346191]"
a guest sold a coffee to a son .,PD,SELL,A,to,-50.48470687866211,▁A|▁guest|▁sold|▁a|▁coffee|▁to|▁a|▁son|.,"[-4.20621395111084, -8.434774398803711, -12.999706268310547, -2.157174587249756, -7.018102645874023, -3.69645357131958, -1.0189331769943237, -8.713177680969238, -2.2401719093322754]"
a guest sold a son a coffee .,DO,SELL,A,to,-52.42420959472656,▁A|▁guest|▁sold|▁a|▁son|▁a|▁coffee|.,"[-4.20621395111084, -8.434774398803711, -12.99970531463623, -2.1571741104125977, -9.792243003845215, -4.604290008544922, -7.462159156799316, -2.7676494121551514]"
a sheriff sold a bottle to a partner .,PD,SELL,A,to,-49.97724914550781,▁A|▁sh|er|iff|▁sold|▁a|▁bott|le|▁to|▁a|▁partner|.,"[-4.20621395111084, -7.522364616394043, -2.62355637550354, -0.11041980236768723, -8.354463577270508, -1.4994051456451416, -8.576955795288086, -0.011823692359030247, -5.2879743576049805, -0.6594316363334656, -9.304178237915039, -1.820460319519043]"
a sheriff sold a partner a bottle .,DO,SELL,A,to,-53.00542449951172,▁A|▁sh|er|iff|▁sold|▁a|▁partner|▁a|▁bott|le|.,"[-4.20621395111084, -7.522364616394043, -2.6235568523406982, -0.11041969060897827, -8.354461669921875, -1.4994053840637207, -11.991399765014648, -4.293084144592285, -6.988743782043457, -0.00387061620131135, -5.411902904510498]"
a scientist sold a juice to a club .,PD,SELL,A,to,-51.51812744140625,▁A|▁scient|ist|▁sold|▁a|▁ju|ice|▁to|▁a|▁club|.,"[-4.20621395111084, -8.956408500671387, -0.014981729909777641, -10.637818336486816, -1.7791826725006104, -8.998598098754883, -0.811822772026062, -3.051072597503662, -1.9028289318084717, -8.376299858093262, -2.7829010486602783]"
a scientist sold a club a juice .,DO,SELL,A,to,-51.67197799682617,▁A|▁scient|ist|▁sold|▁a|▁club|▁a|▁ju|ice|.,"[-4.20621395111084, -8.956408500671387, -0.014981847256422043, -10.637818336486816, -1.7791818380355835, -10.384466171264648, -3.2829017639160156, -7.4499664306640625, -0.9024388790130615, -4.057596206665039]"
a priest sold a chocolate to a company .,PD,SELL,A,to,-50.76937103271485,▁A|▁priest|▁sold|▁a|▁ch|oc|olate|▁to|▁a|▁company|.,"[-4.20621395111084, -9.170948028564453, -10.91556453704834, -1.639994740486145, -5.012714385986328, -4.931026458740234, -0.00559644540771842, -3.8892765045166016, -0.6323866248130798, -8.357841491699219, -2.007809638977051]"
a priest sold a company a chocolate .,DO,SELL,A,to,-54.66559219360352,▁A|▁priest|▁sold|▁a|▁company|▁a|▁ch|oc|olate|.,"[-4.20621395111084, -9.170948028564453, -10.915566444396973, -1.6399929523468018, -8.578359603881836, -3.966360092163086, -6.297613143920898, -4.103924751281738, -0.005054908338934183, -5.781554222106934]"
a winner sold a cup to a band .,PD,SELL,A,to,-55.12419509887695,▁A|▁winner|▁sold|▁a|▁cup|▁to|▁a|▁band|.,"[-4.20621395111084, -10.020166397094727, -12.019058227539062, -3.1798410415649414, -8.293206214904785, -3.741910457611084, -2.0691380500793457, -8.517635345458984, -3.0770294666290283]"
a winner sold a band a cup .,DO,SELL,A,to,-56.321388244628906,▁A|▁winner|▁sold|▁a|▁band|▁a|▁cup|.,"[-4.20621395111084, -10.020166397094727, -12.019060134887695, -3.179840326309204, -9.99889850616455, -6.078615665435791, -6.929847717285156, -3.8887457847595215]"
the author sent the tea to the band .,PD,SEND,THE,to,-46.5252685546875,▁The|▁author|▁sent|▁the|▁tea|▁to|▁the|▁band|.,"[-3.6788957118988037, -7.047139644622803, -8.101618766784668, -2.3746914863586426, -11.475762367248535, -1.7197942733764648, -1.3735108375549316, -8.075393676757812, -2.678460121154785]"
the author sent the band the tea .,DO,SEND,THE,to,-48.14565658569336,▁The|▁author|▁sent|▁the|▁band|▁the|▁tea|.,"[-3.6788957118988037, -7.047139644622803, -8.101619720458984, -2.3746910095214844, -9.752166748046875, -3.202436685562134, -10.980114936828613, -3.0085904598236084]"
the winner sent the hat to the mother .,PD,SEND,THE,to,-49.72441101074219,▁The|▁winner|▁sent|▁the|▁hat|▁to|▁the|▁mother|.,"[-3.6788957118988037, -8.547893524169922, -13.108095169067383, -2.884106397628784, -7.760843276977539, -1.6054482460021973, -1.570678949356079, -6.9319047927856445, -3.636545419692993]"
the winner sent the mother the hat .,DO,SEND,THE,to,-51.25376129150391,▁The|▁winner|▁sent|▁the|▁mother|▁the|▁hat|.,"[-3.6788957118988037, -8.547893524169922, -13.10809326171875, -2.8841068744659424, -8.003222465515137, -4.472622394561768, -7.89659309387207, -2.662332057952881]"
the mayor sent the plate to the army .,PD,SEND,THE,to,-46.0353889465332,▁The|▁mayor|▁sent|▁the|▁plate|▁to|▁the|▁army|.,"[-3.6788957118988037, -9.276931762695312, -7.844394683837891, -2.665916919708252, -10.278555870056152, -1.426778793334961, -1.1719194650650024, -7.593035697937012, -2.0989608764648438]"
the mayor sent the army the plate .,DO,SEND,THE,to,-49.1462516784668,▁The|▁mayor|▁sent|▁the|▁army|▁the|▁plate|.,"[-3.6788957118988037, -9.276931762695312, -7.844393253326416, -2.665916919708252, -5.843087196350098, -6.087101459503174, -10.1528902053833, -3.597038745880127]"
the child sent the tea to the company .,PD,SEND,THE,to,-46.532901763916016,▁The|▁child|▁sent|▁the|▁tea|▁to|▁the|▁company|.,"[-3.6788957118988037, -9.172565460205078, -9.222285270690918, -3.6188721656799316, -8.710498809814453, -2.3211288452148438, -1.025335669517517, -7.013730049133301, -1.7695890665054321]"
the child sent the company the tea .,DO,SEND,THE,to,-50.66712188720703,▁The|▁child|▁sent|▁the|▁company|▁the|▁tea|.,"[-3.6788957118988037, -9.172565460205078, -9.222284317016602, -3.6188716888427734, -8.456781387329102, -3.1407928466796875, -9.308286666870117, -4.068642616271973]"
the worker sent the card to the manager .,PD,SEND,THE,to,-42.65103149414063,▁The|▁worker|▁sent|▁the|▁card|▁to|▁the|▁manager|.,"[-3.6788957118988037, -11.197181701660156, -8.440740585327148, -3.239826202392578, -7.346693515777588, -1.1047863960266113, -1.3812274932861328, -4.427019119262695, -1.834665060043335]"
the worker sent the manager the card .,DO,SEND,THE,to,-45.745872497558594,▁The|▁worker|▁sent|▁the|▁manager|▁the|▁card|.,"[-3.6788957118988037, -11.197181701660156, -8.440739631652832, -3.2398266792297363, -6.57154655456543, -2.674614191055298, -7.465976715087891, -2.477092981338501]"
the princess sent the card to the army .,PD,SEND,THE,to,-45.73280715942383,▁The|▁prin|cess|▁sent|▁the|▁card|▁to|▁the|▁army|.,"[-3.6788957118988037, -10.97946548461914, -0.03886023163795471, -8.273573875427246, -2.631802558898926, -7.584956645965576, -1.208716869354248, -1.3180959224700928, -7.505739212036133, -2.5127012729644775]"
the princess sent the army the card .,DO,SEND,THE,to,-47.84485626220703,▁The|▁prin|cess|▁sent|▁the|▁army|▁the|▁card|.,"[-3.6788957118988037, -10.97946548461914, -0.03886023163795471, -8.273573875427246, -2.6318037509918213, -5.859873294830322, -5.255126476287842, -8.604913711547852, -2.522343873977661]"
the writer sent the crystal to the winner .,PD,SEND,THE,to,-48.13755416870117,▁The|▁writer|▁sent|▁the|▁cry|stal|▁to|▁the|▁winner|.,"[-3.6788957118988037, -8.842855453491211, -8.54680347442627, -2.695725202560425, -9.59391975402832, -1.4701365232467651, -1.6075639724731445, -1.3992716073989868, -8.013612747192383, -2.2887752056121826]"
the writer sent the winner the crystal .,DO,SEND,THE,to,-49.65841293334961,▁The|▁writer|▁sent|▁the|▁winner|▁the|▁cry|stal|.,"[-3.6788957118988037, -8.842855453491211, -8.54680347442627, -2.695725202560425, -9.192179679870605, -3.8392343521118164, -9.368400573730469, -0.11621057242155075, -3.3781089782714844]"
the child sent the beer to the band .,PD,SEND,THE,to,-49.002838134765625,▁The|▁child|▁sent|▁the|▁be|er|▁to|▁the|▁band|.,"[-3.6788957118988037, -9.172565460205078, -9.222285270690918, -3.6188721656799316, -6.371517181396484, -3.1326193809509277, -1.9136391878128052, -1.0805952548980713, -8.842920303344727, -1.9689278602600098]"
the child sent the band the beer .,DO,SEND,THE,to,-53.220829010009766,▁The|▁child|▁sent|▁the|▁band|▁the|▁be|er|.,"[-3.6788957118988037, -9.172565460205078, -9.222285270690918, -3.6188721656799316, -9.562076568603516, -5.430624961853027, -7.310370445251465, -2.4758188724517822, -2.7493197917938232]"
the leader sent the tea to the administration .,PD,SEND,THE,to,-50.12007141113281,▁The|▁leader|▁sent|▁the|▁tea|▁to|▁the|▁administration|.,"[-3.6788957118988037, -9.022970199584961, -10.132492065429688, -2.36690616607666, -9.90507698059082, -1.8533998727798462, -1.0438340902328491, -9.575023651123047, -2.5414741039276123]"
the leader sent the administration the tea .,DO,SEND,THE,to,-52.95319747924805,▁The|▁leader|▁sent|▁the|▁administration|▁the|▁tea|.,"[-3.6788957118988037, -9.022970199584961, -10.132491111755371, -2.3669047355651855, -10.347396850585938, -3.418996572494507, -10.894006729125977, -3.091531991958618]"
the lawyer sent the box to the company .,PD,SEND,THE,to,-40.748172760009766,▁The|▁lawyer|▁sent|▁the|▁box|▁to|▁the|▁company|.,"[-3.6788957118988037, -10.16461181640625, -7.209941864013672, -2.7175188064575195, -7.658449649810791, -1.3136390447616577, -1.0422096252441406, -5.076358795166016, -1.88654625415802]"
the lawyer sent the company the box .,DO,SEND,THE,to,-45.38141632080078,▁The|▁lawyer|▁sent|▁the|▁company|▁the|▁box|.,"[-3.6788957118988037, -10.16461181640625, -7.2099409103393555, -2.7175168991088867, -5.934579372406006, -2.9965314865112305, -9.497505187988281, -3.1818346977233887]"
the manager sent the card to the business .,PD,SEND,THE,to,-43.0525016784668,▁The|▁manager|▁sent|▁the|▁card|▁to|▁the|▁business|.,"[-3.6788957118988037, -9.713770866394043, -7.671807289123535, -2.506899356842041, -7.564720153808594, -1.4093480110168457, -1.2260710000991821, -6.191398620605469, -3.0895891189575195]"
the manager sent the business the card .,DO,SEND,THE,to,-46.81550979614258,▁The|▁manager|▁sent|▁the|▁business|▁the|▁card|.,"[-3.6788957118988037, -9.713770866394043, -7.671807289123535, -2.5069005489349365, -6.9209465980529785, -5.7629499435424805, -8.019165992736816, -2.5410730838775635]"
the hero sent the pie to the club .,PD,SEND,THE,to,-49.93803405761719,▁The|▁hero|▁sent|▁the|▁pie|▁to|▁the|▁club|.,"[-3.6788957118988037, -9.440923690795898, -9.996877670288086, -3.0612621307373047, -10.280192375183105, -1.5256879329681396, -1.0588995218276978, -8.95283317565918, -1.9424620866775513]"
the hero sent the club the pie .,DO,SEND,THE,to,-54.5102767944336,▁The|▁hero|▁sent|▁the|▁club|▁the|▁pie|.,"[-3.6788957118988037, -9.440923690795898, -9.996875762939453, -3.0612635612487793, -9.649221420288086, -4.538313865661621, -11.406305313110352, -2.738478660583496]"
the mayor sent the candy to the uncle .,PD,SEND,THE,to,-53.1912841796875,▁The|▁mayor|▁sent|▁the|▁c|andy|▁to|▁the|▁uncle|.,"[-3.6788957118988037, -9.276931762695312, -7.844394683837891, -2.665916919708252, -5.400053024291992, -5.802812576293945, -1.9761258363723755, -1.451125144958496, -11.283441543579102, -3.8115875720977783]"
the mayor sent the uncle the candy .,DO,SEND,THE,to,-49.7417221069336,▁The|▁mayor|▁sent|▁the|▁uncle|▁the|▁c|andy|.,"[-3.6788957118988037, -9.276931762695312, -7.844394683837891, -2.665916919708252, -11.728572845458984, -4.251772880554199, -5.981612205505371, -2.6018505096435547, -1.7117712497711182]"
the candidate sent the juice to the company .,PD,SEND,THE,to,-46.54956817626953,▁The|▁candidate|▁sent|▁the|▁ju|ice|▁to|▁the|▁company|.,"[-3.6788957118988037, -9.517257690429688, -8.961709022521973, -2.7659716606140137, -10.414599418640137, -1.8737002611160278, -1.7648602724075317, -1.1891199350357056, -3.896821975708008, -2.4866294860839844]"
the candidate sent the company the juice .,DO,SEND,THE,to,-49.81417846679688,▁The|▁candidate|▁sent|▁the|▁company|▁the|▁ju|ice|.,"[-3.6788957118988037, -9.517257690429688, -8.961709022521973, -2.7659716606140137, -5.357748985290527, -2.8184421062469482, -11.566959381103516, -1.9859294891357422, -3.1612627506256104]"
the employer sent the beer to the company .,PD,SEND,THE,to,-45.9902458190918,▁The|▁employ|er|▁sent|▁the|▁be|er|▁to|▁the|▁company|.,"[-3.6788957118988037, -9.806510925292969, -1.168388843536377, -7.027655124664307, -2.134114980697632, -10.865694999694824, -1.644534945487976, -1.8161832094192505, -1.0278956890106201, -3.9554436206817627, -2.864927053451538]"
the employer sent the company the beer .,DO,SEND,THE,to,-47.07275772094727,▁The|▁employ|er|▁sent|▁the|▁company|▁the|▁be|er|.,"[-3.6788957118988037, -9.806510925292969, -1.1683833599090576, -7.027656078338623, -2.1341142654418945, -5.10327672958374, -5.034661293029785, -9.636469841003418, -1.1161197423934937, -2.3666696548461914]"
the guest sent the pot to the president .,PD,SEND,THE,to,-47.161354064941406,▁The|▁guest|▁sent|▁the|▁pot|▁to|▁the|▁president|.,"[-3.6788957118988037, -9.684369087219238, -10.615082740783691, -2.7235422134399414, -8.86842155456543, -2.7042112350463867, -0.9063427448272705, -5.867069244384766, -2.1134188175201416]"
the guest sent the president the pot .,DO,SEND,THE,to,-50.18715286254883,▁The|▁guest|▁sent|▁the|▁president|▁the|▁pot|.,"[-3.6788957118988037, -9.684369087219238, -10.615081787109375, -2.723543643951416, -6.800960063934326, -3.199058771133423, -9.297463417053223, -4.187782287597656]"
the colonel sent the cheese to the company .,PD,SEND,THE,to,-46.65265655517578,▁The|▁colon|el|▁sent|▁the|▁che|ese|▁to|▁the|▁company|.,"[-3.6788957118988037, -10.696704864501953, -1.9538846015930176, -7.013391494750977, -2.5153703689575195, -7.669073104858398, -1.9480470418930054, -1.8813989162445068, -1.077515959739685, -5.396738052368164, -2.8216397762298584]"
the colonel sent the company the cheese .,DO,SEND,THE,to,-48.956642150878906,▁The|▁colon|el|▁sent|▁the|▁company|▁the|▁che|ese|.,"[-3.6788957118988037, -10.696704864501953, -1.953884482383728, -7.013393402099609, -2.515369415283203, -5.1035919189453125, -6.151296138763428, -7.926677703857422, -1.7046229839324951, -2.2122087478637695]"
a cop sent a gun to a colonel .,PD,SEND,A,to,-49.98616790771485,▁A|▁cop|▁sent|▁a|▁gun|▁to|▁a|▁colon|el|.,"[-4.20621395111084, -9.552361488342285, -7.760165214538574, -2.623225212097168, -7.18330192565918, -2.616715908050537, -1.2145427465438843, -12.58443832397461, -0.21693362295627594, -2.0282680988311768]"
a cop sent a colonel a gun .,DO,SEND,A,to,-49.28061676025391,▁A|▁cop|▁sent|▁a|▁colon|el|▁a|▁gun|.,"[-4.20621395111084, -9.552361488342285, -7.760165214538574, -2.623225212097168, -11.069616317749023, -0.9455294013023376, -1.8979579210281372, -8.68136978149414, -2.5441765785217285]"
a champion sent a button to a minister .,PD,SEND,A,to,-51.22477340698242,▁A|▁champion|▁sent|▁a|▁button|▁to|▁a|▁minister|.,"[-4.20621395111084, -9.701070785522461, -11.0302734375, -3.867094039916992, -10.915048599243164, -1.0421044826507568, -1.9503111839294434, -6.614432334899902, -1.898226022720337]"
a champion sent a minister a button .,DO,SEND,A,to,-53.19817733764648,▁A|▁champion|▁sent|▁a|▁minister|▁a|▁button|.,"[-4.20621395111084, -9.701070785522461, -11.03027057647705, -3.867095470428467, -11.104158401489258, -1.9360816478729248, -9.17291259765625, -2.180375814437866]"
a son sent a beer to a husband .,PD,SEND,A,to,-49.74069213867188,▁A|▁son|▁sent|▁a|▁be|er|▁to|▁a|▁husband|.,"[-4.20621395111084, -9.012458801269531, -7.255653381347656, -1.8475725650787354, -9.359615325927734, -1.0095306634902954, -1.3322919607162476, -3.6220927238464355, -8.97046184539795, -3.124803066253662]"
a son sent a husband a beer .,DO,SEND,A,to,-46.06519317626953,▁A|▁son|▁sent|▁a|▁husband|▁a|▁be|er|.,"[-4.20621395111084, -9.012458801269531, -7.255653381347656, -1.8475725650787354, -11.192172050476074, -1.9576172828674316, -7.765204429626465, -0.41224905848503113, -2.416048288345337]"
a bishop sent a camera to a scientist .,PD,SEND,A,to,-47.16222381591797,▁A|▁bishop|▁sent|▁a|▁camera|▁to|▁a|▁scient|ist|.,"[-4.20621395111084, -11.188377380371094, -6.492780685424805, -1.6991933584213257, -9.215678215026855, -2.193570137023926, -1.679572343826294, -8.273916244506836, -0.008617830462753773, -2.2043051719665527]"
a bishop sent a scientist a camera .,DO,SEND,A,to,-46.91766357421875,▁A|▁bishop|▁sent|▁a|▁scient|ist|▁a|▁camera|.,"[-4.20621395111084, -11.188377380371094, -6.492780685424805, -1.6991933584213257, -10.098302841186523, -0.007970432750880718, -2.138188362121582, -8.547590255737305, -2.539043426513672]"
a candidate sent a log to a club .,PD,SEND,A,to,-52.37715148925781,▁A|▁candidate|▁sent|▁a|▁log|▁to|▁a|▁club|.,"[-4.20621395111084, -9.32246208190918, -8.821191787719727, -1.9239579439163208, -10.37707233428955, -3.2006707191467285, -2.5419321060180664, -9.42365550994873, -2.559994697570801]"
a candidate sent a club a log .,DO,SEND,A,to,-50.77727890014648,▁A|▁candidate|▁sent|▁a|▁club|▁a|▁log|.,"[-4.20621395111084, -9.32246208190918, -8.821192741394043, -1.9239579439163208, -10.681512832641602, -1.6863328218460083, -9.380827903747559, -4.754779815673828]"
a worker sent a cheese to a club .,PD,SEND,A,to,-50.40553665161133,▁A|▁worker|▁sent|▁a|▁che|ese|▁to|▁a|▁club|.,"[-4.20621395111084, -8.155519485473633, -8.748921394348145, -3.0718700885772705, -7.009071350097656, -2.9289727210998535, -2.3249621391296387, -1.909942626953125, -9.437810897827148, -2.6122517585754395]"
a worker sent a club a cheese .,DO,SEND,A,to,-54.90514373779297,▁A|▁worker|▁sent|▁a|▁club|▁a|▁che|ese|.,"[-4.20621395111084, -8.155519485473633, -8.748921394348145, -3.0718700885772705, -11.39059829711914, -3.6002187728881836, -5.4219560623168945, -3.774751901626587, -6.535089492797852]"
a king sent a machine to a club .,PD,SEND,A,to,-47.21774291992188,▁A|▁king|▁sent|▁a|▁machine|▁to|▁a|▁club|.,"[-4.20621395111084, -9.958526611328125, -7.8533430099487305, -1.6093578338623047, -9.637920379638672, -0.6955441236495972, -1.7917414903640747, -9.624476432800293, -1.8406161069869995]"
a king sent a club a machine .,DO,SEND,A,to,-54.43886947631836,▁A|▁king|▁sent|▁a|▁club|▁a|▁machine|.,"[-4.20621395111084, -9.958526611328125, -7.853341579437256, -1.6093567609786987, -10.926206588745117, -7.161380767822266, -9.29557991027832, -3.4282631874084473]"
an author sent a beer to an administration .,PD,SEND,A,to,-55.87816619873047,▁An|▁author|▁sent|▁a|▁be|er|▁to|▁an|▁administration|.,"[-6.080687522888184, -6.525688171386719, -8.913447380065918, -2.8165340423583984, -9.153348922729492, -1.346632957458496, -1.0412766933441162, -3.8537983894348145, -11.068036079406738, -5.078714370727539]"
an author sent an administration a beer .,DO,SEND,A,to,-55.13529968261719,▁An|▁author|▁sent|▁an|▁administration|▁a|▁be|er|.,"[-6.080687522888184, -6.525688171386719, -8.913447380065918, -3.795135498046875, -12.9030122756958, -2.830101490020752, -9.876367568969727, -1.710044026374817, -2.500814437866211]"
a wife sent a jacket to a chief .,PD,SEND,A,to,-54.437049865722656,▁A|▁wife|▁sent|▁a|▁jack|et|▁to|▁a|▁chief|.,"[-4.20621395111084, -9.911269187927246, -7.154636383056641, -1.848876714706421, -10.166749000549316, -0.3753625154495239, -0.6800262928009033, -2.528520345687866, -13.342062950134277, -4.22333288192749]"
a wife sent a chief a jacket .,DO,SEND,A,to,-51.71647262573242,▁A|▁wife|▁sent|▁a|▁chief|▁a|▁jack|et|.,"[-4.20621395111084, -9.911269187927246, -7.154636383056641, -1.848876714706421, -12.794024467468262, -3.4311647415161133, -8.918047904968262, -1.0175076723098755, -2.43472957611084]"
a parent sent a pot to a band .,PD,SEND,A,to,-53.100242614746094,▁A|▁parent|▁sent|▁a|▁pot|▁to|▁a|▁band|.,"[-4.20621395111084, -8.584930419921875, -7.10823917388916, -2.3092386722564697, -9.463982582092285, -5.531816005706787, -2.8816046714782715, -8.362220764160156, -4.6519999504089355]"
a parent sent a band a pot .,DO,SEND,A,to,-57.23539352416992,▁A|▁parent|▁sent|▁a|▁band|▁a|▁pot|.,"[-4.20621395111084, -8.584930419921875, -7.108240127563477, -2.309238910675049, -12.060710906982422, -4.664592266082764, -11.168818473815918, -7.1326494216918945]"
a nurse sent a pot to a kid .,PD,SEND,A,to,-51.47809600830078,▁A|▁nur|se|▁sent|▁a|▁pot|▁to|▁a|▁kid|.,"[-4.20621395111084, -8.149316787719727, -0.1051991879940033, -9.406412124633789, -2.2484629154205322, -8.525052070617676, -6.013083457946777, -1.5159692764282227, -6.89301061630249, -4.41537618637085]"
a nurse sent a kid a pot .,DO,SEND,A,to,-52.19965744018555,▁A|▁nur|se|▁sent|▁a|▁kid|▁a|▁pot|.,"[-4.20621395111084, -8.149316787719727, -0.1051991879940033, -9.406412124633789, -2.2484588623046875, -7.692401885986328, -2.731325387954712, -9.465679168701172, -8.194649696350098]"
an employer sent a crystal to a band .,PD,SEND,A,to,-53.226356506347656,▁An|▁employ|er|▁sent|▁a|▁cry|stal|▁to|▁a|▁band|.,"[-6.080687522888184, -7.772346496582031, -0.5137660503387451, -7.587455749511719, -1.3856881856918335, -10.667710304260254, -0.3582889437675476, -3.708969831466675, -1.5026626586914062, -9.878544807434082, -3.7702388763427734]"
an employer sent a band a crystal .,DO,SEND,A,to,-56.85214614868164,▁An|▁employ|er|▁sent|▁a|▁band|▁a|▁cry|stal|.,"[-6.080687522888184, -7.772346496582031, -0.5137653350830078, -7.5874552726745605, -1.3856877088546753, -10.959248542785645, -5.530247688293457, -11.386913299560547, -0.14377246797084808, -5.492023468017578]"
a captain sent a pie to an army .,PD,SEND,A,to,-48.97132873535156,▁A|▁captain|▁sent|▁a|▁pie|▁to|▁an|▁army|.,"[-4.20621395111084, -10.952102661132812, -7.818502426147461, -2.5410420894622803, -11.180109024047852, -1.0238475799560547, -3.7055532932281494, -3.733968734741211, -3.8099892139434814]"
a captain sent an army a pie .,DO,SEND,A,to,-51.92182159423828,▁A|▁captain|▁sent|▁an|▁army|▁a|▁pie|.,"[-4.20621395111084, -10.952102661132812, -7.818502902984619, -4.462392330169678, -5.586878299713135, -6.208883285522461, -10.448393821716309, -2.238450288772583]"
a princess sent a salad to a company .,PD,SEND,A,to,-52.73036193847656,▁A|▁prin|cess|▁sent|▁a|▁sal|ad|▁to|▁a|▁company|.,"[-4.20621395111084, -10.564468383789062, -0.005489157512784004, -8.448863983154297, -4.838147163391113, -9.077392578125, -2.2280259132385254, -1.134232997894287, -1.8805880546569824, -7.264934539794922, -3.0820066928863525]"
a princess sent a company a salad .,DO,SEND,A,to,-54.25855255126953,▁A|▁prin|cess|▁sent|▁a|▁company|▁a|▁sal|ad|.,"[-4.20621395111084, -10.564468383789062, -0.005489157512784004, -8.448863983154297, -4.838146209716797, -9.366748809814453, -3.0617289543151855, -9.111702919006348, -1.5140125751495361, -3.141178607940674]"
a secretary sent a tea to a club .,PD,SEND,A,to,-51.95316696166992,▁A|▁secretary|▁sent|▁a|▁tea|▁to|▁a|▁club|.,"[-4.20621395111084, -11.710256576538086, -7.834559440612793, -1.7534791231155396, -11.043474197387695, -3.328739643096924, -1.3542457818984985, -8.106678009033203, -2.6155200004577637]"
a secretary sent a club a tea .,DO,SEND,A,to,-56.318477630615234,▁A|▁secretary|▁sent|▁a|▁club|▁a|▁tea|.,"[-4.20621395111084, -11.710256576538086, -7.834558486938477, -1.753478765487671, -11.95351505279541, -2.978191614151001, -9.602566719055176, -6.279698848724365]"
a soldier sent a bell to an administration .,PD,SEND,A,to,-52.98603057861328,▁A|▁soldier|▁sent|▁a|▁bell|▁to|▁an|▁administration|.,"[-4.20621395111084, -8.823785781860352, -6.777822494506836, -2.6937506198883057, -10.616724967956543, -1.1304101943969727, -4.795477867126465, -9.130632400512695, -4.811209678649902]"
a soldier sent an administration a bell .,DO,SEND,A,to,-52.980224609375,▁A|▁soldier|▁sent|▁an|▁administration|▁a|▁bell|.,"[-4.20621395111084, -8.823785781860352, -6.777820587158203, -4.525308132171631, -11.735980987548828, -3.8282127380371094, -10.183464050292969, -2.8994388580322266]"
a reader sent a candy to a prince .,PD,SEND,A,to,-47.929683685302734,▁A|▁reader|▁sent|▁a|▁c|andy|▁to|▁a|▁prince|.,"[-4.20621395111084, -7.79705810546875, -2.5575573444366455, -3.8955326080322266, -7.527573585510254, -4.455175399780273, -4.014194011688232, -2.5059585571289062, -8.831097602844238, -2.1393237113952637]"
a reader sent a prince a candy .,DO,SEND,A,to,-50.42940139770508,▁A|▁reader|▁sent|▁a|▁prince|▁a|▁c|andy|.,"[-4.20621395111084, -7.79705810546875, -2.5575573444366455, -3.8955326080322266, -15.902851104736328, -3.16812801361084, -5.551907539367676, -4.310426235198975, -3.0397298336029053]"
a partner sent a motor to a corporation .,PD,SEND,A,to,-52.89540863037109,▁A|▁partner|▁sent|▁a|▁motor|▁to|▁a|▁corpor|ation|.,"[-4.20621395111084, -9.659964561462402, -9.500226974487305, -2.5147862434387207, -10.020975112915039, -4.061723709106445, -1.7018086910247803, -7.764894962310791, -1.1829135417938232, -2.281898260116577]"
a partner sent a corporation a motor .,DO,SEND,A,to,-55.346778869628906,▁A|▁partner|▁sent|▁a|▁corpor|ation|▁a|▁motor|.,"[-4.20621395111084, -9.659964561462402, -9.500226974487305, -2.5147862434387207, -7.854016304016113, -2.389275312423706, -1.5748456716537476, -11.251060485839844, -6.396392345428467]"
a minister sent a meal to a band .,PD,SEND,A,to,-48.00575256347656,▁A|▁minister|▁sent|▁a|▁me|al|▁to|▁a|▁band|.,"[-4.20621395111084, -9.95500659942627, -7.450943946838379, -2.353515148162842, -7.576758861541748, -0.8760443925857544, -0.460208922624588, -0.7533072233200073, -10.046323776245117, -4.327429294586182]"
a minister sent a band a meal .,DO,SEND,A,to,-51.10219955444336,▁A|▁minister|▁sent|▁a|▁band|▁a|▁me|al|.,"[-4.20621395111084, -9.95500659942627, -7.450943946838379, -2.353515148162842, -9.838052749633789, -6.117402076721191, -7.539907932281494, -0.6174593567848206, -3.0236995220184326]"
