text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a daughter made you an instrument .,DO,MAKE,A,for,-41.62247848510742,▁A|▁daughter|▁made|▁you|▁an|▁instrument|.,"[-4.501774787902832, -9.140839576721191, -7.241429328918457, -7.042943477630615, -5.388317108154297, -5.4763102531433105, -2.8308680057525635]"
a professor made a machine for her .,PD,MAKE,A,for,-42.93799209594727,▁A|▁professor|▁made|▁a|▁machine|▁for|▁her|.,"[-4.501774787902832, -9.077095985412598, -7.3407182693481445, -1.0458751916885376, -6.893560409545898, -3.678837299346924, -5.713089942932129, -4.687038421630859]"
a professor made her a machine .,DO,MAKE,A,for,-40.554832458496094,▁A|▁professor|▁made|▁her|▁a|▁machine|.,"[-4.501774787902832, -9.077095985412598, -7.34071683883667, -3.863621711730957, -4.995567321777344, -8.821670532226562, -1.9543880224227905]"
an actor made a bottle for me .,PD,MAKE,A,for,-43.62050247192383,▁An|▁actor|▁made|▁a|▁bott|le|▁for|▁me|.,"[-6.047245979309082, -7.705975532531738, -7.824875831604004, -1.3477864265441895, -11.993352890014648, -0.04036294296383858, -4.5096821784973145, -2.5884485244750977, -1.5627771615982056]"
an actor made me a bottle .,DO,MAKE,A,for,-41.06704711914063,▁An|▁actor|▁made|▁me|▁a|▁bott|le|.,"[-6.047245979309082, -7.705975532531738, -7.8248748779296875, -4.451738357543945, -3.1293067932128906, -8.023046493530273, -0.04331902787089348, -3.841538906097412]"
a prince made a telephone for us .,PD,MAKE,A,for,-50.74065780639648,▁A|▁prince|▁made|▁a|▁tele|phone|▁for|▁us|.,"[-4.501774787902832, -11.136812210083008, -7.332142353057861, -1.1572630405426025, -9.952085494995117, -0.16812056303024292, -9.641176223754883, -5.472989559173584, -1.378296136856079]"
a prince made us a telephone .,DO,MAKE,A,for,-44.23815536499024,▁A|▁prince|▁made|▁us|▁a|▁tele|phone|.,"[-4.501774787902832, -11.136812210083008, -7.332142353057861, -6.8218183517456055, -2.180217742919922, -9.223335266113281, -0.584036648273468, -2.4580163955688477]"
a hero made a bag for you .,PD,MAKE,A,for,-42.45207595825195,▁A|▁hero|▁made|▁a|▁bag|▁for|▁you|.,"[-4.501774787902832, -8.886063575744629, -8.075424194335938, -3.4683685302734375, -9.184065818786621, -1.8253107070922852, -4.559978485107422, -1.9510929584503174]"
a hero made you a bag .,DO,MAKE,A,for,-41.68995666503906,▁A|▁hero|▁made|▁you|▁a|▁bag|.,"[-4.501774787902832, -8.886063575744629, -8.075424194335938, -7.372675895690918, -2.504704713821411, -7.833664894104004, -2.5156471729278564]"
a manager made a hat for him .,PD,MAKE,A,for,-44.88484191894531,▁A|▁manager|▁made|▁a|▁hat|▁for|▁him|.,"[-4.501774787902832, -9.957470893859863, -7.577883720397949, -1.1097067594528198, -10.922202110290527, -3.036463975906372, -6.145471572875977, -1.6338651180267334]"
a manager made him a hat .,DO,MAKE,A,for,-41.468143463134766,▁A|▁manager|▁made|▁him|▁a|▁hat|.,"[-4.501774787902832, -9.957470893859863, -7.577884674072266, -6.126052379608154, -2.7732913494110107, -8.738157272338867, -1.7935104370117188]"
an adult made a knife for them .,PD,MAKE,A,for,-43.150123596191406,▁An|▁adult|▁made|▁a|▁kn|ife|▁for|▁them|.,"[-6.047245979309082, -7.741599082946777, -9.88149356842041, -1.6583588123321533, -6.882137775421143, -0.24638450145721436, -4.080881118774414, -5.234108924865723, -1.3779113292694092]"
an adult made them a knife .,DO,MAKE,A,for,-43.83778381347656,▁An|▁adult|▁made|▁them|▁a|▁kn|ife|.,"[-6.047245979309082, -7.741599082946777, -9.881494522094727, -5.564659118652344, -4.393627166748047, -7.147270202636719, -1.1438063383102417, -1.9180819988250732]"
a scientist made a glass for them .,PD,MAKE,A,for,-43.01628112792969,▁A|▁scient|ist|▁made|▁a|▁glass|▁for|▁them|.,"[-4.501774787902832, -9.083664894104004, -0.02821427769958973, -6.692012310028076, -0.6845466494560242, -7.788583278656006, -5.340371131896973, -7.2578325271606445, -1.6392799615859985]"
a scientist made them a glass .,DO,MAKE,A,for,-43.609676361083984,▁A|▁scient|ist|▁made|▁them|▁a|▁glass|.,"[-4.501774787902832, -9.083664894104004, -0.028214162215590477, -6.692011833190918, -8.179577827453613, -4.215517044067383, -7.0455827713012695, -3.8633360862731934]"
a daughter made a card for him .,PD,MAKE,A,for,-36.70532989501953,▁A|▁daughter|▁made|▁a|▁card|▁for|▁him|.,"[-4.501774787902832, -9.140839576721191, -7.241428375244141, -1.7670375108718872, -5.638729095458984, -0.4942103326320648, -6.333225727081299, -1.5880799293518066]"
a daughter made him a card .,DO,MAKE,A,for,-34.60951232910156,▁A|▁daughter|▁made|▁him|▁a|▁card|.,"[-4.501774787902832, -9.140839576721191, -7.241429328918457, -4.980900764465332, -0.6428443193435669, -6.222018241882324, -1.8797084093093872]"
a king made a card for them .,PD,MAKE,A,for,-45.871768951416016,▁A|▁king|▁made|▁a|▁card|▁for|▁them|.,"[-4.501774787902832, -9.772171974182129, -6.5857391357421875, -0.8320744037628174, -10.614392280578613, -3.5470333099365234, -8.425479888916016, -1.5931015014648438]"
a king made them a card .,DO,MAKE,A,for,-42.14249038696289,▁A|▁king|▁made|▁them|▁a|▁card|.,"[-4.501774787902832, -9.772171974182129, -6.585737705230713, -6.592803478240967, -3.067858934402466, -8.641103744506836, -2.981037139892578]"
a brother made a guitar for us .,PD,MAKE,A,for,-40.05713653564453,▁A|▁brother|▁made|▁a|▁guitar|▁for|▁us|.,"[-4.501774787902832, -9.808281898498535, -7.386019706726074, -1.4701719284057617, -7.9280104637146, -1.381616473197937, -5.96329402923584, -1.6179652214050293]"
a brother made us a guitar .,DO,MAKE,A,for,-37.62545776367188,▁A|▁brother|▁made|▁us|▁a|▁guitar|.,"[-4.501774787902832, -9.808281898498535, -7.38602352142334, -4.929703235626221, -1.7945491075515747, -6.9675421714782715, -2.237582206726074]"
a singer made a bowl for you .,PD,MAKE,A,for,-44.57276916503906,▁A|▁singer|▁made|▁a|▁bow|l|▁for|▁you|.,"[-4.501774787902832, -9.824254989624023, -8.104543685913086, -1.6164909601211548, -9.57156753540039, -1.5683516263961792, -3.5434107780456543, -4.401021957397461, -1.4413496255874634]"
a singer made you a bowl .,DO,MAKE,A,for,-45.52149963378906,▁A|▁singer|▁made|▁you|▁a|▁bow|l|.,"[-4.501774787902832, -9.824254989624023, -8.10454273223877, -7.682728290557861, -3.0315728187561035, -8.16921615600586, -0.29213812947273254, -3.9152705669403076]"
a woman made a glass for me .,PD,MAKE,A,for,-37.27323913574219,▁A|▁woman|▁made|▁a|▁glass|▁for|▁me|.,"[-4.501774787902832, -5.540409564971924, -7.012355804443359, -0.9812161326408386, -9.493388175964355, -4.981176376342773, -3.169402599334717, -1.5935132503509521]"
a woman made me a glass .,DO,MAKE,A,for,-34.282657623291016,▁A|▁woman|▁made|▁me|▁a|▁glass|.,"[-4.501774787902832, -5.540409564971924, -7.012356758117676, -3.9959840774536133, -2.511030435562134, -6.8490800857543945, -3.872023105621338]"
a son made a glass for us .,PD,MAKE,A,for,-44.58781814575195,▁A|▁son|▁made|▁a|▁glass|▁for|▁us|.,"[-4.501774787902832, -8.81699275970459, -7.716516017913818, -1.5587284564971924, -10.030049324035645, -4.44780969619751, -5.767521381378174, -1.7484238147735596]"
a son made us a glass .,DO,MAKE,A,for,-40.075313568115234,▁A|▁son|▁made|▁us|▁a|▁glass|.,"[-4.501774787902832, -8.81699275970459, -7.716517925262451, -4.9557600021362305, -1.023932933807373, -9.144131660461426, -3.9162018299102783]"
a teacher made a wire for her .,PD,MAKE,A,for,-45.35261535644531,▁A|▁teacher|▁made|▁a|▁wire|▁for|▁her|.,"[-4.501774787902832, -8.1781644821167, -6.597853660583496, -1.0273844003677368, -10.961406707763672, -5.703677177429199, -3.1029396057128906, -5.279414176940918]"
a teacher made her a wire .,DO,MAKE,A,for,-45.31420516967773,▁A|▁teacher|▁made|▁her|▁a|▁wire|.,"[-4.501774787902832, -8.1781644821167, -6.5978546142578125, -3.5330591201782227, -6.504077434539795, -11.35367202758789, -4.645605087280273]"
a guest made a crystal for you .,PD,MAKE,A,for,-44.74985885620117,▁A|▁guest|▁made|▁a|▁cry|stal|▁for|▁you|.,"[-4.501774787902832, -8.554163932800293, -8.787137985229492, -0.9648507833480835, -8.482804298400879, -1.1696748733520508, -6.695019245147705, -4.346059322357178, -1.2483772039413452]"
a guest made you a crystal .,DO,MAKE,A,for,-42.96570587158203,▁A|▁guest|▁made|▁you|▁a|▁cry|stal|.,"[-4.501774787902832, -8.554163932800293, -8.787138938903809, -7.242776870727539, -1.4216737747192383, -8.489789962768555, -0.15369676053524017, -3.8146872520446777]"
a professor made a knife for us .,PD,MAKE,A,for,-41.231842041015625,▁A|▁professor|▁made|▁a|▁kn|ife|▁for|▁us|.,"[-4.501774787902832, -9.077095985412598, -7.34071683883667, -1.0458756685256958, -8.159656524658203, -0.7548210620880127, -2.9511771202087402, -5.707202434539795, -1.6935234069824219]"
a professor made us a knife .,DO,MAKE,A,for,-40.915340423583984,▁A|▁professor|▁made|▁us|▁a|▁kn|ife|.,"[-4.501774787902832, -9.077095985412598, -7.3407182693481445, -4.539087772369385, -3.8094770908355713, -8.341266632080078, -1.0060538053512573, -2.2998671531677246]"
a worker made an instrument for them .,PD,MAKE,A,for,-43.854610443115234,▁A|▁worker|▁made|▁an|▁instrument|▁for|▁them|.,"[-4.501774787902832, -8.75171184539795, -8.166975021362305, -2.707651138305664, -8.596458435058594, -2.6546154022216797, -6.882418632507324, -1.5930006504058838]"
a worker made them an instrument .,DO,MAKE,A,for,-42.4498176574707,▁A|▁worker|▁made|▁them|▁an|▁instrument|.,"[-4.501774787902832, -8.75171184539795, -8.166975975036621, -8.040485382080078, -5.685118675231934, -3.987684488296509, -3.31606388092041]"
a pilot made a motor for him .,PD,MAKE,A,for,-47.90300750732422,▁A|▁pilot|▁made|▁a|▁motor|▁for|▁him|.,"[-4.501774787902832, -8.189932823181152, -7.586863040924072, -1.206371545791626, -11.452505111694336, -6.537416458129883, -6.348222732543945, -2.079925537109375]"
a pilot made him a motor .,DO,MAKE,A,for,-47.97792816162109,▁A|▁pilot|▁made|▁him|▁a|▁motor|.,"[-4.501774787902832, -8.189932823181152, -7.586863040924072, -8.83923053741455, -2.704106092453003, -10.339664459228516, -5.816353797912598]"
an employee made an iron for her .,PD,MAKE,A,for,-46.96997833251953,▁An|▁employee|▁made|▁an|▁iron|▁for|▁her|.,"[-6.047245979309082, -6.293264389038086, -7.920278072357178, -2.472541332244873, -9.179070472717285, -5.890313148498535, -3.9417333602905273, -5.225533962249756]"
an employee made her an iron .,DO,MAKE,A,for,-45.20813751220703,▁An|▁employee|▁made|▁her|▁an|▁iron|.,"[-6.047245979309082, -6.293264389038086, -7.9202799797058105, -4.486908912658691, -7.1355299949646, -9.358424186706543, -3.9664883613586426]"
a doctor made a computer for him .,PD,MAKE,A,for,-42.04174041748047,▁A|▁doctor|▁made|▁a|▁computer|▁for|▁him|.,"[-4.501774787902832, -8.244017601013184, -6.954728126525879, -0.9037196040153503, -8.590957641601562, -4.599699020385742, -6.045344829559326, -2.2015018463134766]"
a doctor made him a computer .,DO,MAKE,A,for,-40.30295181274414,▁A|▁doctor|▁made|▁him|▁a|▁computer|.,"[-4.501774787902832, -8.244017601013184, -6.954728126525879, -6.722140789031982, -2.316584587097168, -8.555392265319824, -3.0083134174346924]"
a lawyer made a key for you .,PD,MAKE,A,for,-42.17162322998047,▁A|▁lawyer|▁made|▁a|▁key|▁for|▁you|.,"[-4.501774787902832, -8.552826881408691, -7.537588596343994, -1.1076562404632568, -7.039699554443359, -7.5416975021362305, -4.259051322937012, -1.6313270330429077]"
a lawyer made you a key .,DO,MAKE,A,for,-41.85441589355469,▁A|▁lawyer|▁made|▁you|▁a|▁key|.,"[-4.501774787902832, -8.552826881408691, -7.537588119506836, -7.619293689727783, -1.3328462839126587, -7.021235466003418, -5.288852691650391]"
a woman made a jacket for them .,PD,MAKE,A,for,-40.28098678588867,▁A|▁woman|▁made|▁a|▁jack|et|▁for|▁them|.,"[-4.501774787902832, -5.540409564971924, -7.012356758117676, -0.9812153577804565, -9.49547004699707, -0.3372434675693512, -1.924236536026001, -8.65258502960205, -1.8356940746307373]"
a woman made them a jacket .,DO,MAKE,A,for,-40.92019271850586,▁A|▁woman|▁made|▁them|▁a|▁jack|et|.,"[-4.501774787902832, -5.540409564971924, -7.012355804443359, -8.066466331481934, -4.176577568054199, -8.879825592041016, -0.20277726650238037, -2.540004014968872]"
the scientist purchased the camera for them .,PD,PURCHASE,THE,for,-44.09745407104492,▁The|▁scient|ist|▁purchased|▁the|▁camera|▁for|▁them|.,"[-3.1171624660491943, -9.652734756469727, -1.3938779830932617, -10.84731674194336, -1.8054527044296265, -6.1916093826293945, -2.0478029251098633, -7.115352630615234, -1.9261443614959717]"
the scientist purchased them the camera .,DO,PURCHASE,THE,for,-46.67529296875,▁The|▁scient|ist|▁purchased|▁them|▁the|▁camera|.,"[-3.1171624660491943, -9.652734756469727, -1.3938751220703125, -10.84731674194336, -7.18106746673584, -5.586383819580078, -6.555624008178711, -2.3411264419555664]"
the daughter purchased the juice for you .,PD,PURCHASE,THE,for,-45.551902770996094,▁The|▁daughter|▁purchased|▁the|▁ju|ice|▁for|▁you|.,"[-3.1171624660491943, -9.180712699890137, -12.797124862670898, -1.6036319732666016, -8.950748443603516, -1.0361082553863525, -1.836105227470398, -5.980291843414307, -1.0500110387802124]"
the daughter purchased you the juice .,DO,PURCHASE,THE,for,-47.67773818969727,▁The|▁daughter|▁purchased|▁you|▁the|▁ju|ice|.,"[-3.1171624660491943, -9.180712699890137, -12.797124862670898, -9.471916198730469, -2.734729290008545, -8.201187133789062, -0.5269157886505127, -1.64798903465271]"
the cop purchased the guitar for you .,PD,PURCHASE,THE,for,-43.834739685058594,▁The|▁cop|▁purchased|▁the|▁guitar|▁for|▁you|.,"[-3.1171624660491943, -11.387212753295898, -10.580972671508789, -1.3687106370925903, -6.975477695465088, -1.4888968467712402, -7.58718729019165, -1.3291187286376953]"
the cop purchased you the guitar .,DO,PURCHASE,THE,for,-46.60594177246094,▁The|▁cop|▁purchased|▁you|▁the|▁guitar|.,"[-3.1171624660491943, -11.387212753295898, -10.580972671508789, -8.721543312072754, -2.423027515411377, -8.546317100524902, -1.8297052383422852]"
the lawyer purchased the candy for him .,PD,PURCHASE,THE,for,-43.56894302368164,▁The|▁lawyer|▁purchased|▁the|▁c|andy|▁for|▁him|.,"[-3.1171624660491943, -10.32208251953125, -11.648316383361816, -1.1122204065322876, -5.650097846984863, -3.3021111488342285, -2.294215679168701, -4.642571449279785, -1.4801644086837769]"
the lawyer purchased him the candy .,DO,PURCHASE,THE,for,-46.58609390258789,▁The|▁lawyer|▁purchased|▁him|▁the|▁c|andy|.,"[-3.1171624660491943, -10.32208251953125, -11.648316383361816, -8.239978790283203, -3.4871678352355957, -5.399991035461426, -2.548283100128174, -1.823110818862915]"
the adult purchased the juice for it .,PD,PURCHASE,THE,for,-47.02703857421875,▁The|▁adult|▁purchased|▁the|▁ju|ice|▁for|▁it|.,"[-3.1171624660491943, -10.06001091003418, -14.660518646240234, -1.4731003046035767, -5.392500400543213, -0.43203046917915344, -1.4772765636444092, -8.549752235412598, -1.8646868467330933]"
the adult purchased it the juice .,DO,PURCHASE,THE,for,-50.749656677246094,▁The|▁adult|▁purchased|▁it|▁the|▁ju|ice|.,"[-3.1171624660491943, -10.06001091003418, -14.660516738891602, -4.6876540184021, -6.742645740509033, -7.457651138305664, -0.9724000096321106, -3.0516157150268555]"
the lawyer purchased the telephone for him .,PD,PURCHASE,THE,for,-45.430885314941406,▁The|▁lawyer|▁purchased|▁the|▁tele|phone|▁for|▁him|.,"[-3.1171624660491943, -10.32208251953125, -11.648316383361816, -1.1122204065322876, -8.764608383178711, -0.20712941884994507, -3.3145408630371094, -4.925783634185791, -2.01904034614563]"
the lawyer purchased him the telephone .,DO,PURCHASE,THE,for,-47.04535675048828,▁The|▁lawyer|▁purchased|▁him|▁the|▁tele|phone|.,"[-3.1171624660491943, -10.32208251953125, -11.648316383361816, -8.239978790283203, -3.4871678352355957, -7.673439025878906, -0.12059485912322998, -2.4366159439086914]"
the prince purchased the crystal for them .,PD,PURCHASE,THE,for,-46.043888092041016,▁The|▁prince|▁purchased|▁the|▁cry|stal|▁for|▁them|.,"[-3.1171624660491943, -10.841792106628418, -10.943363189697266, -1.3927183151245117, -8.369561195373535, -0.06940542906522751, -2.7747950553894043, -6.9378862380981445, -1.5972061157226562]"
the prince purchased them the crystal .,DO,PURCHASE,THE,for,-48.930763244628906,▁The|▁prince|▁purchased|▁them|▁the|▁cry|stal|.,"[-3.1171624660491943, -10.841792106628418, -10.943365097045898, -5.4703688621521, -4.782388687133789, -9.749899864196777, -0.2387087643146515, -3.787076234817505]"
the manager purchased the meal for you .,PD,PURCHASE,THE,for,-41.93717193603516,▁The|▁manager|▁purchased|▁the|▁me|al|▁for|▁you|.,"[-3.1171624660491943, -9.853813171386719, -10.074884414672852, -1.5322630405426025, -8.222533226013184, -0.9021803736686707, -1.601535677909851, -5.535806655883789, -1.0969936847686768]"
the manager purchased you the meal .,DO,PURCHASE,THE,for,-41.75630187988281,▁The|▁manager|▁purchased|▁you|▁the|▁me|al|.,"[-3.1171624660491943, -9.853813171386719, -10.074884414672852, -7.973237037658691, -3.184990882873535, -5.541834831237793, -0.4047107994556427, -1.6056681871414185]"
the husband purchased the telephone for you .,PD,PURCHASE,THE,for,-42.06271743774414,▁The|▁husband|▁purchased|▁the|▁tele|phone|▁for|▁you|.,"[-3.1171624660491943, -9.879819869995117, -9.160400390625, -1.8163115978240967, -8.438942909240723, -0.18973322212696075, -2.266836404800415, -5.8539838790893555, -1.3395285606384277]"
the husband purchased you the telephone .,DO,PURCHASE,THE,for,-44.52251815795898,▁The|▁husband|▁purchased|▁you|▁the|▁tele|phone|.,"[-3.1171624660491943, -9.879819869995117, -9.160400390625, -8.607719421386719, -2.7247047424316406, -8.775457382202148, -0.14024092257022858, -2.1170129776000977]"
the president purchased the wire for you .,PD,PURCHASE,THE,for,-48.96868133544922,▁The|▁president|▁purchased|▁the|▁wire|▁for|▁you|.,"[-3.1171624660491943, -7.836104393005371, -11.637328147888184, -1.5000407695770264, -11.204231262207031, -5.182334899902344, -7.329089641571045, -1.1623889207839966]"
the president purchased you the wire .,DO,PURCHASE,THE,for,-48.18254852294922,▁The|▁president|▁purchased|▁you|▁the|▁wire|.,"[-3.1171624660491943, -7.836104393005371, -11.637328147888184, -8.911230087280273, -3.429987668991089, -10.919612884521484, -2.331122398376465]"
the cousin purchased the salad for them .,PD,PURCHASE,THE,for,-47.948612213134766,▁The|▁cousin|▁purchased|▁the|▁sal|ad|▁for|▁them|.,"[-3.1171624660491943, -12.218567848205566, -12.083845138549805, -1.253084659576416, -8.51725959777832, -2.154315948486328, -2.4588589668273926, -4.845478057861328, -1.3000380992889404]"
the cousin purchased them the salad .,DO,PURCHASE,THE,for,-51.79585647583008,▁The|▁cousin|▁purchased|▁them|▁the|▁sal|ad|.,"[-3.1171624660491943, -12.218567848205566, -12.083842277526855, -5.304661273956299, -5.2957963943481445, -9.371074676513672, -1.6851364374160767, -2.719616413116455]"
the candidate purchased the coffee for them .,PD,PURCHASE,THE,for,-46.675140380859375,▁The|▁candidate|▁purchased|▁the|▁coffee|▁for|▁them|.,"[-3.1171624660491943, -9.562614440917969, -12.680510520935059, -1.7488948106765747, -9.305832862854004, -3.0802793502807617, -5.873508453369141, -1.3063359260559082]"
the candidate purchased them the coffee .,DO,PURCHASE,THE,for,-47.80742263793945,▁The|▁candidate|▁purchased|▁them|▁the|▁coffee|.,"[-3.1171624660491943, -9.562614440917969, -12.680517196655273, -8.32973861694336, -5.588347911834717, -6.7679595947265625, -1.761084794998169]"
the pilot purchased the pie for him .,PD,PURCHASE,THE,for,-46.26276016235352,▁The|▁pilot|▁purchased|▁the|▁pie|▁for|▁him|.,"[-3.1171624660491943, -9.351383209228516, -10.891826629638672, -1.2428667545318604, -12.143357276916504, -2.644155979156494, -5.114955425262451, -1.7570478916168213]"
the pilot purchased him the pie .,DO,PURCHASE,THE,for,-47.069454193115234,▁The|▁pilot|▁purchased|▁him|▁the|▁pie|.,"[-3.1171624660491943, -9.351383209228516, -10.891824722290039, -9.98483943939209, -3.379091739654541, -8.7833890914917, -1.5617635250091553]"
the attorney purchased the wire for you .,PD,PURCHASE,THE,for,-46.69145202636719,▁The|▁att|orney|▁purchased|▁the|▁wire|▁for|▁you|.,"[-3.1171624660491943, -8.736505508422852, -1.638195514678955, -11.500711441040039, -0.9550626873970032, -10.204054832458496, -3.6091268062591553, -5.701318264007568, -1.2293164730072021]"
the attorney purchased you the wire .,DO,PURCHASE,THE,for,-49.89829635620117,▁The|▁att|orney|▁purchased|▁you|▁the|▁wire|.,"[-3.1171624660491943, -8.736505508422852, -1.6381964683532715, -11.500713348388672, -8.986783027648926, -2.6782708168029785, -10.142643928527832, -3.098017930984497]"
the opponent purchased the cheese for me .,PD,PURCHASE,THE,for,-48.19849395751953,▁The|▁oppon|ent|▁purchased|▁the|▁che|ese|▁for|▁me|.,"[-3.1171624660491943, -11.682723999023438, -0.8916208148002625, -12.211475372314453, -1.8221728801727295, -5.797743320465088, -3.3933639526367188, -3.303903579711914, -4.8078083992004395, -1.170516014099121]"
the opponent purchased me the cheese .,DO,PURCHASE,THE,for,-49.31989288330078,▁The|▁oppon|ent|▁purchased|▁me|▁the|▁che|ese|.,"[-3.1171624660491943, -11.682723999023438, -0.8916208148002625, -12.211475372314453, -6.406940460205078, -3.544252634048462, -5.994194030761719, -2.8453164100646973, -2.626201868057251]"
the opponent purchased the tea for us .,PD,PURCHASE,THE,for,-49.4041748046875,▁The|▁oppon|ent|▁purchased|▁the|▁tea|▁for|▁us|.,"[-3.1171624660491943, -11.682723999023438, -0.8916208148002625, -12.211475372314453, -1.8221728801727295, -9.879778861999512, -3.071347713470459, -5.316078186035156, -1.4118188619613647]"
the opponent purchased us the tea .,DO,PURCHASE,THE,for,-49.78672409057617,▁The|▁oppon|ent|▁purchased|▁us|▁the|▁tea|.,"[-3.1171624660491943, -11.682723999023438, -0.8916197419166565, -12.211475372314453, -7.730894088745117, -3.456904649734497, -8.320170402526855, -2.3757758140563965]"
a teacher purchased a key for you .,PD,PURCHASE,A,for,-43.50041580200195,▁A|▁teacher|▁purchased|▁a|▁key|▁for|▁you|.,"[-4.501774787902832, -8.1781644821167, -11.392683029174805, -0.7479660511016846, -7.428100109100342, -2.7107443809509277, -7.293079376220703, -1.2479074001312256]"
a teacher purchased you a key .,DO,PURCHASE,A,for,-46.31251525878906,▁A|▁teacher|▁purchased|▁you|▁a|▁key|.,"[-4.501774787902832, -8.1781644821167, -11.392683982849121, -9.694000244140625, -0.9533533453941345, -8.10822582244873, -3.484309196472168]"
a sheriff purchased a box for me .,PD,PURCHASE,A,for,-46.78181076049805,▁A|▁sh|er|iff|▁purchased|▁a|▁box|▁for|▁me|.,"[-4.501774787902832, -7.799091339111328, -2.8435957431793213, -0.060277536511421204, -10.752180099487305, -0.5700365304946899, -5.496767044067383, -5.3193840980529785, -7.425300121307373, -2.0134005546569824]"
a sheriff purchased me a box .,DO,PURCHASE,A,for,-48.16581726074219,▁A|▁sh|er|iff|▁purchased|▁me|▁a|▁box|.,"[-4.501774787902832, -7.799091339111328, -2.8435957431793213, -0.060277536511421204, -10.752180099487305, -9.28791332244873, -2.6680550575256348, -5.303371429443359, -4.949557304382324]"
a secretary purchased a cheese for her .,PD,PURCHASE,A,for,-50.638710021972656,▁A|▁secretary|▁purchased|▁a|▁che|ese|▁for|▁her|.,"[-4.501774787902832, -12.042946815490723, -11.799479484558105, -0.6772711277008057, -8.003179550170898, -0.7220878601074219, -2.819819927215576, -3.195272445678711, -6.876870155334473]"
a secretary purchased her a cheese .,DO,PURCHASE,A,for,-54.19404220581055,▁A|▁secretary|▁purchased|▁her|▁a|▁che|ese|.,"[-4.501774787902832, -12.042946815490723, -11.799478530883789, -4.678750991821289, -5.74937629699707, -10.033414840698242, -1.6816191673278809, -3.7066845893859863]"
a parent purchased a crystal for them .,PD,PURCHASE,A,for,-47.20499420166016,▁A|▁parent|▁purchased|▁a|▁cry|stal|▁for|▁them|.,"[-4.501774787902832, -9.068145751953125, -10.559492111206055, -0.7543022632598877, -9.095173835754395, -0.10646481066942215, -2.7140583992004395, -8.013847351074219, -2.391735076904297]"
a parent purchased them a crystal .,DO,PURCHASE,A,for,-49.99433898925781,▁A|▁parent|▁purchased|▁them|▁a|▁cry|stal|.,"[-4.501774787902832, -9.068145751953125, -10.559492111206055, -7.86614465713501, -4.3946943283081055, -9.242523193359375, -0.11429573595523834, -4.247268199920654]"
a princess purchased a bottle for you .,PD,PURCHASE,A,for,-46.228057861328125,▁A|▁prin|cess|▁purchased|▁a|▁bott|le|▁for|▁you|.,"[-4.501774787902832, -10.29953670501709, -0.02450183592736721, -12.145724296569824, -0.9328106045722961, -6.129611015319824, -0.005708107724785805, -4.6402130126953125, -6.4306960105896, -1.1174802780151367]"
a princess purchased you a bottle .,DO,PURCHASE,A,for,-44.87442779541016,▁A|▁prin|cess|▁purchased|▁you|▁a|▁bott|le|.,"[-4.501774787902832, -10.29953670501709, -0.02450183592736721, -12.145724296569824, -7.942171573638916, -1.4288349151611328, -4.745795249938965, -0.004614063072949648, -3.781466484069824]"
a sheriff purchased a meal for it .,PD,PURCHASE,A,for,-46.65748977661133,▁A|▁sh|er|iff|▁purchased|▁a|▁me|al|▁for|▁it|.,"[-4.501774787902832, -7.799091339111328, -2.8435935974121094, -0.060277536511421204, -10.752178192138672, -0.5700360536575317, -7.399868011474609, -0.1827467828989029, -0.6188473701477051, -10.358555793762207, -1.5705159902572632]"
a sheriff purchased it a meal .,DO,PURCHASE,A,for,-51.20098114013672,▁A|▁sh|er|iff|▁purchased|▁it|▁a|▁me|al|.,"[-4.501774787902832, -7.799091339111328, -2.8435957431793213, -0.060277536511421204, -10.752180099487305, -7.20946741104126, -5.35237455368042, -9.422285079956055, -0.6375482678413391, -2.622387409210205]"
a prince purchased a beer for him .,PD,PURCHASE,A,for,-45.70124816894531,▁A|▁prince|▁purchased|▁a|▁be|er|▁for|▁him|.,"[-4.501774787902832, -11.136812210083008, -11.500593185424805, -0.5757985711097717, -6.37410831451416, -2.401094913482666, -1.6412652730941772, -5.935207366943359, -1.6345926523208618]"
a prince purchased him a beer .,DO,PURCHASE,A,for,-47.254844665527344,▁A|▁prince|▁purchased|▁him|▁a|▁be|er|.,"[-4.501774787902832, -11.136812210083008, -11.500593185424805, -6.800902843475342, -3.19199538230896, -6.467237949371338, -1.799694299697876, -1.8558367490768433]"
a secretary purchased a juice for us .,PD,PURCHASE,A,for,-53.2960205078125,▁A|▁secretary|▁purchased|▁a|▁ju|ice|▁for|▁us|.,"[-4.501774787902832, -12.042946815490723, -11.799479484558105, -0.6772711277008057, -9.224206924438477, -2.4823999404907227, -3.208240032196045, -7.736105442047119, -1.6235967874526978]"
a secretary purchased us a juice .,DO,PURCHASE,A,for,-53.156131744384766,▁A|▁secretary|▁purchased|▁us|▁a|▁ju|ice|.,"[-4.501774787902832, -12.042946815490723, -11.799478530883789, -10.63845443725586, -1.4285334348678589, -8.284067153930664, -1.28273344039917, -3.1781468391418457]"
a teacher purchased a key for him .,PD,PURCHASE,A,for,-43.10762405395508,▁A|▁teacher|▁purchased|▁a|▁key|▁for|▁him|.,"[-4.501774787902832, -8.1781644821167, -11.392683029174805, -0.7479660511016846, -7.428100109100342, -2.7107443809509277, -6.40223503112793, -1.7459590435028076]"
