rt,set_id,participant_id,theme_type,recipient_id,verb_id,theme_id,DOsentence,PDsentence,frequency_rank,classification,trial_index,DOpreference,verb
9292.614999983925,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,def,shortIndefinite,188,1,John alloted a man two tickets,John alloted two tickets to a man,88,alternating,28,78,alloted
4512.649999931455,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,shortDefinite,101,3,Bob took the woman a gift,Bob took a gift to the woman,1,alternating,5,99,took
16546.78999999934,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,indef,longDefinite,27,3,Bob proposed the man who was wearing the hat a direction,Bob proposed a direction to the man who was wearing the hat,27,non-alternating,37,0,proposed
6919.604999995441,1,8831-aa8d7395-b65f-47e6-a510-a486d964ab6b,def,pronoun,75,2,Michael grumbled her instructions,Michael grumbled instructions to her,75,non-alternating,51,48,grumbled
5298.204999999143,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,def,pronoun,26,1,Linda declared him her feelings,Linda declared her feelings to him,26,non-alternating,36,0,declared
3813.999999999767,6,2755-ae0695e8-aff2-4423-8c27-36e6efdebc82,def,shortDefinite,40,1,Mary supplied the woman the news,Mary supplied the news to the woman,40,non-alternating,42,54,supplied
8682.755000001634,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,indef,shortIndefinite,126,3,John rolled a man a baseball,John rolled a baseball to a man,26,alternating,11,27,rolled
3798.869999940507,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,something,pronoun,29,5,John displayed her something,John displayed something to her,29,non-alternating,38,0,displayed
5815.999999998952,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,def,shortIndefinite,32,2,Juan transferred a woman the house,Juan transferred the house to a woman,32,non-alternating,39,0,transferred
4144.244999974035,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,shortIndefinite,104,4,Bob asked a man some questions,Bob asked some questions to a man,4,alternating,6,93,asked
8477.890000038315,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,def,pronoun,160,2,Linda emailed him the message,Linda emailed the message to him,60,alternating,20,50,emailed
17539.600000018254,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,indef,pronoun,6,3,Linda returned him some containers,Linda returned some containers to him,6,non-alternating,32,17,returned
4203,6,2755-ae0695e8-aff2-4423-8c27-36e6efdebc82,indef,shortDefinite,46,3,Bob confessed the man an error,Bob confessed an error to the man,46,non-alternating,43,0,confessed
4971.895000002463,1,8831-aa8d7395-b65f-47e6-a510-a486d964ab6b,indef,pronoun,81,4,Bob hollered her some directions,Bob hollered some directions to her,81,non-alternating,52,20,hollered
17102.365000057034,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,def,longDefinite,7,2,Alice described the woman who was from work the story,Alice described the story to the woman who was from work,7,non-alternating,31,9,described
6575.5800000042655,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,def,shortDefinite,29,2,Juan displayed the woman the sculpture,Juan displayed the sculpture to the woman,29,non-alternating,37,0,displayed
5880.429999997432,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,something,shortIndefinite,132,5,Bob handed a man something,Bob handed something to a man,32,alternating,12,55,handed
7650.780000000028,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,something,longDefinite,33,5,Bob yelled the man wearing the hat something,Bob yelled something to the man wearing the hat,33,non-alternating,38,0,yelled
15409.325000000536,0,7145-4267ca67-97de-441a-807f-7bd995ff32f9,indef,longDefinite,178,3,Alice rowed the woman wearing the hat some medicine,Alice rowed some medicine to the woman wearing the hat,78,alternating,24,15,rowed
6765.61500000034,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,indef,longDefinite,35,4,Alice communicated the man from work a point,Alice communicated a point to the man from work,35,non-alternating,40,0,communicated
14766.444999957457,41,4614-8b59c648-e4e4-4733-a4ff-b6a2371c392f,something,shortDefinite,135,5,Alice owed the woman something,Alice owed something to the woman,35,alternating,13,33,owed
10585.019999998622,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,indef,longDefinite,191,3,Juan carted the team from work some medicine,Juan carted some medicine to the team from work,91,alternating,29,75,carted
6534.585000015795,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,def,shortIndefinite,111,1,Juan offered a man the gift,Juan offered the gift to a man,11,alternating,7,93,offered
8871.270000003278,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,def,shortDefinite,33,1,Juan yelled the woman the news,Juan yelled the news to the woman,33,non-alternating,39,0,yelled
8069.100000022445,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,indef,shortDefinite,163,3,Mary phoned the man a welcome,Mary phoned a welcome to the man,63,alternating,21,54,phoned
6836.699999985285,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,indef,longIndefinite,10,3,Michael mentioned a man wearing a hat a rumor,Michael mentioned a rumor to a man wearing a hat,10,non-alternating,32,0,mentioned
8017.789999998175,1,8831-aa8d7395-b65f-47e6-a510-a486d964ab6b,something,shortDefinite,84,5,Michael forfeited the man something,Michael forfeited something to the man,84,non-alternating,53,60,forfeited
6299.599999998463,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,indef,shortIndefinite,32,3,Linda transferred a woman a car,Linda transferred a car to a woman,32,non-alternating,38,10,transferred
6691.604999999981,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,def,longDefinite,136,2,Bob traded the man from work the apples,Bob traded the apples to the man from work,36,alternating,13,26,traded
13698.109999997541,0,1125-747c938a-4e8e-4701-92c3-9b2842cdb979,def,longDefinite,104,2,Linda asked the man who was from work the questions,Linda asked the questions to the man who was from work,4,alternating,5,70,asked
5878.78999998793,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,def,shortIndefinite,36,2,Bob illustrated a woman the article,Bob illustrated the article to a woman,36,non-alternating,40,0,illustrated
7345.514999993611,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,something,longDefinite,197,5,Michael cabled the woman who was from work something,Michael cabled something to the woman who was from work,97,alternating,30,7,cabled
8900.214999997872,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,def,longDefinite,42,1,Linda asserted the man who was from work her feelings,Linda asserted her feelings to the man who was from work,42,non-alternating,41,0,asserted
5790.505000040866,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,indef,shortIndefinite,166,4,John tugged a woman a canoe,John tugged a canoe to a woman,66,alternating,22,13,tugged
4993.490000008023,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,something,shortIndefinite,38,5,Maria whispered a man something,Maria whispered something to a man,38,non-alternating,39,3,whispered
10818.714999999385,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,def,longIndefinite,37,1,Bob restored a woman wearing a hat the rights,Bob restored the rights to a woman wearing a hat,37,non-alternating,39,0,restored
6383.159999997588,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,indef,longIndefinite,139,3,Michael assigned a man wearing a hat an assistant,Michael assigned an assistant to a man wearing a hat,39,alternating,14,23,assigned
7282.59999999858,1,8831-aa8d7395-b65f-47e6-a510-a486d964ab6b,def,shortIndefinite,88,1,Alice snarled a man the directions,Alice snarled the directions to a man,88,non-alternating,54,54,snarled
8221.194999990985,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,something,longIndefinite,16,5,Alice referred a woman who was from work something,Alice referred something to a woman who was from work,16,non-alternating,33,0,referred
13825.554999999353,0,7145-4267ca67-97de-441a-807f-7bd995ff32f9,indef,longIndefinite,181,4,Bob slung a man wearing a hat a bag,Bob slung a bag to a man wearing a hat,81,alternating,25,6,slung
12314.754999941215,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,longDefinite,114,3,Bob drove the man from work a fastball,Bob drove a fastball to the man from work,14,alternating,8,48,drove
7383.239999995567,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,indef,longDefinite,39,4,Alice snapped the man from work a comment,Alice snapped a comment to the man from work,39,non-alternating,41,8,snapped
15391.219999997702,77,1172-167cc295-b443-415e-984f-18b912b4f253,indef,shortIndefinite,102,4,Juan told a man some information,Juan told some information to a man,2,alternating,5,0,told
11190.405000001192,1,3404-1bec9a9f-c3ec-4e26-a1d9-a6bd577938ea,def,pronoun,103,1,Juan gave her the book,Juan gave the book to her,3,alternating,5,48,gave
6398.065000015777,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,def,shortIndefinite,173,1,Juan hurled a man the key,Juan hurled the key to a man,73,alternating,23,2,hurled
20671.924999915063,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,indef,shortDefinite,9,4,Alice stated the woman a result,Alice stated a result to the woman,9,non-alternating,33,9,stated
7332.669999999809,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,def,longIndefinite,45,2,Michael administered a man who was wearing a hat the test,Michael administered the test to a man who was wearing a hat,45,non-alternating,42,0,administered
6894.9200000060955,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,def,longDefinite,42,2,Linda asserted the man from work her intentions,Linda asserted her intentions to the man from work,42,non-alternating,40,2,asserted
21061.000000000116,6,2755-ae0695e8-aff2-4423-8c27-36e6efdebc82,indef,shortIndefinite,49,4,Bob blabbed a man some news,Bob blabbed some news to a man,49,non-alternating,44,0,blabbed
5715.345000004163,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,indef,pronoun,142,4,Bob tipped her a dollar,Bob tipped a dollar to her,42,alternating,15,73,tipped
5158.620000001974,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,def,pronoun,20,1,Alice introduced him the suggestion,Alice introduced the suggestion to him,20,non-alternating,34,0,introduced
8686.485000000219,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,def,pronoun,40,2,Bob supplied her the report,Bob supplied the report to her,40,non-alternating,40,50,supplied
18190.579999936745,41,4614-8b59c648-e4e4-4733-a4ff-b6a2371c392f,def,shortDefinite,142,2,Alice tipped the man fifteen percent,Alice tipped fifteen percent to the man,42,alternating,14,67,tipped
5846.489999908954,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,longIndefinite,117,4,Linda taught a woman who was from work an idea,Linda taught an idea to a woman who was from work,17,alternating,9,76,taught
3780.934999929741,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,def,shortIndefinite,19,2,Mary expressed a man her condolences,Mary expressed her condolences to a man,19,non-alternating,34,0,expressed
11929.29500003811,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,def,longIndefinite,1,1,Linda said a man who was wearing a hat her goodbye,Linda said her goodbye to a man who was wearing a hat,1,non-alternating,31,0,said
5470.925000030547,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,def,longDefinite,46,1,Maria confessed the man wearing the hat the mistake,Maria confessed the mistake to the man wearing the hat,46,non-alternating,42,0,confessed
4382.000000000116,6,2755-ae0695e8-aff2-4423-8c27-36e6efdebc82,def,longDefinite,53,1,Linda articulated the man who was from work the intention,Linda articulated the intention to the man who was from work,53,non-alternating,45,0,articulated
8716.15000000014,0,7145-4267ca67-97de-441a-807f-7bd995ff32f9,something,pronoun,184,5,Michael peddled her something,Michael peddled something to her,84,alternating,26,10,peddled
10400.389999995241,1,8831-aa8d7395-b65f-47e6-a510-a486d964ab6b,indef,longDefinite,91,3,Bob cackled the woman who was wearing the hat a curse,Bob cackled a curse to the woman who was wearing the hat,91,non-alternating,55,30,cackled
6412.484999997076,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,indef,pronoun,48,3,Bob credited her some successes,Bob credited some successes to her,48,non-alternating,43,0,credited
3766.635000007227,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,something,pronoun,120,5,Michael shot her something,Michael shot something to her,20,alternating,10,19,shot
8422.015000000101,77,1172-167cc295-b443-415e-984f-18b912b4f253,def,shortIndefinite,109,1,Bob paid a man the money,Bob paid the money to a man,9,alternating,6,100,paid
7265.7449999969685,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,indef,longIndefinite,45,3,Mary administered a woman who was wearing a hat an antidote,Mary administered an antidote to a woman who was wearing a hat,45,non-alternating,41,0,administered
8605.634999985341,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,indef,longDefinite,176,3,Michael relayed the man who was from work some findings,Michael relayed some findings to the man who was from work,76,alternating,24,9,relayed
7573.265000013635,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,def,shortDefinite,23,2,Mary recommended the man the movie,Mary recommended the movie to the man,23,non-alternating,35,24,recommended
6263,5,5816-c8e4623e-e32f-4666-a61f-b4d90d0b3388,indef,shortDefinite,104,3,Maria asked the man a question,Maria asked a question to the man,4,alternating,5,90,asked
5046.9649999868125,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,def,longIndefinite,49,2,Alice blabbed a woman who was wearing a hat the story,Alice blabbed the story to a woman who was wearing a hat,49,non-alternating,43,2,blabbed
9441.545000001497,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,something,shortDefinite,145,5,John pitched the man something,John pitched something to the man,45,alternating,16,51,pitched
3166.7550000129268,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,def,shortDefinite,124,1,John fed the man the food,John fed the food to the man,24,alternating,11,14,fed
6755.769999930635,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,indef,longDefinite,22,4,Linda demonstrated the woman who was from work a move,Linda demonstrated a move to the woman who was from work,22,non-alternating,35,0,demonstrated
6586.569999984931,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,def,pronoun,4,2,Linda explained him the story,Linda explained the story to him,4,non-alternating,32,23,explained
8164.339999901131,41,4614-8b59c648-e4e4-4733-a4ff-b6a2371c392f,indef,shortIndefinite,145,3,Bob pitched a man a proposal,Bob pitched a proposal to a man,45,alternating,15,8,pitched
6947.999999999884,6,2755-ae0695e8-aff2-4423-8c27-36e6efdebc82,def,longIndefinite,56,2,Maria muttered a man wearing a hat her hello,Maria muttered her hello to a man wearing a hat,56,non-alternating,46,0,muttered
13580.564999982016,1,3404-1bec9a9f-c3ec-4e26-a1d9-a6bd577938ea,indef,pronoun,109,3,Linda paid him a compliment,Linda paid a compliment to him,9,alternating,6,54,paid
5670.705000000424,77,1172-167cc295-b443-415e-984f-18b912b4f253,indef,longDefinite,112,3,Alice passed the woman from work a note,Alice passed a note to the woman from work,12,alternating,7,0,passed
5818.039999998291,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,indef,pronoun,48,4,Linda credited him a miracle,Linda credited a miracle to him,48,non-alternating,42,15,credited
7947.430000000168,0,7145-4267ca67-97de-441a-807f-7bd995ff32f9,def,shortDefinite,188,1,Michael alloted the woman two tickets,Michael alloted two tickets to the woman,88,alternating,27,51,alloted
5212.9299999796785,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,indef,longIndefinite,179,4,John heaved a man who was wearing a hat a ball,John heaved a ball to a man who was wearing a hat,79,alternating,25,5,heaved
3662.8799999598414,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,shortDefinite,130,3,Maria cited the woman a quote,Maria cited a quote to the woman,30,alternating,12,18,cited
9029.699999999139,1,8831-aa8d7395-b65f-47e6-a510-a486d964ab6b,something,longDefinite,97,5,Michael remitted the woman who was wearing the hat something,Michael remitted something to the woman who was wearing the hat,97,non-alternating,56,16,remitted
5638.90999997966,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,indef,pronoun,52,3,John dictated her a book,John dictated a book to her,52,non-alternating,44,0,dictated
14311.459999999846,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,indef,shortDefinite,43,3,Linda donated the team a photograph,Linda donated a photograph to the team,43,non-alternating,41,50,donated
26588.005000026897,0,1125-747c938a-4e8e-4701-92c3-9b2842cdb979,indef,longIndefinite,107,3,Michael brought a man from work a meal,Michael brought a meal to a man from work,7,alternating,6,51,brought
7532.939999946393,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,indef,shortIndefinite,26,3,Maria declared a woman an allegiance,Maria declared an allegiance to a woman,26,non-alternating,36,12,declared
6674.579999875277,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,something,longIndefinite,25,5,Alice repeated a woman wearing a hat something,Alice repeated something to a woman wearing a hat,25,non-alternating,36,0,repeated
4038.234999985434,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,something,pronoun,182,5,Alice forwarded him something,Alice forwarded something to him,82,alternating,26,88,forwarded
11749.510000001406,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,indef,shortDefinite,51,4,John surrendered the woman some guns,John surrendered some guns to the woman,51,non-alternating,44,0,surrendered
9168,5,5816-c8e4623e-e32f-4666-a61f-b4d90d0b3388,indef,shortIndefinite,107,4,Juan brought a woman a blanket,Juan brought a blanket to a woman,7,alternating,6,44,brought
4614.315000013448,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,shortIndefinite,133,4,Maria quoted a woman some results,Maria quoted some results to a woman,33,alternating,13,22,quoted
3878.489999915473,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,indef,shortDefinite,55,4,Linda groaned the man a reply,Linda groaned a reply to the man,55,non-alternating,45,0,groaned
118317.08499998786,79,7574-a3003974-2fdb-4642-8839-6d4e9cfd99a5,something,longIndefinite,102,5,Juan told a man from work something,Juan told something to a man from work,2,alternating,5,100,told
6351.150000002235,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,something,shortDefinite,51,5,Mary surrendered the man something,Mary surrendered something to the man,51,non-alternating,43,3,surrendered
65574.7449999908,32,2344-898e5e22-c86b-4445-a0b0-d9d26e05a494,indef,longIndefinite,51,3,Alice surrendered a woman from work some money,Alice surrendered some money to a woman from work,51,non-alternating,43,0,surrendered
9502.69999995362,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,indef,shortDefinite,7,3,Alice described the woman an idea,Alice described an idea to the woman,7,non-alternating,33,1,described
10125.594999997702,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,def,shortDefinite,152,2,Juan bounced the man the shoe,Juan bounced the shoe to the man,52,alternating,17,24,bounced
7894.919999998878,77,1172-167cc295-b443-415e-984f-18b912b4f253,indef,longIndefinite,115,4,Michael hit a woman wearing a hat a curveball,Michael hit a curveball to a woman wearing a hat,15,alternating,8,99,hit
6270.3249999322,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,something,shortIndefinite,32,5,Maria transferred a woman something,Maria transferred something to a woman,32,non-alternating,37,20,transferred
5558.644999982789,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,def,shortDefinite,186,1,Alice ferried the woman the supplies,Alice ferried the supplies to the woman,86,alternating,27,30,ferried
4158.775000018068,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,def,shortIndefinite,65,2,Bob moaned a man the complaint,Bob moaned the complaint to a man,65,non-alternating,46,0,moaned
4594.129999997676,79,7574-a3003974-2fdb-4642-8839-6d4e9cfd99a5,def,pronoun,106,1,Maria wrote him the letter,Maria wrote the letter to him,6,alternating,6,95,wrote
5438.910000026226,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,def,longDefinite,137,1,John slid the woman from work the dice,John slid the dice to the woman from work,37,alternating,14,16,slid
4599.824999997509,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,def,shortDefinite,58,2,Alice barked the woman her reply,Alice barked her reply to the woman,58,non-alternating,44,6,barked
8002.620000000112,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,indef,shortIndefinite,46,4,Juan confessed a man a slip-up,Juan confessed a slip-up to a man,46,non-alternating,42,0,confessed
11239.245000000577,0,7145-4267ca67-97de-441a-807f-7bd995ff32f9,indef,shortDefinite,194,3,Juan lobbed the man a tennis ball,Juan lobbed a tennis ball to the man,94,alternating,28,48,lobbed
11760.474999988219,1,3404-1bec9a9f-c3ec-4e26-a1d9-a6bd577938ea,indef,shortDefinite,112,4,Mary passed the woman some cake,Mary passed some cake to the woman,12,alternating,7,55,passed
5922.315000090748,7,8425-0a63bc35-822f-4717-8af2-36e101a6d831,indef,longIndefinite,101,3,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,1,alternating,5,3,took
15054.535000119358,41,4614-8b59c648-e4e4-4733-a4ff-b6a2371c392f,something,longDefinite,148,5,Alice lent the woman wearing the hat something,Alice lent something to the woman wearing the hat,48,alternating,16,8,lent
8803.134999936447,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,def,pronoun,29,1,Linda displayed him the book,Linda displayed the book to him,29,non-alternating,37,38,displayed
5089.6350000003,77,1172-167cc295-b443-415e-984f-18b912b4f253,something,pronoun,118,5,Linda carried him something,Linda carried something to him,18,alternating,9,0,carried
6375.920000005863,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,indef,shortIndefinite,155,3,Juan shoved a man a box,Juan shoved a box to a man,55,alternating,18,53,shoved
9402,5,5816-c8e4623e-e32f-4666-a61f-b4d90d0b3388,def,longDefinite,111,1,Bob offered the man who was from work the gift,Bob offered the gift to the man who was from work,11,alternating,7,15,offered
11180.295000085607,0,1125-747c938a-4e8e-4701-92c3-9b2842cdb979,indef,pronoun,110,4,Linda sent him an email,Linda sent an email to him,10,alternating,7,12,sent
7580.2150000236,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,indef,shortIndefinite,10,4,Michael mentioned a man a concept,Michael mentioned a concept to a man,10,non-alternating,34,19,mentioned
4180.574999991222,79,7574-a3003974-2fdb-4642-8839-6d4e9cfd99a5,def,shortDefinite,109,2,Alice paid the woman the fee,Alice paid the fee to the woman,9,alternating,7,100,paid
9894.315000001341,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,def,shortIndefinite,61,2,Mary denounced a man the decision,Mary denounced the decision to a man,61,non-alternating,45,0,denounced
83411.2399998121,43,3138-64ca9a9a-d802-4093-8b97-96e9aab9ee3a,indef,longDefinite,158,4,John conceded the woman from work a spot,John conceded a spot to the woman from work,58,alternating,18,81,conceded
9910.670000012033,32,2344-898e5e22-c86b-4445-a0b0-d9d26e05a494,indef,pronoun,54,4,Bob broadcasted her a guideline,Bob broadcasted a guideline to her,54,non-alternating,44,48,broadcasted
7445.724999997765,69,8409-955ade37-8a8e-4fec-b4b4-030b6c3de4c1,indef,shortDefinite,192,3,Juan refunded the woman a sum,Juan refunded a sum to the woman,92,alternating,28,44,refunded
6342.46999991592,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,def,longIndefinite,140,2,Michael advanced a woman wearing a hat the loan,Michael advanced the loan to a woman wearing a hat,40,alternating,15,38,advanced
5744.065000209957,7,8425-0a63bc35-822f-4717-8af2-36e101a6d831,indef,pronoun,104,4,Maria asked him some questions,Maria asked some questions to him,4,alternating,6,93,asked
8703.59000004828,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,indef,longDefinite,68,4,Mary tweeted the woman who was from work a name,Mary tweeted a name to the woman who was from work,68,non-alternating,47,23,tweeted
9094.260000041686,46,1999-b934f26b-fa29-4a3c-a25a-30ff865d906d,def,longDefinite,36,2,Mary illustrated the woman from work the article,Mary illustrated the article to the woman from work,36,non-alternating,38,26,illustrated
8156.060000000289,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,def,shortIndefinite,53,1,John articulated a man the intention,John articulated the intention to a man,53,non-alternating,43,0,articulated
4956.640000003972,79,7574-a3003974-2fdb-4642-8839-6d4e9cfd99a5,indef,shortIndefinite,112,3,Linda passed a man a note,Linda passed a note to a man,12,alternating,8,0,passed
7009.649999999965,77,1172-167cc295-b443-415e-984f-18b912b4f253,def,shortDefinite,122,1,Alice posted the man the letter,Alice posted the letter to the man,22,alternating,10,0,posted
9513.470000005327,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,indef,shortIndefinite,61,3,Mary denounced a man a law,Mary denounced a law to a man,61,non-alternating,45,24,denounced
3318.7000000616536,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,indef,longIndefinite,146,4,Alice flipped a man from work a stick,Alice flipped a stick to a man from work,46,alternating,16,5,flipped
8271.500000031665,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,indef,pronoun,35,3,John communicated her some rules,John communicated some rules to her,35,non-alternating,38,50,communicated
4768.5100003145635,7,8425-0a63bc35-822f-4717-8af2-36e101a6d831,something,shortDefinite,107,5,Maria brought the man something,Maria brought something to the man,7,alternating,7,55,brought
7949,5,5816-c8e4623e-e32f-4666-a61f-b4d90d0b3388,def,longIndefinite,114,2,Mary drove a woman from work the van,Mary drove the van to a woman from work,14,alternating,8,0,drove
5130.824999996577,0,7145-4267ca67-97de-441a-807f-7bd995ff32f9,indef,shortIndefinite,197,4,Mary cabled a woman a location,Mary cabled a location to a woman,97,alternating,30,52,cabled
8698.485000059009,0,1125-747c938a-4e8e-4701-92c3-9b2842cdb979,something,shortDefinite,113,5,Michael sold the woman something,Michael sold something to the woman,13,alternating,8,41,sold
8414.164999998291,86,4040-a1d038db-0c8d-4e40-9b33-ec5a95a0bd8d,indef,longDefinite,64,4,John recited the woman who was wearing the hat a poem,John recited a poem to the woman who was wearing the hat,64,non-alternating,46,0,recited
7543.524999869987,43,3138-64ca9a9a-d802-4093-8b97-96e9aab9ee3a,something,longIndefinite,161,5,Juan mailed a man who was wearing a hat something,Juan mailed something to a man who was wearing a hat,61,alternating,19,54,mailed
4473.949999999604,79,7574-a3003974-2fdb-4642-8839-6d4e9cfd99a5,something,shortIndefinite,118,5,Michael carried a man something,Michael carried something to a man,18,alternating,9,0,carried
10680.234999999811,96,4761-132167e6-6f17-4ae6-8d10-a8febd25afbb,something,longDefinite,158,5,Mary conceded the woman who was wearing the hat something,Mary conceded something to the woman who was wearing the hat,58,alternating,19,12,conceded
3846.754999947734,8,8032-c023c6b1-4f5e-405f-a0be-65a08b546973,something,pronoun,149,5,Maria slammed him something,Maria slammed something to him,49,alternating,17,15,slammed
10179.694999998901,51,5968-eada376b-45d5-4a51-a903-d9f6fde28604,def,shortIndefinite,17,1,Michael announced a woman the news,Michael announced the news to a woman,17,non-alternating,35,8,announced
13250.579999992624,41,4614-8b59c648-e4e4-4733-a4ff-b6a2371c392f,def,longIndefinite,152,1,Bob bounced a man wearing a hat the ball,Bob bounced the ball to a man wearing a hat,52,alternating,17,13,bounced
7126.804999890737,48,6210-4fbaed59-81b8-4064-9ed7-7528054e797f,something,longIndefinite,71,5,Maria furnished a team from work something,Maria furnished something to a team from work,71,non-alternating,48,57,furnished
5931.570000015199,35,3018-391953e5-bb52-4a40-8165-3426e30f37d9,indef,shortDefinite,38,4,Juan whispered the man a compliment,Juan whispered a compliment to the man,38,non-alternating,39,50,whispered
4967.805000022054,7,8425-0a63bc35-822f-4717-8af2-36e101a6d831,def,shortDefinite,114,2,Michael drove the man the van,Michael drove the van to the man,14,alternating,8,5,drove
8159.360000000568,9,9039-313f9bde-ece3-4adb-836c-09d32c63952f,indef,longDefinite,56,3,Linda muttered the man who was from work a response,Linda muttered a response to the man who was from work,56,non-alternating,44,0,muttered
7958.324999999604,77,1172-167cc295-b443-415e-984f-18b912b4f253,indef,shortDefinite,128,3,Maria extended the man an offer,Maria extended an offer to the man,28,alternating,11,0,extended
5670.745000010356,32,2344-898e5e22-c86b-4445-a0b0-d9d26e05a494,something,shortDefinite,57,5,Mary roared the man something,Mary roared something to the man,57,non-alternating,46,0,roared
7973.649999999907,39,2902-48ff6f45-f591-4d90-8a29-67a3bbc376d7,something,longDefinite,64,5,Linda recited the woman who was wearing the hat something,Linda recited something to the woman who was wearing the hat,64,non-alternating,46,5,recited
