prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the girl drew the instrument for the administration .,a mayor brought a coffee to a priest .,PD,PD,DRAW,BRING,THE,A,for,to,-45.74775314331055,"[-3.5239391, -10.148544, -9.230025, -1.4483635, -8.029795, -1.1906596, -1.5737388, -8.43209, -2.1705983]"
the girl drew the instrument for the administration .,a mayor brought a priest a coffee .,PD,DO,DRAW,BRING,THE,A,for,to,-48.96527862548828,"[-3.5239391, -10.148544, -9.230025, -1.4483635, -9.300949, -6.022546, -6.771487, -2.519424]"
the girl drew the instrument for the administration .,a candidate gave a juice to a business .,PD,PD,DRAW,GIVE,THE,A,for,to,-50.099788665771484,"[-3.5239391, -8.754723, -8.471165, -0.7926382, -13.516118, -0.75241613, -0.93902576, -8.297876, -5.0518875]"
the girl drew the instrument for the administration .,a candidate gave a business a juice .,PD,DO,DRAW,GIVE,THE,A,for,to,-51.31287384033203,"[-3.5239391, -8.754723, -8.471165, -0.7926382, -10.555085, -5.3972564, -10.626424, -3.1916447]"
the girl drew the log for the club .,a manager saved a candy for a secretary .,PD,PD,DRAW,SAVE,THE,A,for,for,-54.311492919921875,"[-3.5192766, -8.448977, -11.804448, -1.7783856, -11.633022, -3.9615827, -1.7672703, -10.171175, -1.2273519]"
the girl drew the log for the club .,a manager saved a secretary a candy .,PD,DO,DRAW,SAVE,THE,A,for,for,-59.931739807128906,"[-3.5192766, -8.448977, -11.804448, -1.7783856, -11.736301, -6.266199, -12.173721, -4.2044277]"
the girl drew the log for the club .,a son sent a camera to a corporation .,PD,PD,DRAW,SEND,THE,A,for,to,-48.05707550048828,"[-3.5192766, -8.376029, -8.551268, -1.3738757, -8.774877, -0.5397232, -1.4541926, -12.022968, -3.444864]"
the girl drew the log for the club .,a son sent a corporation a camera .,PD,DO,DRAW,SEND,THE,A,for,to,-52.84819793701172,"[-3.5192766, -8.376029, -8.551268, -1.3738757, -16.005796, -1.834708, -10.09019, -3.0970533]"
the girl drew the log for the club .,an attorney designed a flower for an opponent .,PD,PD,DRAW,DESIGN,THE,A,for,for,-47.165321350097656,"[-5.6836405, -5.7612505, -11.430034, -1.4982533, -9.865138, -1.5645992, -4.1048803, -6.015933, -1.2415898]"
the girl drew the log for the club .,an attorney designed an opponent a flower .,PD,DO,DRAW,DESIGN,THE,A,for,for,-54.97894287109375,"[-5.6836405, -5.7612505, -11.430034, -3.4027448, -8.703938, -7.9533453, -9.825271, -2.218719]"
the girl fed the author the chicken .,a son found a computer for a candidate .,DO,PD,FEED,FIND,THE,A,to,for,-46.080902099609375,"[-3.5399451, -8.273108, -5.0001597, -1.4724464, -7.4296584, -4.3102274, -2.1354485, -10.793773, -3.1261365]"
the girl fed the author the chicken .,a son found a candidate a computer .,DO,DO,FEED,FIND,THE,A,to,for,-48.83389663696289,"[-3.5399451, -8.273108, -5.0001597, -1.4724464, -10.938683, -7.1601324, -9.095212, -3.3542101]"
the girl fed the author the chicken .,a sheriff saved a computer for a company .,DO,PD,FEED,SAVE,THE,A,to,for,-49.18146514892578,"[-3.5399451, -8.532759, -10.8466425, -0.92721224, -9.323789, -3.8392534, -1.7089723, -7.213032, -3.249862]"
the girl fed the author the chicken .,a sheriff saved a company a computer .,DO,DO,FEED,SAVE,THE,A,to,for,-51.965354919433594,"[-3.5399451, -8.532759, -10.8466425, -0.92721224, -9.718411, -6.0491133, -9.352079, -2.9991896]"
the girl fed the author the chicken .,a buddy bought an anchor for a child .,DO,PD,FEED,BUY,THE,A,to,for,-45.81104278564453,"[-3.5399451, -10.93301, -7.253349, -3.6601627, -9.01948, -2.296483, -1.4370661, -6.3659725, -1.3055733]"
the girl fed the author the chicken .,a buddy bought a child an anchor .,DO,DO,FEED,BUY,THE,A,to,for,-46.806060791015625,"[-3.5399451, -10.93301, -7.253349, -0.9044254, -7.982835, -4.7196198, -9.918338, -1.5545392]"
the girl fed the chicken to the author .,a son found a computer for a candidate .,PD,PD,FEED,FIND,THE,A,to,for,-46.21592712402344,"[-3.5444427, -8.304948, -5.080063, -1.4971471, -7.770155, -4.3416185, -2.2808723, -10.222172, -3.174506]"
the girl fed the chicken to the author .,a son found a candidate a computer .,PD,DO,FEED,FIND,THE,A,to,for,-51.574066162109375,"[-3.5444427, -8.304948, -5.080063, -1.4971471, -10.9096775, -7.5106707, -10.106488, -4.6206326]"
the girl fed the chicken to the author .,a sheriff saved a computer for a company .,PD,PD,FEED,SAVE,THE,A,to,for,-49.2429084777832,"[-3.5444427, -8.649086, -10.588915, -0.8128328, -9.335548, -3.8923597, -1.7818152, -7.191197, -3.4467127]"
the girl fed the chicken to the author .,a sheriff saved a company a computer .,PD,DO,FEED,SAVE,THE,A,to,for,-54.33075714111328,"[-3.5444427, -8.649086, -10.588915, -0.8128328, -9.970821, -6.695616, -9.476398, -4.5926476]"
the girl fed the chicken to the author .,a buddy bought an anchor for a child .,PD,PD,FEED,BUY,THE,A,to,for,-45.806793212890625,"[-3.5444427, -10.807222, -6.708917, -3.6797552, -8.982754, -2.2383926, -1.7222947, -6.6616626, -1.4613527]"
the girl fed the chicken to the author .,a buddy bought a child an anchor .,PD,DO,FEED,BUY,THE,A,to,for,-48.611480712890625,"[-3.5444427, -10.807222, -6.708917, -0.92867565, -8.4267025, -5.87048, -10.261279, -2.0637624]"
the girl fed the chicken to the lawyer .,a hero threw a newspaper to a father .,PD,PD,FEED,THROW,THE,A,to,to,-43.16679382324219,"[-3.5729346, -9.058553, -8.701803, -0.58673066, -7.027359, -2.8181293, -2.0173795, -7.2453303, -2.138573]"
the girl fed the chicken to the lawyer .,a hero threw a father a newspaper .,PD,DO,FEED,THROW,THE,A,to,to,-44.799339294433594,"[-3.5729346, -9.058553, -8.701803, -0.58673066, -8.729284, -4.1552415, -8.083157, -1.9116361]"
the girl fed the chicken to the president .,a king left a meal for a corporation .,PD,PD,FEED,LEAVE,THE,A,to,for,-46.19785690307617,"[-3.5559373, -9.782186, -7.4076185, -1.5884461, -8.156614, -1.3274417, -1.4555674, -11.027826, -1.8962202]"
the girl fed the chicken to the president .,a king left a corporation a meal .,PD,DO,FEED,LEAVE,THE,A,to,for,-55.15107727050781,"[-3.5559373, -9.782186, -7.4076185, -1.5884461, -13.754258, -6.1617336, -10.361555, -2.539339]"
the girl fed the colonel the salad .,a mother found a chocolate for an army .,DO,PD,FEED,FIND,THE,A,to,for,-48.003631591796875,"[-3.62464, -5.917021, -5.404129, -1.2940797, -8.176027, -7.051655, -5.7376714, -7.1201963, -3.6782148]"
the girl fed the colonel the salad .,a mother found an army a chocolate .,DO,DO,FEED,FIND,THE,A,to,for,-52.1685676574707,"[-3.62464, -5.917021, -5.404129, -3.515708, -7.3831806, -9.906727, -11.308594, -5.1085687]"
the girl fed the colonel the salad .,a champion saved an instrument for a man .,DO,PD,FEED,SAVE,THE,A,to,for,-55.216915130615234,"[-3.62464, -9.796965, -11.27905, -5.0305333, -11.5750475, -4.2009387, -2.1168466, -5.3424015, -2.2504935]"
the girl fed the colonel the salad .,a champion saved a man an instrument .,DO,DO,FEED,SAVE,THE,A,to,for,-54.01115417480469,"[-3.62464, -9.796965, -11.27905, -2.995109, -2.86337, -9.478396, -11.337355, -2.6362724]"
the girl fed the father the salad .,a partner kept a meal for an army .,DO,PD,FEED,KEEP,THE,A,to,for,-52.73309326171875,"[-3.5986602, -9.618109, -8.8192625, -2.1049547, -8.750267, -1.9445598, -5.812969, -7.0609417, -5.023369]"
the girl fed the father the salad .,a partner kept an army a meal .,DO,DO,FEED,KEEP,THE,A,to,for,-54.528629302978516,"[-3.5986602, -9.618109, -8.8192625, -3.1118994, -7.9510794, -9.357736, -9.773999, -2.2978845]"
the girl fed the father the salad .,a boy purchased a candy for a club .,DO,PD,FEED,PURCHASE,THE,A,to,for,-42.74774932861328,"[-3.5986602, -5.8255844, -10.696452, -0.68813837, -5.429249, -3.2824054, -2.160842, -8.742437, -2.3239818]"
the girl fed the father the salad .,a boy purchased a club a candy .,DO,DO,FEED,PURCHASE,THE,A,to,for,-49.687164306640625,"[-3.5986602, -5.8255844, -10.696452, -0.68813837, -9.624742, -6.2144814, -8.034498, -5.004608]"
the girl fed the father the salad .,a soldier took a bowl to a secretary .,DO,PD,FEED,TAKE,THE,A,to,to,-45.39680480957031,"[-3.5986602, -6.7143083, -6.0264044, -1.5905383, -10.020525, -4.561245, -2.0305943, -8.629419, -2.225112]"
the girl fed the father the salad .,a soldier took a secretary a bowl .,DO,DO,FEED,TAKE,THE,A,to,to,-50.17645263671875,"[-3.5986602, -6.7143083, -6.0264044, -1.5905383, -12.918456, -6.466667, -8.1785, -4.682919]"
the girl fed the father the salad .,a kid caught a hat for a woman .,DO,PD,FEED,CATCH,THE,A,to,for,-49.45629119873047,"[-3.5986602, -8.493296, -6.5356493, -4.6313763, -7.764249, -7.0963273, -1.9962642, -7.4584246, -1.8820451]"
the girl fed the father the salad .,a kid caught a woman a hat .,DO,DO,FEED,CATCH,THE,A,to,for,-47.98287582397461,"[-3.5986602, -8.493296, -6.5356493, -4.6313763, -6.732748, -7.4578805, -8.041933, -2.4913325]"
the girl fed the lawyer the chicken .,a hero threw a newspaper to a father .,DO,PD,FEED,THROW,THE,A,to,to,-45.43128204345703,"[-3.5584059, -9.18426, -8.506994, -0.48440158, -7.36465, -3.521664, -2.9918911, -7.1260614, -2.6929555]"
the girl fed the lawyer the chicken .,a hero threw a father a newspaper .,DO,DO,FEED,THROW,THE,A,to,to,-43.97178268432617,"[-3.5584059, -9.18426, -8.506994, -0.48440158, -8.102631, -2.9565632, -9.066257, -2.1122706]"
the girl fed the meal to the winner .,a chief caught a newspaper for a minister .,PD,PD,FEED,CATCH,THE,A,to,for,-62.36216735839844,"[-3.5860121, -9.096021, -11.386632, -5.1192317, -9.636782, -6.1863294, -2.3409107, -11.940611, -3.0696373]"
the girl fed the meal to the winner .,a chief caught a minister a newspaper .,PD,DO,FEED,CATCH,THE,A,to,for,-61.90972137451172,"[-3.5860121, -9.096021, -11.386632, -5.1192317, -9.312987, -6.8031583, -10.664523, -5.941155]"
the girl fed the president the chicken .,a king left a meal for a corporation .,DO,PD,FEED,LEAVE,THE,A,to,for,-47.21123504638672,"[-3.5291817, -9.908196, -7.796717, -1.6896852, -8.5071945, -1.3834468, -1.4258919, -11.113789, -1.8571327]"
the girl fed the president the chicken .,a king left a corporation a meal .,DO,DO,FEED,LEAVE,THE,A,to,for,-54.74048614501953,"[-3.5291817, -9.908196, -7.796717, -1.6896852, -13.748722, -5.624486, -10.06778, -2.3757205]"
the girl fed the professor the salad .,a chief delivered a cigarette for a brother .,DO,PD,FEED,DELIVER,THE,A,to,for,-54.09724426269531,"[-3.629447, -9.116975, -12.6247835, -0.87822783, -9.763222, -5.633215, -2.144944, -8.599204, -1.7072246]"
the girl fed the professor the salad .,a chief delivered a brother a cigarette .,DO,DO,FEED,DELIVER,THE,A,to,for,-52.32374954223633,"[-3.629447, -9.116975, -12.6247835, -0.87822783, -12.20826, -7.1777964, -5.7378583, -0.9504021]"
the girl fed the salad to the colonel .,a mother found a chocolate for an army .,PD,PD,FEED,FIND,THE,A,to,for,-49.03744125366211,"[-3.6220603, -5.9041095, -5.5921173, -1.4185035, -7.6615105, -7.1301284, -5.0946584, -6.6886506, -5.925703]"
the girl fed the salad to the colonel .,a mother found an army a chocolate .,PD,DO,FEED,FIND,THE,A,to,for,-55.30009460449219,"[-3.6220603, -5.9041095, -5.5921173, -3.6887405, -7.6532183, -9.993565, -12.173868, -6.6724186]"
the girl fed the salad to the colonel .,a champion saved an instrument for a man .,PD,PD,FEED,SAVE,THE,A,to,for,-55.063438415527344,"[-3.6220603, -9.835932, -11.281595, -4.4690423, -11.533181, -4.033885, -1.9153634, -5.181222, -3.1911588]"
the girl fed the salad to the colonel .,a champion saved a man an instrument .,PD,DO,FEED,SAVE,THE,A,to,for,-55.20321273803711,"[-3.6220603, -9.835932, -11.281595, -2.37106, -3.0050502, -10.043156, -11.558947, -3.4854121]"
the girl fed the salad to the father .,a partner kept a meal for an army .,PD,PD,FEED,KEEP,THE,A,to,for,-52.305728912353516,"[-3.6229148, -9.624252, -8.643105, -1.8653822, -8.473406, -1.8442752, -5.7814646, -7.422005, -5.028922]"
the girl fed the salad to the father .,a partner kept an army a meal .,PD,DO,FEED,KEEP,THE,A,to,for,-53.789833068847656,"[-3.6229148, -9.624252, -8.643105, -2.944191, -7.025023, -9.183992, -9.711731, -3.0346267]"
the girl fed the salad to the father .,a boy purchased a candy for a club .,PD,PD,FEED,PURCHASE,THE,A,to,for,-41.56031036376953,"[-3.6229148, -5.863047, -10.722735, -0.7706396, -5.1581516, -2.6161845, -1.9142096, -8.502918, -2.3895104]"
the girl fed the salad to the father .,a boy purchased a club a candy .,PD,DO,FEED,PURCHASE,THE,A,to,for,-51.02417755126953,"[-3.6229148, -5.863047, -10.722735, -0.7706396, -9.492963, -6.4111447, -8.586864, -5.5538692]"
the girl fed the salad to the father .,a soldier took a bowl to a secretary .,PD,PD,FEED,TAKE,THE,A,to,to,-44.168495178222656,"[-3.6229148, -6.7280884, -6.339711, -1.6019216, -9.780855, -3.7711413, -1.6012695, -8.684427, -2.0381677]"
the girl fed the salad to the father .,a soldier took a secretary a bowl .,PD,DO,FEED,TAKE,THE,A,to,to,-53.18740463256836,"[-3.6229148, -6.7280884, -6.339711, -1.6019216, -13.3280945, -7.2149553, -9.009484, -5.342234]"
the girl fed the salad to the father .,a kid caught a hat for a woman .,PD,PD,FEED,CATCH,THE,A,to,for,-51.439208984375,"[-3.6229148, -8.400469, -6.7578125, -5.642518, -7.5872107, -6.64355, -2.1757631, -8.657722, -1.9512475]"
the girl fed the salad to the father .,a kid caught a woman a hat .,PD,DO,FEED,CATCH,THE,A,to,for,-50.47892761230469,"[-3.6229148, -8.400469, -6.7578125, -5.642518, -6.8699617, -7.8269224, -8.254528, -3.1038]"
the girl fed the salad to the professor .,a chief delivered a cigarette for a brother .,PD,PD,FEED,DELIVER,THE,A,to,for,-54.387229919433594,"[-3.6389332, -9.062471, -12.567862, -0.79758465, -9.819312, -5.9491415, -2.0960913, -8.70849, -1.747342]"
the girl fed the salad to the professor .,a chief delivered a brother a cigarette .,PD,DO,FEED,DELIVER,THE,A,to,for,-53.47612762451172,"[-3.6389332, -9.062471, -12.567862, -0.79758465, -12.088226, -8.02632, -5.850728, -1.4440031]"
the girl fed the winner the meal .,a chief caught a newspaper for a minister .,DO,PD,FEED,CATCH,THE,A,to,for,-62.502532958984375,"[-3.568735, -9.071678, -11.282297, -4.7579494, -9.759627, -6.130203, -2.4068615, -12.090006, -3.4351768]"
the girl fed the winner the meal .,a chief caught a minister a newspaper .,DO,DO,FEED,CATCH,THE,A,to,for,-61.660953521728516,"[-3.568735, -9.071678, -11.282297, -4.7579494, -9.522499, -6.620091, -11.364944, -5.4727592]"
the girl found the administration the tea .,a princess supplied a salad to a priest .,DO,PD,FIND,SUPPLY,THE,A,for,to,-48.14826583862305,"[-3.4817147, -10.736308, -11.50653, -1.7648848, -7.650059, -2.672192, -1.4853597, -7.6573462, -1.193871]"
the girl found the administration the tea .,a princess supplied a priest a salad .,DO,DO,FIND,SUPPLY,THE,A,for,to,-50.454750061035156,"[-3.4817147, -10.736308, -11.50653, -1.7648848, -10.605356, -2.7923257, -8.567539, -1.0000892]"
the girl found the business the chocolate .,a physician showed a cigarette to a club .,DO,PD,FIND,SHOW,THE,A,for,to,-46.718143463134766,"[-3.4932222, -9.605918, -8.182724, -1.0473833, -10.644183, -0.7986088, -0.49006668, -9.598057, -2.857981]"
the girl found the business the chocolate .,a physician showed a club a cigarette .,DO,DO,FIND,SHOW,THE,A,for,to,-42.555904388427734,"[-3.4932222, -9.605918, -8.182724, -1.0473833, -10.252336, -1.3198845, -6.922991, -1.7314475]"
the girl found the business the chocolate .,a secretary took a coat to an actor .,DO,PD,FIND,TAKE,THE,A,for,to,-50.79173278808594,"[-3.4932222, -11.161074, -8.276287, -1.3718286, -10.0763645, -2.832819, -4.6719327, -6.1473885, -2.7608185]"
the girl found the business the chocolate .,a secretary took an actor a coat .,DO,DO,FIND,TAKE,THE,A,for,to,-54.28712844848633,"[-3.4932222, -11.161074, -8.276287, -3.7446017, -10.398832, -4.835309, -9.590393, -2.7874084]"
the girl found the chocolate for the business .,a physician showed a cigarette to a club .,PD,PD,FIND,SHOW,THE,A,for,to,-47.396881103515625,"[-3.4818015, -9.546317, -8.287735, -0.9688204, -10.786951, -0.78612465, -0.41762862, -9.812234, -3.309271]"
the girl found the chocolate for the business .,a physician showed a club a cigarette .,PD,DO,FIND,SHOW,THE,A,for,to,-44.4437141418457,"[-3.4818015, -9.546317, -8.287735, -0.9688204, -10.372988, -2.0929873, -6.4817104, -3.2113557]"
the girl found the chocolate for the business .,a secretary took a coat to an actor .,PD,PD,FIND,TAKE,THE,A,for,to,-52.122657775878906,"[-3.4818015, -11.1483965, -8.601497, -1.3665284, -10.314099, -2.5029397, -4.330052, -6.943092, -3.4342532]"
the girl found the chocolate for the business .,a secretary took an actor a coat .,PD,DO,FIND,TAKE,THE,A,for,to,-57.94486999511719,"[-3.4818015, -11.1483965, -8.601497, -3.6396542, -10.827688, -5.972278, -10.221917, -4.0516357]"
the girl found the club the computer .,a sheriff drew a knife for an administration .,DO,PD,FIND,DRAW,THE,A,for,for,-53.782958984375,"[-3.4803119, -8.615345, -10.268724, -0.5518061, -4.2431817, -4.907111, -2.9642615, -12.6909895, -6.061228]"
the girl found the club the computer .,a sheriff drew an administration a knife .,DO,DO,FIND,DRAW,THE,A,for,for,-52.247737884521484,"[-3.4803119, -8.615345, -10.268724, -3.7959867, -11.055691, -5.9461765, -6.4465084, -2.6389942]"
the girl found the club the computer .,a father sent a cup to a guy .,DO,PD,FIND,SEND,THE,A,for,to,-43.11868667602539,"[-3.4803119, -6.4044795, -7.3626494, -0.845963, -9.908221, -3.4905565, -1.6758724, -7.2300863, -2.7205462]"
the girl found the club the computer .,a father sent a guy a cup .,DO,DO,FIND,SEND,THE,A,for,to,-43.12882995605469,"[-3.4803119, -6.4044795, -7.3626494, -0.845963, -10.573731, -1.5549319, -7.260289, -5.6464753]"
the girl found the computer for the club .,a sheriff drew a knife for an administration .,PD,PD,FIND,DRAW,THE,A,for,for,-54.65848159790039,"[-3.4441419, -8.825919, -10.749865, -0.62242395, -5.1292305, -4.337531, -3.2805047, -12.291132, -5.9777346]"
the girl found the computer for the club .,a sheriff drew an administration a knife .,PD,DO,FIND,DRAW,THE,A,for,for,-55.17578887939453,"[-3.4441419, -8.825919, -10.749865, -3.7986896, -10.5844555, -6.75165, -7.9431458, -3.0779245]"
the girl found the computer for the club .,a father sent a cup to a guy .,PD,PD,FIND,SEND,THE,A,for,to,-44.02828598022461,"[-3.4441419, -6.2589235, -7.455656, -0.85541695, -10.250242, -3.6838222, -1.7061703, -7.5796747, -2.794238]"
the girl found the computer for the club .,a father sent a guy a cup .,PD,DO,FIND,SEND,THE,A,for,to,-44.44541931152344,"[-3.4441419, -6.2589235, -7.455656, -0.85541695, -10.983328, -2.1116705, -7.1015015, -6.2347775]"
the girl found the tea for the administration .,a princess supplied a salad to a priest .,PD,PD,FIND,SUPPLY,THE,A,for,to,-47.28795623779297,"[-3.4523954, -10.882811, -11.019113, -1.9322609, -7.298929, -2.2553391, -2.000832, -6.974191, -1.4720854]"
the girl found the tea for the administration .,a princess supplied a priest a salad .,PD,DO,FIND,SUPPLY,THE,A,for,to,-54.0706672668457,"[-3.4523954, -10.882811, -11.019113, -1.9322609, -10.619326, -5.028245, -8.859021, -2.2774963]"
the girl gave the beer to the professor .,a parent found a candy for a son .,PD,PD,GIVE,FIND,THE,A,to,for,-38.9844856262207,"[-3.54416, -8.015156, -5.491997, -0.9594917, -7.6408696, -4.012814, -2.0379653, -4.8149533, -2.4670773]"
the girl gave the beer to the professor .,a parent found a son a candy .,PD,DO,GIVE,FIND,THE,A,to,for,-43.7413444519043,"[-3.54416, -8.015156, -5.491997, -0.9594917, -7.595588, -6.697776, -7.860551, -3.5766275]"
the girl gave the business the juice .,a nurse saved a salad for an army .,DO,PD,GIVE,SAVE,THE,A,to,for,-49.31694030761719,"[-3.4857895, -7.7626104, -8.841738, -1.1406865, -12.276899, -2.0135164, -4.1893663, -6.688723, -2.917609]"
the girl gave the business the juice .,a nurse saved an army a salad .,DO,DO,GIVE,SAVE,THE,A,to,for,-55.180023193359375,"[-3.4857895, -7.7626104, -8.841738, -3.7900891, -7.348773, -8.603708, -13.908222, -1.4390925]"
the girl gave the business the juice .,a nurse supplied a coffee to a princess .,DO,PD,GIVE,SUPPLY,THE,A,to,to,-46.20860290527344,"[-3.4857895, -7.7626104, -10.921103, -2.1372473, -6.885521, -0.8788253, -1.4865489, -11.285572, -1.3653828]"
the girl gave the business the juice .,a nurse supplied a princess a coffee .,DO,DO,GIVE,SUPPLY,THE,A,to,to,-47.47241973876953,"[-3.4857895, -7.7626104, -10.921103, -2.1372473, -11.886125, -4.76414, -5.362911, -1.1524916]"
the girl gave the business the juice .,a cop took an iron to a king .,DO,PD,GIVE,TAKE,THE,A,to,to,-46.34253692626953,"[-3.4857895, -8.245745, -4.918949, -4.100449, -8.222515, -4.348163, -1.8442507, -9.133097, -2.0435777]"
the girl gave the business the juice .,a cop took a king an iron .,DO,DO,GIVE,TAKE,THE,A,to,to,-47.15377426147461,"[-3.4857895, -8.245745, -4.918949, -0.95665985, -11.580818, -7.820196, -7.9718037, -2.1738136]"
the girl gave the club the gun .,a minister showed a tea to a partner .,DO,PD,GIVE,SHOW,THE,A,to,to,-48.049041748046875,"[-3.4859552, -9.515371, -9.2073345, -1.194332, -10.220528, -3.6034544, -0.7888497, -7.8766384, -2.1565766]"
the girl gave the club the gun .,a minister showed a partner a tea .,DO,DO,GIVE,SHOW,THE,A,to,to,-46.637245178222656,"[-3.4859552, -9.515371, -9.2073345, -1.194332, -9.599339, -1.1419241, -9.318034, -3.1749568]"
the girl gave the club the gun .,a singer caught a book for a mayor .,DO,PD,GIVE,CATCH,THE,A,to,for,-55.89985656738281,"[-3.4859552, -10.598705, -7.328315, -5.481828, -9.239724, -4.384292, -1.7100177, -11.707934, -1.9630854]"
the girl gave the club the gun .,a singer caught a mayor a book .,DO,DO,GIVE,CATCH,THE,A,to,for,-58.29710006713867,"[-3.4859552, -10.598705, -7.328315, -5.481828, -12.221353, -6.918642, -9.520873, -2.7414305]"
the girl gave the gun to the club .,a minister showed a tea to a partner .,PD,PD,GIVE,SHOW,THE,A,to,to,-48.136863708496094,"[-3.4900184, -9.714117, -9.193662, -1.0773803, -9.865543, -3.1624675, -0.92810345, -8.875911, -1.8296634]"
the girl gave the gun to the club .,a minister showed a partner a tea .,PD,DO,GIVE,SHOW,THE,A,to,to,-47.621849060058594,"[-3.4900184, -9.714117, -9.193662, -1.0773803, -10.30666, -0.977185, -9.057714, -3.8051128]"
the girl gave the gun to the club .,a singer caught a book for a mayor .,PD,PD,GIVE,CATCH,THE,A,to,for,-56.29279708862305,"[-3.4900184, -10.717085, -7.220191, -5.2711077, -9.046745, -4.14828, -1.5764365, -12.708195, -2.1147394]"
the girl gave the gun to the club .,a singer caught a mayor a book .,PD,DO,GIVE,CATCH,THE,A,to,for,-58.559364318847656,"[-3.4900184, -10.717085, -7.220191, -5.2711077, -12.926456, -6.826633, -9.277134, -2.8307388]"
the girl gave the juice to the business .,a nurse saved a salad for an army .,PD,PD,GIVE,SAVE,THE,A,to,for,-47.92572021484375,"[-3.5097356, -7.802987, -8.865843, -1.0339488, -12.395557, -2.0115142, -4.000162, -6.4344125, -1.8715601]"
the girl gave the juice to the business .,a nurse saved an army a salad .,PD,DO,GIVE,SAVE,THE,A,to,for,-54.92035675048828,"[-3.5097356, -7.802987, -8.865843, -3.7354908, -7.489622, -8.252918, -13.892596, -1.3711635]"
the girl gave the juice to the business .,a nurse supplied a coffee to a princess .,PD,PD,GIVE,SUPPLY,THE,A,to,to,-45.535682678222656,"[-3.5097356, -7.802987, -10.91128, -2.3075533, -6.5478773, -0.36810574, -1.290689, -11.611897, -1.185557]"
the girl gave the juice to the business .,a nurse supplied a princess a coffee .,PD,DO,GIVE,SUPPLY,THE,A,to,to,-48.55352783203125,"[-3.5097356, -7.802987, -10.91128, -2.3075533, -12.3186655, -4.986763, -5.428644, -1.2878987]"
the girl gave the juice to the business .,a cop took an iron to a king .,PD,PD,GIVE,TAKE,THE,A,to,to,-46.412078857421875,"[-3.5097356, -8.318435, -5.034751, -3.9267874, -7.9878206, -4.491556, -1.311122, -9.742238, -2.0896308]"
the girl gave the juice to the business .,a cop took a king an iron .,PD,DO,GIVE,TAKE,THE,A,to,to,-46.915985107421875,"[-3.5097356, -8.318435, -5.034751, -0.87867916, -11.512921, -7.723942, -7.471056, -2.4664674]"
the girl gave the professor the beer .,a parent found a candy for a son .,DO,PD,GIVE,FIND,THE,A,to,for,-40.9808235168457,"[-3.5477989, -7.9061093, -5.679589, -1.2513881, -7.9230895, -4.3731575, -2.6932986, -4.7563963, -2.8499973]"
the girl gave the professor the beer .,a parent found a son a candy .,DO,DO,GIVE,FIND,THE,A,to,for,-42.60759735107422,"[-3.5477989, -7.9061093, -5.679589, -1.2513881, -7.486366, -6.540671, -7.4453125, -2.7503653]"
the girl got the band the telephone .,an employee caught an iron for a champion .,DO,PD,GET,CATCH,THE,A,for,for,-49.55570983886719,"[-5.723281, -4.3545036, -9.200333, -4.6030865, -6.630192, -6.326107, -1.1764325, -10.576437, -0.96533626]"
the girl got the band the telephone .,an employee caught a champion an iron .,DO,DO,GET,CATCH,THE,A,for,for,-50.80186462402344,"[-5.723281, -4.3545036, -9.200333, -2.6116383, -11.543128, -8.162721, -6.464656, -2.7416048]"
the girl got the bell for the company .,an attorney made a plate for a reader .,PD,PD,GET,MAKE,THE,A,for,for,-47.23421859741211,"[-5.7316146, -5.843027, -8.744934, -1.1996117, -11.696749, -2.2673779, -2.56622, -8.209692, -0.97499084]"
the girl got the bell for the company .,an attorney made a reader a plate .,PD,DO,GET,MAKE,THE,A,for,for,-48.73143768310547,"[-5.7316146, -5.843027, -8.744934, -1.1996117, -13.007533, -2.44985, -8.725667, -3.0292]"
the girl got the bell for the company .,a priest bought a coffee for a woman .,PD,PD,GET,BUY,THE,A,for,for,-37.50788879394531,"[-3.4678998, -8.242923, -9.746401, -0.72317135, -6.296262, -2.249814, -1.4269971, -3.8528523, -1.5015675]"
the girl got the bell for the company .,a priest bought a woman a coffee .,PD,DO,GET,BUY,THE,A,for,for,-35.149574279785156,"[-3.4678998, -8.242923, -9.746401, -0.72317135, -5.6217365, -0.6948834, -5.203523, -1.4490379]"
the girl got the bell for the company .,a mayor bought a jacket for a guy .,PD,PD,GET,BUY,THE,A,for,for,-46.29378890991211,"[-3.4678998, -10.685696, -11.283005, -0.5123872, -9.216845, -1.5765705, -1.0545189, -6.3112907, -2.1855748]"
the girl got the bell for the company .,a mayor bought a guy a jacket .,PD,DO,GET,BUY,THE,A,for,for,-44.91581726074219,"[-3.4678998, -10.685696, -11.283005, -0.5123872, -9.77684, -0.6593725, -7.2010474, -1.3295708]"
the girl got the bell for the company .,a sheriff promised a coffee to a brother .,PD,PD,GET,PROMISE,THE,A,for,to,-50.5790901184082,"[-3.4678998, -8.920244, -11.795088, -2.1226866, -10.349085, -2.6150713, -1.3835423, -7.6848855, -2.2405872]"
the girl got the bell for the company .,a sheriff promised a brother a coffee .,PD,DO,GET,PROMISE,THE,A,for,to,-47.7760009765625,"[-3.4678998, -8.920244, -11.795088, -2.1226866, -9.703052, -2.42372, -7.8705425, -1.4727703]"
