prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
an author bought an opponent a tea .,the singer kept the band the button .,DO,DO,BUY,KEEP,A,THE,for,for,-49.2158203125,"[-3.0899522, -9.006176, -8.059509, -3.2374845, -4.222458, -7.4121943, -11.676859, -2.5111883]"
an author brought a button to a club .,the soldier drew the crystal for the lawyer .,PD,PD,BRING,DRAW,A,THE,to,for,-51.65354919433594,"[-3.058531, -10.465023, -7.4574347, -2.3208818, -9.461042, -4.5453033, -1.1503572, -12.010789, -1.1841879]"
an author brought a button to a club .,the soldier drew the lawyer the crystal .,PD,DO,BRING,DRAW,A,THE,to,for,-53.00855255126953,"[-3.058531, -10.465023, -7.4574347, -2.3208818, -11.171295, -6.5280757, -9.948685, -2.0586243]"
an author brought a button to a club .,the leader took the instrument to the son .,PD,PD,BRING,TAKE,A,THE,to,to,-45.958961486816406,"[-3.058531, -7.4302273, -11.120722, -1.6363058, -9.034943, -1.8727634, -0.8667377, -8.690059, -2.2486749]"
an author brought a button to a club .,the leader took the son the instrument .,PD,DO,BRING,TAKE,A,THE,to,to,-52.704978942871094,"[-3.058531, -7.4302273, -11.120722, -1.6363058, -9.270964, -7.2218733, -10.967927, -1.9984317]"
an author brought a button to a club .,the candidate fed the cheese to the cousin .,PD,PD,BRING,FEED,A,THE,to,to,-51.4742546081543,"[-3.058531, -9.7005825, -12.413128, -1.5241289, -10.133978, -1.6853462, -0.9711034, -10.677116, -1.3103403]"
an author brought a button to a club .,the candidate fed the cousin the cheese .,PD,DO,BRING,FEED,A,THE,to,to,-52.38919448852539,"[-3.058531, -9.7005825, -12.413128, -1.5241289, -13.280498, -4.4067793, -6.854354, -1.1511946]"
an author brought a club a button .,the soldier drew the crystal for the lawyer .,DO,PD,BRING,DRAW,A,THE,to,for,-51.877296447753906,"[-3.0215082, -10.540067, -7.4877787, -2.300745, -9.529749, -4.7696486, -1.0535672, -11.949993, -1.224242]"
an author brought a club a button .,the soldier drew the lawyer the crystal .,DO,DO,BRING,DRAW,A,THE,to,for,-51.19640350341797,"[-3.0215082, -10.540067, -7.4877787, -2.300745, -10.864329, -5.4299626, -9.575521, -1.9764936]"
an author brought a club a button .,the leader took the instrument to the son .,DO,PD,BRING,TAKE,A,THE,to,to,-45.66320037841797,"[-3.0215082, -7.346351, -10.81491, -1.6543272, -9.043916, -2.2920089, -0.75683403, -8.725191, -2.0081553]"
an author brought a club a button .,the leader took the son the instrument .,DO,DO,BRING,TAKE,A,THE,to,to,-51.82211685180664,"[-3.0215082, -7.346351, -10.81491, -1.6543272, -9.368492, -6.884965, -10.815624, -1.915939]"
an author brought a club a button .,the candidate fed the cheese to the cousin .,DO,PD,BRING,FEED,A,THE,to,to,-52.73857116699219,"[-3.0215082, -9.719637, -12.204295, -1.5589042, -10.312156, -2.8737557, -0.75087935, -10.801041, -1.4963957]"
an author brought a club a button .,the candidate fed the cousin the cheese .,DO,DO,BRING,FEED,A,THE,to,to,-52.263084411621094,"[-3.0215082, -9.719637, -12.204295, -1.5589042, -13.26323, -4.2066607, -7.223362, -1.0654862]"
an author brought a coffee to a student .,the priest delivered the pie for the child .,PD,PD,BRING,DELIVER,A,THE,to,for,-43.71261978149414,"[-3.0372794, -10.51096, -8.039973, -0.9103984, -11.347885, -4.324966, -0.50254565, -4.3449655, -0.69364536]"
an author brought a coffee to a student .,the priest delivered the child the pie .,PD,DO,BRING,DELIVER,A,THE,to,for,-47.955501556396484,"[-3.0372794, -10.51096, -8.039973, -0.9103984, -7.882967, -6.6620483, -10.016945, -0.8949298]"
an author brought a glass to a prince .,the doctor kept the coffee for the writer .,PD,PD,BRING,KEEP,A,THE,to,for,-44.59231185913086,"[-3.084092, -8.67557, -7.140472, -2.6910307, -7.8619814, -3.5047047, -2.2124298, -8.537273, -0.8847563]"
an author brought a glass to a prince .,the doctor kept the writer the coffee .,PD,DO,BRING,KEEP,A,THE,to,for,-49.07497024536133,"[-3.084092, -8.67557, -7.140472, -2.6910307, -10.434115, -6.6400433, -9.485465, -0.9241846]"
an author brought a prince a glass .,the doctor kept the coffee for the writer .,DO,PD,BRING,KEEP,A,THE,to,for,-45.47077178955078,"[-3.0487616, -8.614899, -7.01474, -3.010127, -7.90501, -3.794959, -2.6400738, -8.525961, -0.9162376]"
an author brought a prince a glass .,the doctor kept the writer the coffee .,DO,DO,BRING,KEEP,A,THE,to,for,-47.90239715576172,"[-3.0487616, -8.614899, -7.01474, -3.010127, -10.248893, -6.5151668, -8.610995, -0.8388165]"
an author brought a student a coffee .,the priest delivered the pie for the child .,DO,PD,BRING,DELIVER,A,THE,to,for,-44.59437561035156,"[-3.0192666, -10.483137, -8.337274, -0.99339044, -11.667196, -3.7253923, -0.6229478, -4.8933067, -0.85246253]"
an author brought a student a coffee .,the priest delivered the child the pie .,DO,DO,BRING,DELIVER,A,THE,to,for,-46.39928436279297,"[-3.0192666, -10.483137, -8.337274, -0.99339044, -7.0795026, -5.13041, -10.576558, -0.77974313]"
an author caught a camera for an attorney .,the husband got the cigarette for the bishop .,PD,PD,CATCH,GET,A,THE,for,for,-49.89134979248047,"[-3.1008213, -9.160581, -7.8477983, -2.3473406, -9.366953, -4.737508, -1.5207846, -10.874952, -0.9346123]"
an author caught a camera for an attorney .,the husband got the bishop the cigarette .,PD,DO,CATCH,GET,A,THE,for,for,-49.564517974853516,"[-3.1008213, -9.160581, -7.8477983, -2.3473406, -10.777409, -3.7437496, -11.23597, -1.350849]"
an author caught a camera for an attorney .,the colonel saved the candy for the president .,PD,PD,CATCH,SAVE,A,THE,for,for,-49.16972351074219,"[-3.1008213, -11.681401, -10.589567, -1.1667799, -11.777821, -2.6100197, -1.4750348, -6.0418286, -0.7264525]"
an author caught a camera for an attorney .,the colonel saved the president the candy .,PD,DO,CATCH,SAVE,A,THE,for,for,-51.00165557861328,"[-3.1008213, -11.681401, -10.589567, -1.1667799, -6.2993793, -5.0355515, -11.812319, -1.3158379]"
an author caught a camera for an attorney .,the cousin sold the cheese to the corporation .,PD,PD,CATCH,SELL,A,THE,for,to,-50.99909973144531,"[-3.1008213, -11.815294, -10.864109, -1.4667774, -10.213748, -1.3074335, -1.8048738, -8.889767, -1.536277]"
an author caught a camera for an attorney .,the cousin sold the corporation the cheese .,PD,DO,CATCH,SELL,A,THE,for,to,-54.69559097290039,"[-3.1008213, -11.815294, -10.864109, -1.4667774, -11.854896, -3.5988998, -10.13113, -1.8636633]"
an author caught a captain a cup .,the writer kept the chocolate for the girl .,DO,PD,CATCH,KEEP,A,THE,for,for,-46.6230354309082,"[-3.0548098, -7.1877227, -8.978949, -2.505563, -10.139963, -4.4292727, -2.1816208, -6.9292603, -1.2158749]"
an author caught a captain a cup .,the writer kept the girl the chocolate .,DO,DO,CATCH,KEEP,A,THE,for,for,-44.09470748901367,"[-3.0548098, -7.1877227, -8.978949, -2.505563, -6.509465, -6.1363764, -8.384111, -1.337711]"
an author caught a cup for a captain .,the writer kept the chocolate for the girl .,PD,PD,CATCH,KEEP,A,THE,for,for,-44.64189529418945,"[-3.0880644, -7.253049, -8.985892, -2.4627864, -9.974804, -3.8257923, -1.6848128, -6.327504, -1.0391918]"
an author caught a cup for a captain .,the writer kept the girl the chocolate .,PD,DO,CATCH,KEEP,A,THE,for,for,-46.848426818847656,"[-3.0880644, -7.253049, -8.985892, -2.4627864, -6.5104966, -6.621992, -10.429478, -1.4966693]"
an author caught a cup for a woman .,the actor brought the glass to the aunt .,PD,PD,CATCH,BRING,A,THE,for,to,-46.21654510498047,"[-3.0794575, -8.1737995, -7.6603966, -1.848943, -8.493912, -1.2162124, -0.9435614, -12.622123, -2.178142]"
an author caught a cup for a woman .,the actor brought the aunt the glass .,PD,DO,CATCH,BRING,A,THE,for,to,-49.027130126953125,"[-3.0794575, -8.1737995, -7.6603966, -1.848943, -13.083513, -5.8401184, -6.9369965, -2.4039059]"
an author caught a cup for a woman .,the sheriff gave the anchor to the colonel .,PD,PD,CATCH,GIVE,A,THE,for,to,-48.19891357421875,"[-3.0794575, -9.601192, -7.5914927, -1.7322623, -10.589155, -3.622333, -1.4179085, -9.061192, -1.5039183]"
an author caught a cup for a woman .,the sheriff gave the colonel the anchor .,PD,DO,CATCH,GIVE,A,THE,for,to,-47.570068359375,"[-3.0794575, -9.601192, -7.5914927, -1.7322623, -10.461901, -2.2783494, -10.819306, -2.0061069]"
an author caught a cup for a woman .,the lawyer supplied the tea to the administration .,PD,PD,CATCH,SUPPLY,A,THE,for,to,-48.60354995727539,"[-3.0794575, -9.089617, -11.76937, -1.4686713, -9.571044, -1.7862992, -0.94537604, -9.532351, -1.3613636]"
an author caught a cup for a woman .,the lawyer supplied the administration the tea .,PD,DO,CATCH,SUPPLY,A,THE,for,to,-51.26924133300781,"[-3.0794575, -9.089617, -11.76937, -1.4686713, -10.062919, -4.2028766, -9.986922, -1.6094089]"
an author caught a glass for a woman .,the manager fed the meal to the teacher .,PD,PD,CATCH,FEED,A,THE,for,to,-46.351890563964844,"[-3.0752256, -8.91363, -12.871586, -1.419232, -8.486067, -1.0767522, -1.3841634, -7.992529, -1.132706]"
an author caught a glass for a woman .,the manager fed the teacher the meal .,PD,DO,CATCH,FEED,A,THE,for,to,-44.811710357666016,"[-3.0752256, -8.91363, -12.871586, -1.419232, -8.70336, -2.741756, -5.5802035, -1.5067174]"
an author caught a jacket for a partner .,the doctor got the meal for the administration .,PD,PD,CATCH,GET,A,THE,for,for,-47.37217712402344,"[-3.1008923, -8.680305, -6.862977, -2.1290288, -9.777973, -2.9077203, -1.6643534, -11.170706, -1.0782216]"
an author caught a jacket for a partner .,the doctor got the administration the meal .,PD,DO,CATCH,GET,A,THE,for,for,-46.536109924316406,"[-3.1008923, -8.680305, -6.862977, -2.1290288, -9.704241, -4.5312924, -10.113918, -1.4134544]"
an author caught a jacket for a partner .,the cousin left the chicken for the club .,PD,PD,CATCH,LEAVE,A,THE,for,for,-48.485595703125,"[-3.1008923, -11.640276, -7.6251464, -1.449888, -10.075657, -3.199225, -1.1053909, -9.070904, -1.2182192]"
an author caught a jacket for a partner .,the cousin left the club the chicken .,PD,DO,CATCH,LEAVE,A,THE,for,for,-52.32765197753906,"[-3.1008923, -11.640276, -7.6251464, -1.449888, -5.9014583, -5.292607, -14.623305, -2.6940784]"
an author caught a jacket for a partner .,the lawyer sold the bottle to the army .,PD,PD,CATCH,SELL,A,THE,for,to,-47.064910888671875,"[-3.1008923, -9.044334, -11.606176, -1.6363506, -8.131926, -1.4165548, -1.9682498, -8.440047, -1.7203804]"
an author caught a jacket for a partner .,the lawyer sold the army the bottle .,PD,DO,CATCH,SELL,A,THE,for,to,-50.596031188964844,"[-3.1008923, -9.044334, -11.606176, -1.6363506, -9.298507, -3.499592, -9.170412, -3.239769]"
an author caught a jacket for a partner .,the mother sold the computer to the professor .,PD,PD,CATCH,SELL,A,THE,for,to,-45.444332122802734,"[-3.1008923, -7.5299554, -11.420291, -1.6698751, -7.648547, -1.2463601, -2.2095935, -8.94628, -1.6725367]"
an author caught a jacket for a partner .,the mother sold the professor the computer .,PD,DO,CATCH,SELL,A,THE,for,to,-49.08481216430664,"[-3.1008923, -7.5299554, -11.420291, -1.6698751, -12.261707, -4.234679, -6.409101, -2.45831]"
an author caught a jacket for a partner .,the lawyer sold the ball to the army .,PD,PD,CATCH,SELL,A,THE,for,to,-45.2744140625,"[-3.1008923, -9.044334, -11.606176, -1.6363506, -7.332963, -0.91078985, -1.7592424, -7.9920864, -1.89158]"
an author caught a jacket for a partner .,the lawyer sold the army the ball .,PD,DO,CATCH,SELL,A,THE,for,to,-47.701499938964844,"[-3.1008923, -9.044334, -11.606176, -1.6363506, -9.298507, -3.499592, -7.15332, -2.362329]"
an author caught a partner a jacket .,the doctor got the meal for the administration .,DO,PD,CATCH,GET,A,THE,for,for,-47.877349853515625,"[-3.0699105, -8.6600065, -6.7692633, -2.0492196, -9.6990795, -3.7395732, -1.8451521, -10.964467, -1.0806773]"
an author caught a partner a jacket .,the doctor got the administration the meal .,DO,DO,CATCH,GET,A,THE,for,for,-45.20071029663086,"[-3.0699105, -8.6600065, -6.7692633, -2.0492196, -9.535283, -3.934505, -10.033758, -1.1487627]"
an author caught a partner a jacket .,the cousin left the chicken for the club .,DO,PD,CATCH,LEAVE,A,THE,for,for,-48.2834587097168,"[-3.0699105, -11.604635, -7.495065, -1.4351982, -10.034486, -3.7126749, -1.0273223, -8.693983, -1.210181]"
an author caught a partner a jacket .,the cousin left the club the chicken .,DO,DO,CATCH,LEAVE,A,THE,for,for,-51.22906494140625,"[-3.0699105, -11.604635, -7.495065, -1.4351982, -5.783705, -5.049226, -14.4669, -2.324426]"
an author caught a partner a jacket .,the lawyer sold the bottle to the army .,DO,PD,CATCH,SELL,A,THE,for,to,-46.63347244262695,"[-3.0699105, -9.007509, -11.567936, -1.577184, -8.20332, -1.4754957, -1.8349473, -8.197931, -1.6992404]"
an author caught a partner a jacket .,the lawyer sold the army the bottle .,DO,DO,CATCH,SELL,A,THE,for,to,-49.26039123535156,"[-3.0699105, -9.007509, -11.567936, -1.577184, -9.214266, -3.1037037, -9.09569, -2.6241937]"
an author caught a partner a jacket .,the mother sold the computer to the professor .,DO,PD,CATCH,SELL,A,THE,for,to,-45.0331916809082,"[-3.0699105, -7.5506406, -11.153882, -1.6257313, -7.714195, -1.349336, -2.1213002, -8.78347, -1.6647271]"
an author caught a partner a jacket .,the mother sold the professor the computer .,DO,DO,CATCH,SELL,A,THE,for,to,-47.610294342041016,"[-3.0699105, -7.5506406, -11.153882, -1.6257313, -12.206776, -3.5532699, -6.478368, -1.9717157]"
an author caught a partner a jacket .,the lawyer sold the ball to the army .,DO,PD,CATCH,SELL,A,THE,for,to,-44.905601501464844,"[-3.0699105, -9.007509, -11.567936, -1.577184, -7.2857704, -0.9223076, -1.6949844, -7.91027, -1.8697261]"
an author caught a partner a jacket .,the lawyer sold the army the ball .,DO,DO,CATCH,SELL,A,THE,for,to,-46.45942306518555,"[-3.0699105, -9.007509, -11.567936, -1.577184, -9.214266, -3.1037037, -6.9929085, -1.9260079]"
an author caught a woman a cup .,the actor brought the glass to the aunt .,DO,PD,CATCH,BRING,A,THE,for,to,-45.88189697265625,"[-3.046426, -8.162216, -7.5795946, -1.7697743, -8.952034, -1.0614078, -1.0064763, -12.275345, -2.0286222]"
an author caught a woman a cup .,the actor brought the aunt the glass .,DO,DO,CATCH,BRING,A,THE,for,to,-46.16094207763672,"[-3.046426, -8.162216, -7.5795946, -1.7697743, -13.006605, -4.8196125, -6.1031713, -1.6735436]"
an author caught a woman a cup .,the sheriff gave the anchor to the colonel .,DO,PD,CATCH,GIVE,A,THE,for,to,-50.72815704345703,"[-3.046426, -9.536633, -7.5779543, -1.7199763, -10.692694, -4.978158, -1.7532823, -9.806642, -1.616393]"
an author caught a woman a cup .,the sheriff gave the colonel the anchor .,DO,DO,CATCH,GIVE,A,THE,for,to,-47.015777587890625,"[-3.046426, -9.536633, -7.5779543, -1.7199763, -10.4814, -2.2445056, -10.652336, -1.7565465]"
an author caught a woman a cup .,the lawyer supplied the tea to the administration .,DO,PD,CATCH,SUPPLY,A,THE,for,to,-48.560081481933594,"[-3.046426, -9.113755, -11.844834, -1.4560761, -9.803929, -1.5994768, -0.9904652, -9.395228, -1.3098904]"
an author caught a woman a cup .,the lawyer supplied the administration the tea .,DO,DO,CATCH,SUPPLY,A,THE,for,to,-50.16123580932617,"[-3.046426, -9.113755, -11.844834, -1.4560761, -9.733535, -3.8087888, -9.983509, -1.1743112]"
an author caught a woman a glass .,the manager fed the meal to the teacher .,DO,PD,CATCH,FEED,A,THE,for,to,-45.91239547729492,"[-3.0468428, -8.902277, -12.655653, -1.3970385, -8.704111, -1.0417962, -1.1734723, -7.850729, -1.1404772]"
an author caught a woman a glass .,the manager fed the teacher the meal .,DO,DO,CATCH,FEED,A,THE,for,to,-43.6738395690918,"[-3.0468428, -8.902277, -12.655653, -1.3970385, -8.509685, -2.422218, -5.453602, -1.2865238]"
an author caught an attorney a camera .,the husband got the cigarette for the bishop .,DO,PD,CATCH,GET,A,THE,for,for,-51.05564880371094,"[-3.0726178, -9.218837, -7.4363284, -2.4155035, -9.331697, -5.588806, -1.5318755, -11.4121065, -1.0478747]"
an author caught an attorney a camera .,the husband got the bishop the cigarette .,DO,DO,CATCH,GET,A,THE,for,for,-46.869468688964844,"[-3.0726178, -9.218837, -7.4363284, -2.4155035, -10.261877, -2.9143095, -10.414484, -1.1355116]"
an author caught an attorney a camera .,the colonel saved the candy for the president .,DO,PD,CATCH,SAVE,A,THE,for,for,-49.60619354248047,"[-3.0726178, -11.545002, -10.400972, -1.2338772, -11.770095, -3.2105398, -1.4099287, -6.1862564, -0.77690303]"
an author caught an attorney a camera .,the colonel saved the president the candy .,DO,DO,CATCH,SAVE,A,THE,for,for,-48.998985290527344,"[-3.0726178, -11.545002, -10.400972, -1.2338772, -6.178871, -4.0111847, -11.4736595, -1.0828003]"
an author caught an attorney a camera .,the cousin sold the cheese to the corporation .,DO,PD,CATCH,SELL,A,THE,for,to,-50.009864807128906,"[-3.0726178, -11.810739, -10.391774, -1.4699368, -10.239825, -1.2123678, -1.5963795, -8.754563, -1.4616634]"
an author caught an attorney a camera .,the cousin sold the corporation the cheese .,DO,DO,CATCH,SELL,A,THE,for,to,-52.74134826660156,"[-3.0726178, -11.810739, -10.391774, -1.4699368, -11.466752, -2.777462, -10.139884, -1.6121827]"
an author delivered a bishop an instrument .,the band designed the bell for the administration .,DO,PD,DELIVER,DESIGN,A,THE,for,for,-46.245330810546875,"[-3.0976596, -7.863284, -8.883906, -1.1394353, -9.116366, -3.3538253, -1.4080423, -9.642767, -1.740044]"
an author delivered a bishop an instrument .,the band designed the administration the bell .,DO,DO,DELIVER,DESIGN,A,THE,for,for,-49.29468536376953,"[-3.0976596, -7.863284, -8.883906, -1.1394353, -10.774766, -5.4813757, -10.433944, -1.620316]"
an author delivered an instrument for a bishop .,the band designed the bell for the administration .,PD,PD,DELIVER,DESIGN,A,THE,for,for,-44.868553161621094,"[-3.1087365, -7.798156, -8.909855, -1.1192002, -8.935117, -2.787414, -1.2795371, -9.162254, -1.7682863]"
an author delivered an instrument for a bishop .,the band designed the administration the bell .,PD,DO,DELIVER,DESIGN,A,THE,for,for,-50.89267349243164,"[-3.1087365, -7.798156, -8.909855, -1.1192002, -10.977777, -6.56828, -10.385436, -2.0252323]"
an author designed a button for a minister .,the champion delivered the beer for the cousin .,PD,PD,DESIGN,DELIVER,A,THE,for,for,-52.66793441772461,"[-3.0984132, -10.16873, -10.737056, -1.9801682, -9.628236, -2.8002672, -0.99631584, -12.253268, -1.00548]"
an author designed a button for a minister .,the champion delivered the cousin the beer .,PD,DO,DESIGN,DELIVER,A,THE,for,for,-52.96968078613281,"[-3.0984132, -10.16873, -10.737056, -1.9801682, -14.204329, -4.737622, -6.9371963, -1.1061659]"
an author designed a minister a button .,the champion delivered the beer for the cousin .,DO,PD,DESIGN,DELIVER,A,THE,for,for,-52.97005844116211,"[-3.0935311, -10.157803, -10.683114, -2.125212, -9.267621, -3.2186944, -1.1211467, -12.338869, -0.9640689]"
an author designed a minister a button .,the champion delivered the cousin the beer .,DO,DO,DESIGN,DELIVER,A,THE,for,for,-50.9758415222168,"[-3.0935311, -10.157803, -10.683114, -2.125212, -13.770779, -3.1342258, -7.0622225, -0.94895625]"
an author drew a camera for a hero .,the sheriff threw the salad to the bishop .,PD,PD,DRAW,THROW,A,THE,for,to,-51.009178161621094,"[-3.0725975, -9.460785, -9.313557, -2.7011826, -10.097257, -4.083291, -0.28595686, -10.542733, -1.4518203]"
an author drew a camera for a hero .,the sheriff threw the bishop the salad .,PD,DO,DRAW,THROW,A,THE,for,to,-51.613990783691406,"[-3.0725975, -9.460785, -9.313557, -2.7011826, -9.0881605, -5.113961, -11.643442, -1.2203028]"
an author drew a hero a camera .,the sheriff threw the salad to the bishop .,DO,PD,DRAW,THROW,A,THE,for,to,-50.89433670043945,"[-3.0413163, -9.545854, -9.155468, -2.4258862, -10.26131, -3.9443533, -0.4433639, -10.615423, -1.4613624]"
an author drew a hero a camera .,the sheriff threw the bishop the salad .,DO,DO,DRAW,THROW,A,THE,for,to,-50.29132080078125,"[-3.0413163, -9.545854, -9.155468, -2.4258862, -8.981368, -4.417816, -11.658466, -1.0651431]"
an author drew a jacket for an aunt .,the secretary purchased the juice for the friend .,PD,PD,DRAW,PURCHASE,A,THE,for,for,-54.805870056152344,"[-3.1354876, -9.397009, -16.248596, -1.7694777, -11.374156, -2.2216349, -2.132909, -6.1800365, -2.3465617]"
an author drew a jacket for an aunt .,the secretary purchased the friend the juice .,PD,DO,DRAW,PURCHASE,A,THE,for,for,-61.73186111450195,"[-3.1354876, -9.397009, -16.248596, -1.7694777, -10.13009, -5.8377256, -11.87223, -3.341244]"
an author drew a jacket for an aunt .,the adult purchased the cigarette for the business .,PD,PD,DRAW,PURCHASE,A,THE,for,for,-49.290645599365234,"[-3.1354876, -9.97837, -11.952831, -1.582104, -7.5352144, -3.6354113, -2.0674741, -7.8572283, -1.5465229]"
an author drew a jacket for an aunt .,the adult purchased the business the cigarette .,PD,DO,DRAW,PURCHASE,A,THE,for,for,-52.609962463378906,"[-3.1354876, -9.97837, -11.952831, -1.582104, -7.301854, -6.3671293, -10.428177, -1.8640108]"
an author drew a jacket for an aunt .,the minister fed the meal to the boy .,PD,PD,DRAW,FEED,A,THE,for,to,-41.93827819824219,"[-3.1354876, -9.031588, -11.682575, -1.570167, -7.9462237, -1.4285791, -1.9085337, -3.8327885, -1.402339]"
an author drew a jacket for an aunt .,the minister fed the boy the meal .,PD,DO,DRAW,FEED,A,THE,for,to,-41.89158630371094,"[-3.1354876, -9.031588, -11.682575, -1.570167, -5.6110654, -3.8396254, -5.3958, -1.6252809]"
an author drew a key for a man .,the army designed the engine for the band .,PD,PD,DRAW,DESIGN,A,THE,for,for,-44.258575439453125,"[-3.0699065, -9.262388, -9.737561, -1.2183199, -7.3932295, -1.6985625, -0.61054343, -9.285158, -1.9829082]"
an author drew a key for a man .,the army designed the band the engine .,PD,DO,DRAW,DESIGN,A,THE,for,for,-49.914615631103516,"[-3.0699065, -9.262388, -9.737561, -1.2183199, -8.826098, -5.457989, -9.496048, -2.8463044]"
an author drew a man a key .,the army designed the engine for the band .,DO,PD,DRAW,DESIGN,A,THE,for,for,-44.978271484375,"[-3.0161123, -9.283076, -9.673582, -1.1248734, -7.2104053, -2.3616915, -0.47496554, -9.697489, -2.1360784]"
an author drew a man a key .,the army designed the band the engine .,DO,DO,DRAW,DESIGN,A,THE,for,for,-47.882164001464844,"[-3.0161123, -9.283076, -9.673582, -1.1248734, -8.720648, -5.010788, -8.95327, -2.099815]"
an author drew a pot for an administration .,the brother kept the wire for the business .,PD,PD,DRAW,KEEP,A,THE,for,for,-48.098365783691406,"[-3.0614913, -9.644018, -10.598237, -2.2557168, -8.770767, -4.01744, -1.5292435, -7.167655, -1.0537964]"
an author drew a pot for an administration .,the brother kept the business the wire .,PD,DO,DRAW,KEEP,A,THE,for,for,-51.476871490478516,"[-3.0614913, -9.644018, -10.598237, -2.2557168, -6.9747825, -5.5944567, -12.0384035, -1.3097651]"
an author drew a pot for an administration .,the father bought the juice for the princess .,PD,PD,DRAW,BUY,A,THE,for,for,-49.7585563659668,"[-3.0614913, -7.930367, -11.956071, -1.3844293, -11.42448, -1.9855869, -1.7922336, -8.828289, -1.3956078]"
an author drew a pot for an administration .,the father bought the princess the juice .,PD,DO,DRAW,BUY,A,THE,for,for,-50.275047302246094,"[-3.0614913, -7.930367, -11.956071, -1.3844293, -9.359399, -3.634338, -10.726462, -2.2224908]"
an author drew an administration a pot .,the brother kept the wire for the business .,DO,PD,DRAW,KEEP,A,THE,for,for,-50.245689392089844,"[-3.0228522, -9.635239, -10.813597, -2.1881979, -8.991978, -4.66576, -1.8160405, -7.805879, -1.3061473]"
an author drew an administration a pot .,the brother kept the business the wire .,DO,DO,DRAW,KEEP,A,THE,for,for,-50.96813201904297,"[-3.0228522, -9.635239, -10.813597, -2.1881979, -6.8695493, -5.500404, -11.832006, -1.1062884]"
an author drew an administration a pot .,the father bought the juice for the princess .,DO,PD,DRAW,BUY,A,THE,for,for,-50.57643127441406,"[-3.0228522, -7.9123373, -12.039178, -1.3191895, -11.170944, -2.4948707, -2.058046, -8.89836, -1.6606534]"
an author drew an administration a pot .,the father bought the princess the juice .,DO,DO,DRAW,BUY,A,THE,for,for,-48.712059020996094,"[-3.0228522, -7.9123373, -12.039178, -1.3191895, -9.387781, -3.0765858, -9.992374, -1.9617598]"
an author drew an aunt a jacket .,the secretary purchased the juice for the friend .,DO,PD,DRAW,PURCHASE,A,THE,for,for,-57.4764404296875,"[-3.1229532, -9.292625, -16.015726, -1.7578578, -11.553382, -2.8811707, -2.1845088, -8.016773, -2.6514423]"
an author drew an aunt a jacket .,the secretary purchased the friend the juice .,DO,DO,DRAW,PURCHASE,A,THE,for,for,-58.2231559753418,"[-3.1229532, -9.292625, -16.015726, -1.7578578, -10.168648, -4.6879387, -11.00612, -2.1712856]"
an author drew an aunt a jacket .,the adult purchased the cigarette for the business .,DO,PD,DRAW,PURCHASE,A,THE,for,for,-49.802337646484375,"[-3.1229532, -9.92824, -11.948841, -1.684479, -7.521692, -4.23418, -2.1023033, -7.6237044, -1.6359454]"
an author drew an aunt a jacket .,the adult purchased the business the cigarette .,DO,DO,DRAW,PURCHASE,A,THE,for,for,-51.17213821411133,"[-3.1229532, -9.92824, -11.948841, -1.684479, -7.0562506, -6.1847973, -9.56583, -1.6807482]"
an author drew an aunt a jacket .,the minister fed the meal to the boy .,DO,PD,DRAW,FEED,A,THE,for,to,-42.14091873168945,"[-3.1229532, -8.973883, -11.500513, -1.6902707, -8.2096615, -1.3903143, -1.829132, -4.0200834, -1.4041084]"
an author drew an aunt a jacket .,the minister fed the boy the meal .,DO,DO,DRAW,FEED,A,THE,for,to,-41.812442779541016,"[-3.1229532, -8.973883, -11.500513, -1.6902707, -5.7176604, -3.3886137, -6.0464454, -1.3721044]"
an author fed a bishop a pie .,the champion drew the knife for the uncle .,DO,PD,FEED,DRAW,A,THE,to,for,-50.292564392089844,"[-3.1045215, -10.161966, -9.518251, -2.4602075, -7.1905656, -4.263006, -1.688808, -10.598991, -1.3062493]"
an author fed a bishop a pie .,the champion drew the uncle the knife .,DO,DO,FEED,DRAW,A,THE,to,for,-48.82399368286133,"[-3.1045215, -10.161966, -9.518251, -2.4602075, -11.4049225, -5.077916, -6.0926094, -1.0036005]"
an author fed a buddy a salad .,the professor made the wire for the company .,DO,PD,FEED,MAKE,A,THE,to,for,-47.185752868652344,"[-3.1075976, -8.787201, -5.7843056, -1.9752003, -11.791145, -4.3934374, -1.076947, -8.149357, -2.1205614]"
an author fed a buddy a salad .,the professor made the company the wire .,DO,DO,FEED,MAKE,A,THE,to,for,-49.814186096191406,"[-3.1075976, -8.787201, -5.7843056, -1.9752003, -9.668507, -4.697109, -13.396743, -2.3975205]"
an author fed a captain a chicken .,the colonel saved the candy for the president .,DO,PD,FEED,SAVE,A,THE,to,for,-49.05560302734375,"[-3.0689116, -11.232912, -10.172043, -1.3526393, -11.479772, -3.6642838, -1.5923918, -5.79549, -0.6971609]"
an author fed a captain a chicken .,the colonel saved the president the candy .,DO,DO,FEED,SAVE,A,THE,to,for,-49.61853790283203,"[-3.0689116, -11.232912, -10.172043, -1.3526393, -5.8660955, -5.10615, -11.750727, -1.0690563]"
