prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a guest threw a professor a book .,the parent showed the business the salad .,DO,DO,THROW,SHOW,A,THE,to,to,-48.424434661865234,"[-3.2116995, -9.252152, -8.417907, -2.1150289, -8.586592, -3.1376708, -11.89491, -1.8084749]"
a guest threw an actor a juice .,the wife showed the beer to the corporation .,DO,PD,THROW,SHOW,A,THE,to,to,-49.620548248291016,"[-3.2338321, -8.850864, -9.247683, -2.6043172, -10.064314, -1.2462606, -1.6076728, -11.11256, -1.6530454]"
a guest threw an actor a juice .,the wife showed the corporation the beer .,DO,DO,THROW,SHOW,A,THE,to,to,-49.19365692138672,"[-3.2338328, -8.850864, -9.247686, -2.604319, -11.951583, -2.220412, -9.256253, -1.8287077]"
a guest threw an actor a juice .,the singer delivered the beer for the cop .,DO,PD,THROW,DELIVER,A,THE,to,for,-50.91160583496094,"[-3.2338321, -9.013006, -8.616757, -1.9980662, -10.807155, -3.4448533, -1.129815, -11.137908, -1.5302107]"
a guest threw an actor a juice .,the singer delivered the cop the beer .,DO,DO,THROW,DELIVER,A,THE,to,for,-48.31792068481445,"[-3.2338328, -9.013005, -8.61676, -1.9980634, -11.660184, -4.577992, -7.799993, -1.4180926]"
a guest took a book to a doctor .,the aunt made the television for the winner .,PD,PD,TAKE,MAKE,A,THE,to,for,-48.055030822753906,"[-3.192944, -12.6099205, -7.9817495, -1.9379735, -9.427113, -2.3744416, -0.9077568, -8.391543, -1.2315881]"
a guest took a book to a doctor .,the aunt made the winner the television .,PD,DO,TAKE,MAKE,A,THE,to,for,-56.723121643066406,"[-3.1929433, -12.609919, -7.981751, -1.9379708, -11.891693, -5.2983303, -9.163843, -4.6466727]"
a guest took a bottle to a pilot .,the adult left the juice for the corporation .,PD,PD,TAKE,LEAVE,A,THE,to,for,-53.54680633544922,"[-3.2077715, -10.30344, -8.402486, -1.527057, -11.886297, -4.120569, -1.2929318, -11.209878, -1.5963783]"
a guest took a bottle to a pilot .,the adult left the corporation the juice .,PD,DO,TAKE,LEAVE,A,THE,to,for,-56.37168502807617,"[-3.2077749, -10.30344, -8.402489, -1.5270551, -10.955122, -6.022151, -13.671283, -2.2823725]"
a guest took a bottle to a pilot .,the lawyer saved the newspaper for the champion .,PD,PD,TAKE,SAVE,A,THE,to,for,-50.325138092041016,"[-3.2077715, -9.45057, -12.35296, -1.1126719, -8.059429, -3.5874915, -1.5093201, -9.893847, -1.1510756]"
a guest took a bottle to a pilot .,the lawyer saved the champion the newspaper .,PD,DO,TAKE,SAVE,A,THE,to,for,-54.86851501464844,"[-3.2077749, -9.450571, -12.352958, -1.1126693, -9.635757, -5.546197, -11.362695, -2.1998937]"
a guest took a buddy an engine .,the candidate threw the jacket to the winner .,DO,PD,TAKE,THROW,A,THE,to,to,-48.12018966674805,"[-3.2038827, -9.698495, -8.80655, -2.8595877, -9.289371, -4.018888, -1.0375398, -8.006737, -1.1991388]"
a guest took a buddy an engine .,the candidate threw the winner the jacket .,DO,DO,TAKE,THROW,A,THE,to,to,-45.38990020751953,"[-3.203884, -9.698493, -8.80655, -2.8595881, -7.281061, -3.4255507, -9.046056, -1.0687153]"
a guest took a camera to a kid .,the physician promised the chocolate to the wife .,PD,PD,TAKE,PROMISE,A,THE,to,to,-49.19146728515625,"[-3.2270212, -11.233953, -9.139977, -2.8172352, -11.557546, -2.6008954, -1.602595, -5.6650677, -1.347175]"
a guest took a camera to a kid .,the physician promised the wife the chocolate .,PD,DO,TAKE,PROMISE,A,THE,to,to,-46.716609954833984,"[-3.2270195, -11.233953, -9.139976, -2.8172355, -6.564322, -3.0760436, -8.975354, -1.6827075]"
a guest took a doctor a book .,the aunt made the television for the winner .,DO,PD,TAKE,MAKE,A,THE,to,for,-48.058013916015625,"[-3.1724377, -12.437408, -8.111592, -1.9373811, -8.88627, -2.8587265, -0.9677865, -8.341109, -1.3453032]"
a guest took a doctor a book .,the aunt made the winner the television .,DO,DO,TAKE,MAKE,A,THE,to,for,-55.390586853027344,"[-3.1724358, -12.4374075, -8.111595, -1.9373795, -11.428859, -4.5176992, -8.602413, -5.1828]"
a guest took a kid a camera .,the physician promised the chocolate to the wife .,DO,PD,TAKE,PROMISE,A,THE,to,to,-49.65842819213867,"[-3.1900806, -11.164403, -9.047453, -2.7856266, -11.463465, -3.101476, -1.7346088, -5.659026, -1.5122898]"
a guest took a kid a camera .,the physician promised the wife the chocolate .,DO,DO,TAKE,PROMISE,A,THE,to,to,-46.1799430847168,"[-3.1900804, -11.1644, -9.047451, -2.7856283, -6.5901785, -2.9035869, -8.855412, -1.6432066]"
a guest took a pilot a bottle .,the adult left the juice for the corporation .,DO,PD,TAKE,LEAVE,A,THE,to,for,-53.51512908935547,"[-3.202313, -10.259537, -8.618805, -1.6534414, -11.456759, -4.287051, -1.3909352, -11.237464, -1.4088236]"
a guest took a pilot a bottle .,the adult left the corporation the juice .,DO,DO,TAKE,LEAVE,A,THE,to,for,-54.830604553222656,"[-3.202314, -10.259538, -8.618805, -1.65344, -10.393402, -5.8541, -12.855342, -1.9936651]"
a guest took a pilot a bottle .,the lawyer saved the newspaper for the champion .,DO,PD,TAKE,SAVE,A,THE,to,for,-50.47205352783203,"[-3.202313, -9.512086, -12.306305, -1.2437629, -8.12919, -3.6491947, -1.6120802, -9.5961275, -1.2209942]"
a guest took a pilot a bottle .,the lawyer saved the champion the newspaper .,DO,DO,TAKE,SAVE,A,THE,to,for,-52.964813232421875,"[-3.202314, -9.512085, -12.306303, -1.243765, -9.583788, -4.6059933, -10.813809, -1.6967536]"
a guest took an engine to a buddy .,the candidate threw the jacket to the winner .,PD,PD,TAKE,THROW,A,THE,to,to,-46.813987731933594,"[-3.2128363, -9.742232, -9.04482, -2.6991844, -9.051429, -3.4839976, -1.176745, -7.427375, -0.9753698]"
a guest took an engine to a buddy .,the candidate threw the winner the jacket .,PD,DO,TAKE,THROW,A,THE,to,to,-46.07781219482422,"[-3.2128391, -9.742231, -9.044818, -2.6991868, -7.4436207, -3.9408262, -8.905918, -1.0883682]"
a guy bought a candy for a cousin .,the leader showed the coffee to the company .,PD,PD,BUY,SHOW,A,THE,for,to,-50.3049201965332,"[-3.2479932, -7.56562, -12.939092, -2.5601382, -10.743211, -2.5808613, -1.8636732, -6.3216715, -2.4826612]"
a guy bought a candy for a cousin .,the leader showed the company the coffee .,PD,DO,BUY,SHOW,A,THE,for,to,-48.043983459472656,"[-3.2479944, -7.5656204, -12.939085, -2.5601385, -6.764575, -2.6131415, -9.666025, -2.6874015]"
a guy bought a coffee for an attorney .,the physician left the tea for the boy .,PD,PD,BUY,LEAVE,A,THE,for,for,-44.67058181762695,"[-3.258062, -10.805588, -7.4887934, -1.3875047, -9.365713, -2.810972, -1.4454433, -7.0825996, -1.0259064]"
a guy bought a coffee for an attorney .,the physician left the boy the tea .,PD,DO,BUY,LEAVE,A,THE,for,for,-49.981910705566406,"[-3.258062, -10.805589, -7.488794, -1.3875061, -9.445953, -6.481316, -9.098403, -2.0162916]"
a guy bought a cop a pot .,the scientist kept the chicken for the corporation .,DO,PD,BUY,KEEP,A,THE,for,for,-50.93580627441406,"[-3.2191074, -9.886459, -8.886285, -2.5825098, -7.826098, -4.2067327, -3.0362005, -10.1256275, -1.1667838]"
a guy bought a cop a pot .,the scientist kept the corporation the chicken .,DO,DO,BUY,KEEP,A,THE,for,for,-52.75104522705078,"[-3.2191076, -9.88646, -8.886284, -2.582508, -10.975925, -7.0346384, -9.085724, -1.0803971]"
a guy bought a cop a pot .,the professor sent the tea to the band .,DO,PD,BUY,SEND,A,THE,for,to,-44.60552215576172,"[-3.2191074, -9.027796, -7.2180495, -1.9754577, -9.93511, -1.5448185, -1.5389371, -8.655481, -1.4907665]"
a guy bought a cop a pot .,the professor sent the band the tea .,DO,DO,BUY,SEND,A,THE,for,to,-44.91913604736328,"[-3.2191076, -9.027796, -7.218049, -1.9754587, -9.629763, -3.1112757, -9.663385, -1.0743003]"
a guy bought a cop a pot .,the pilot took the log to the princess .,DO,PD,BUY,TAKE,A,THE,for,to,-47.325157165527344,"[-3.2191074, -8.594522, -5.7895417, -2.5325747, -9.507688, -2.5744953, -1.0433404, -11.84661, -2.2172763]"
a guy bought a cop a pot .,the pilot took the princess the log .,DO,DO,BUY,TAKE,A,THE,for,to,-49.7862548828125,"[-3.2191076, -8.594523, -5.789546, -2.5325727, -10.108691, -6.5530987, -10.375345, -2.6133733]"
a guy bought a cop a pot .,the president fed the candy to the reader .,DO,PD,BUY,FEED,A,THE,for,to,-47.10661315917969,"[-3.2191074, -6.627138, -11.007651, -1.6873968, -9.694027, -2.047504, -1.3978541, -10.522013, -0.90391785]"
a guy bought a cop a pot .,the president fed the reader the candy .,DO,DO,BUY,FEED,A,THE,for,to,-46.04249572753906,"[-3.2191076, -6.627136, -11.007647, -1.687396, -9.964647, -2.3674903, -10.012283, -1.1567869]"
a guy bought a cousin a candy .,the leader showed the coffee to the company .,DO,PD,BUY,SHOW,A,THE,for,to,-50.070045471191406,"[-3.2467384, -7.626659, -12.664088, -2.5908499, -10.892846, -2.6780486, -1.7965008, -6.46438, -2.1099358]"
a guy bought a cousin a candy .,the leader showed the company the coffee .,DO,DO,BUY,SHOW,A,THE,for,to,-47.22701644897461,"[-3.2467365, -7.62666, -12.664088, -2.5908496, -6.897114, -2.5073972, -9.598204, -2.095968]"
a guy bought a pot for a cop .,the scientist kept the chicken for the corporation .,PD,PD,BUY,KEEP,A,THE,for,for,-49.13413619995117,"[-3.2394576, -9.9877405, -8.897157, -2.4967513, -7.925753, -3.7740273, -2.4411666, -9.353865, -1.0182178]"
a guy bought a pot for a cop .,the scientist kept the corporation the chicken .,PD,DO,BUY,KEEP,A,THE,for,for,-53.00663757324219,"[-3.2394497, -9.987741, -8.897157, -2.4967535, -11.124752, -7.107844, -8.997182, -1.1557586]"
a guy bought a pot for a cop .,the professor sent the tea to the band .,PD,PD,BUY,SEND,A,THE,for,to,-44.33846664428711,"[-3.2394576, -9.01272, -7.2616735, -1.8176398, -10.208242, -1.3054943, -1.3491548, -8.656516, -1.4875678]"
a guy bought a pot for a cop .,the professor sent the band the tea .,PD,DO,BUY,SEND,A,THE,for,to,-46.02980422973633,"[-3.2394497, -9.012719, -7.2616763, -1.81764, -9.934252, -3.0294886, -10.239981, -1.494596]"
a guy bought a pot for a cop .,the pilot took the log to the princess .,PD,PD,BUY,TAKE,A,THE,for,to,-47.01909637451172,"[-3.2394576, -8.564037, -5.8168354, -2.3687499, -9.436366, -2.2768192, -0.9312229, -12.199209, -2.1864023]"
a guy bought a pot for a cop .,the pilot took the princess the log .,PD,DO,BUY,TAKE,A,THE,for,to,-49.973846435546875,"[-3.2394497, -8.564035, -5.8168383, -2.3687506, -10.452818, -6.7085223, -10.055832, -2.7675982]"
a guy bought a pot for a cop .,the president fed the candy to the reader .,PD,PD,BUY,FEED,A,THE,for,to,-46.759803771972656,"[-3.2394576, -6.457086, -11.129297, -1.6511213, -9.847538, -1.6732821, -1.1458564, -10.758246, -0.857919]"
a guy bought a pot for a cop .,the president fed the reader the candy .,PD,DO,BUY,FEED,A,THE,for,to,-46.49607849121094,"[-3.2394497, -6.4570866, -11.129295, -1.65112, -10.012336, -2.375287, -10.325563, -1.30594]"
a guy bought an attorney a coffee .,the physician left the tea for the boy .,DO,PD,BUY,LEAVE,A,THE,for,for,-46.09302520751953,"[-3.2638946, -10.719513, -7.3920097, -1.5366646, -9.340475, -4.6312695, -1.507376, -6.5957108, -1.1061124]"
a guy bought an attorney a coffee .,the physician left the boy the tea .,DO,DO,BUY,LEAVE,A,THE,for,for,-47.71186447143555,"[-3.2638943, -10.719511, -7.3920107, -1.5366625, -9.245548, -5.9924507, -8.220297, -1.3414905]"
a guy brought a candy to an army .,the captain drew the guitar for the corporation .,PD,PD,BRING,DRAW,A,THE,to,for,-54.163246154785156,"[-3.2307618, -9.164034, -8.090069, -2.1088052, -11.581551, -4.246662, -0.925366, -13.249967, -1.5660299]"
a guy brought a candy to an army .,the captain drew the corporation the guitar .,PD,DO,BRING,DRAW,A,THE,to,for,-54.81642150878906,"[-3.2307591, -9.164034, -8.090069, -2.108807, -13.981453, -5.5986476, -10.661093, -1.9815577]"
a guy brought a candy to an army .,the lawyer found the juice for the secretary .,PD,PD,BRING,FIND,A,THE,to,for,-52.16162872314453,"[-3.2307618, -9.305933, -7.6752663, -2.3431492, -10.7727375, -4.4222584, -1.1337563, -10.380777, -2.8969867]"
a guy brought a candy to an army .,the lawyer found the secretary the juice .,PD,DO,BRING,FIND,A,THE,to,for,-52.72931671142578,"[-3.2307591, -9.305935, -7.6752663, -2.343147, -8.872072, -6.319645, -12.740048, -2.2424426]"
a guy brought a candy to an army .,the singer found the coffee for the uncle .,PD,PD,BRING,FIND,A,THE,to,for,-52.808876037597656,"[-3.2307618, -9.208162, -7.3975163, -2.878421, -9.2099695, -4.362652, -1.6444576, -12.298419, -2.5785177]"
a guy brought a candy to an army .,the singer found the uncle the coffee .,PD,DO,BRING,FIND,A,THE,to,for,-53.87025451660156,"[-3.2307591, -9.208161, -7.3975163, -2.8784218, -12.056615, -6.0204706, -10.751708, -2.3266013]"
a guy brought a candy to an army .,the administration designed the coat for the club .,PD,PD,BRING,DESIGN,A,THE,to,for,-50.215492248535156,"[-3.2307618, -8.343809, -10.486607, -0.706495, -12.389309, -3.046001, -1.2031156, -8.927232, -1.8821601]"
a guy brought a candy to an army .,the administration designed the club the coat .,PD,DO,BRING,DESIGN,A,THE,to,for,-56.89551544189453,"[-3.2307591, -8.343809, -10.486606, -0.7064956, -9.355518, -6.6174817, -13.831759, -4.323086]"
a guy brought a candy to an army .,the company designed the iron for the corporation .,PD,PD,BRING,DESIGN,A,THE,to,for,-45.992454528808594,"[-3.2307618, -6.186241, -8.083019, -0.82285273, -10.280916, -3.7936013, -0.874055, -10.876259, -1.8447504]"
a guy brought a candy to an army .,the company designed the corporation the iron .,PD,DO,BRING,DESIGN,A,THE,to,for,-51.19765090942383,"[-3.2307591, -6.18624, -8.083019, -0.8228525, -12.164534, -6.543433, -10.689571, -3.4772408]"
a guy brought a candy to an army .,the writer bought the pie for the brother .,PD,PD,BRING,BUY,A,THE,to,for,-48.44482421875,"[-3.2307618, -7.81428, -9.923678, -2.0549629, -10.742618, -2.2686446, -2.3490434, -8.130101, -1.930737]"
a guy brought a candy to an army .,the writer bought the brother the pie .,PD,DO,BRING,BUY,A,THE,to,for,-48.7772216796875,"[-3.2307591, -7.8142796, -9.923678, -2.0549648, -9.971472, -5.283997, -9.050621, -1.4474528]"
a guy brought a club a juice .,the brother kept the button for the mother .,DO,PD,BRING,KEEP,A,THE,to,for,-48.55098342895508,"[-3.1943345, -9.504696, -10.231612, -2.329965, -9.358882, -4.2557964, -1.3507663, -7.219947, -1.1049845]"
a guy brought a club a juice .,the brother kept the mother the button .,DO,DO,BRING,KEEP,A,THE,to,for,-50.257835388183594,"[-3.194335, -9.504696, -10.231612, -2.3299668, -6.6933026, -6.8746166, -10.412198, -1.0171102]"
a guy brought a club a juice .,the man took the motor to the father .,DO,PD,BRING,TAKE,A,THE,to,to,-42.47149658203125,"[-3.1943345, -5.4132447, -5.4289913, -2.008272, -8.80912, -4.307746, -0.77324176, -9.510452, -3.0260918]"
a guy brought a club a juice .,the man took the father the motor .,DO,DO,BRING,TAKE,A,THE,to,to,-43.536659240722656,"[-3.194335, -5.413244, -5.428993, -2.0082731, -8.812725, -6.749899, -9.252262, -2.6769273]"
a guy brought a coffee to an author .,the administration designed the cigarette for the club .,PD,PD,BRING,DESIGN,A,THE,to,for,-51.05867004394531,"[-3.2193837, -8.407348, -10.564049, -0.6565123, -11.4709, -4.8138094, -1.3639005, -9.223481, -1.3392878]"
a guy brought a coffee to an author .,the administration designed the club the cigarette .,PD,DO,BRING,DESIGN,A,THE,to,for,-56.23884582519531,"[-3.219382, -8.407347, -10.564048, -0.6565116, -9.460039, -6.58974, -14.371116, -2.9706619]"
a guy brought a juice to a club .,the brother kept the button for the mother .,PD,PD,BRING,KEEP,A,THE,to,for,-48.22135925292969,"[-3.2354739, -9.526607, -9.943709, -2.3665001, -9.519577, -4.071889, -1.4238951, -6.9867086, -1.1469978]"
a guy brought a juice to a club .,the brother kept the mother the button .,PD,DO,BRING,KEEP,A,THE,to,for,-51.247982025146484,"[-3.2354717, -9.526606, -9.943708, -2.3665028, -6.7140594, -7.204999, -10.936475, -1.3201599]"
a guy brought a juice to a club .,the man took the motor to the father .,PD,PD,BRING,TAKE,A,THE,to,to,-41.690391540527344,"[-3.2354739, -5.4849443, -5.458832, -2.077299, -8.946815, -3.3226385, -0.920687, -9.466144, -2.7775564]"
a guy brought a juice to a club .,the man took the father the motor .,PD,DO,BRING,TAKE,A,THE,to,to,-45.046966552734375,"[-3.2354717, -5.4849467, -5.4588337, -2.077299, -9.029628, -7.509736, -9.146727, -3.1043224]"
a guy brought a meal to a pilot .,the buddy kept the chicken for the company .,PD,PD,BRING,KEEP,A,THE,to,for,-48.876190185546875,"[-3.227554, -12.551426, -9.460956, -2.5459988, -6.637644, -3.7577865, -2.0197139, -7.518745, -1.1563689]"
a guy brought a meal to a pilot .,the buddy kept the company the chicken .,PD,DO,BRING,KEEP,A,THE,to,for,-51.81826400756836,"[-3.2275512, -12.551426, -9.460954, -2.5459988, -6.3561506, -6.356185, -9.886124, -1.4338753]"
a guy brought a meal to a pilot .,the bishop promised the coffee to the princess .,PD,PD,BRING,PROMISE,A,THE,to,to,-45.35541915893555,"[-3.227554, -10.525234, -7.924352, -2.40838, -10.993311, -1.8270248, -0.86236745, -6.3871818, -1.2000135]"
a guy brought a meal to a pilot .,the bishop promised the princess the coffee .,PD,DO,BRING,PROMISE,A,THE,to,to,-45.893341064453125,"[-3.2275512, -10.525234, -7.9243574, -2.4083765, -8.584692, -2.8731496, -8.790545, -1.559436]"
a guy brought a pilot a meal .,the buddy kept the chicken for the company .,DO,PD,BRING,KEEP,A,THE,to,for,-49.801395416259766,"[-3.2073252, -12.48484, -9.54225, -2.5319982, -6.8736844, -4.1555495, -2.1239552, -7.6721625, -1.2096307]"
a guy brought a pilot a meal .,the buddy kept the company the chicken .,DO,DO,BRING,KEEP,A,THE,to,for,-52.04224395751953,"[-3.2073262, -12.48484, -9.542247, -2.5319958, -6.0878687, -6.5339756, -9.892358, -1.7616347]"
a guy brought a pilot a meal .,the bishop promised the coffee to the princess .,DO,PD,BRING,PROMISE,A,THE,to,to,-46.57746887207031,"[-3.2073252, -10.426646, -8.010273, -2.3480964, -11.196427, -2.5634067, -0.99025226, -6.550627, -1.2844145]"
a guy brought a pilot a meal .,the bishop promised the princess the coffee .,DO,DO,BRING,PROMISE,A,THE,to,to,-45.39533233642578,"[-3.2073262, -10.426645, -8.010273, -2.3480968, -8.645616, -2.8105464, -8.552091, -1.3947408]"
a guy brought an army a candy .,the captain drew the guitar for the corporation .,DO,PD,BRING,DRAW,A,THE,to,for,-54.648494720458984,"[-3.2146523, -9.160043, -7.9873686, -2.1088684, -11.76293, -4.2730594, -1.0282314, -13.473114, -1.6402272]"
a guy brought an army a candy .,the captain drew the corporation the guitar .,DO,DO,BRING,DRAW,A,THE,to,for,-52.54712677001953,"[-3.2146502, -9.160044, -7.987369, -2.108865, -13.829618, -4.3915243, -10.143133, -1.7119243]"
a guy brought an army a candy .,the lawyer found the juice for the secretary .,DO,PD,BRING,FIND,A,THE,to,for,-52.44794464111328,"[-3.2146523, -9.292011, -7.586802, -2.3517823, -10.884317, -4.5912266, -1.2443178, -10.488678, -2.7941601]"
a guy brought an army a candy .,the lawyer found the secretary the juice .,DO,DO,BRING,FIND,A,THE,to,for,-51.035133361816406,"[-3.2146502, -9.292011, -7.5868034, -2.3517785, -8.748632, -5.5989637, -12.442207, -1.8000848]"
a guy brought an army a candy .,the singer found the coffee for the uncle .,DO,PD,BRING,FIND,A,THE,to,for,-53.088951110839844,"[-3.2146523, -9.177483, -7.3384666, -2.8907943, -9.229725, -4.4849844, -1.6928663, -12.637642, -2.4223363]"
a guy brought an army a candy .,the singer found the uncle the coffee .,DO,DO,BRING,FIND,A,THE,to,for,-51.6724853515625,"[-3.2146502, -9.177483, -7.3384657, -2.8907948, -11.93787, -5.7212195, -9.563686, -1.8283161]"
a guy brought an army a candy .,the administration designed the coat for the club .,DO,PD,BRING,DESIGN,A,THE,to,for,-50.10783767700195,"[-3.2146523, -8.368416, -10.409336, -0.7814231, -12.330219, -2.949728, -1.3359032, -8.892533, -1.8256264]"
a guy brought an army a candy .,the administration designed the club the coat .,DO,DO,BRING,DESIGN,A,THE,to,for,-54.438568115234375,"[-3.2146502, -8.368416, -10.409333, -0.7814221, -9.322298, -5.806389, -12.908502, -3.6275587]"
a guy brought an army a candy .,the company designed the iron for the corporation .,DO,PD,BRING,DESIGN,A,THE,to,for,-46.175506591796875,"[-3.2146523, -6.263793, -8.054996, -0.8694415, -10.415703, -3.8630834, -1.0064794, -10.752476, -1.734882]"
a guy brought an army a candy .,the company designed the corporation the iron .,DO,DO,BRING,DESIGN,A,THE,to,for,-49.638397216796875,"[-3.2146502, -6.2637925, -8.0549965, -0.8694408, -11.90587, -5.975935, -10.40072, -2.952989]"
a guy brought an army a candy .,the writer bought the pie for the brother .,DO,PD,BRING,BUY,A,THE,to,for,-48.552276611328125,"[-3.2146523, -7.7639017, -9.849134, -2.0402303, -10.824644, -2.4071283, -2.362997, -8.046377, -2.043209]"
a guy brought an army a candy .,the writer bought the brother the pie .,DO,DO,BRING,BUY,A,THE,to,for,-46.886932373046875,"[-3.2146502, -7.7639003, -9.849137, -2.0402336, -9.802075, -4.42142, -8.575106, -1.2204106]"
a guy brought an author a coffee .,the administration designed the cigarette for the club .,DO,PD,BRING,DESIGN,A,THE,to,for,-51.20693588256836,"[-3.2103763, -8.289199, -10.583822, -0.7378819, -11.464655, -5.0244207, -1.4895403, -9.006715, -1.400327]"
a guy brought an author a coffee .,the administration designed the club the cigarette .,DO,DO,BRING,DESIGN,A,THE,to,for,-55.68577575683594,"[-3.2103777, -8.289198, -10.583818, -0.737882, -9.0499935, -6.142954, -14.540606, -3.1309505]"
a guy caught a box for a physician .,the manager gave the chicken to the candidate .,PD,PD,CATCH,GIVE,A,THE,for,to,-47.72089767456055,"[-3.211849, -8.843455, -7.041031, -1.6401324, -11.006145, -3.2767696, -1.2895267, -9.804489, -1.6074989]"
a guy caught a box for a physician .,the manager gave the candidate the chicken .,PD,DO,CATCH,GIVE,A,THE,for,to,-43.85625457763672,"[-3.2118464, -8.843456, -7.0410285, -1.6401328, -8.423581, -2.5148668, -10.423754, -1.7575902]"
a guy caught a box for a physician .,the friend bought the beer for the singer .,PD,PD,CATCH,BUY,A,THE,for,for,-44.39021301269531,"[-3.211849, -9.7847185, -9.120465, -1.602294, -6.4563446, -2.309872, -1.791112, -8.732092, -1.3814642]"
a guy caught a box for a physician .,the friend bought the singer the beer .,PD,DO,CATCH,BUY,A,THE,for,for,-46.716102600097656,"[-3.2118464, -9.784719, -9.120467, -1.602295, -10.591652, -3.796928, -6.7571497, -1.8510445]"
a guy caught a box for a physician .,the minister threw the bell to the colonel .,PD,PD,CATCH,THROW,A,THE,for,to,-50.304691314697266,"[-3.211849, -9.252049, -10.791281, -2.5483735, -9.33559, -2.9989119, -0.874928, -9.644665, -1.6470436]"
a guy caught a box for a physician .,the minister threw the colonel the bell .,PD,DO,CATCH,THROW,A,THE,for,to,-52.3985595703125,"[-3.2118464, -9.252049, -10.791281, -2.548373, -11.011814, -5.295433, -8.933496, -1.3542632]"
a guy caught a child a hat .,the parent brought the chocolate to the buddy .,DO,PD,CATCH,BRING,A,THE,for,to,-48.476837158203125,"[-3.18315, -9.032173, -9.99314, -1.919703, -9.453354, -1.4388024, -1.4650097, -10.962885, -1.028618]"
a guy caught a child a hat .,the parent brought the buddy the chocolate .,DO,DO,CATCH,BRING,A,THE,for,to,-49.17887496948242,"[-3.1831532, -9.032174, -9.993139, -1.9197038, -12.099291, -4.3006186, -7.6651645, -0.98563004]"
a guy caught a child a hat .,the physician drew the bottle for the band .,DO,PD,CATCH,DRAW,A,THE,for,for,-49.97833251953125,"[-3.18315, -11.178894, -8.45618, -2.3960905, -9.12336, -4.8357544, -1.5909646, -7.4073105, -1.8066292]"
a guy caught a child a hat .,the physician drew the band the bottle .,DO,DO,CATCH,DRAW,A,THE,for,for,-50.35444641113281,"[-3.1831532, -11.178893, -8.456176, -2.396091, -8.932568, -4.8092265, -9.314453, -2.0838857]"
a guy caught a child a hat .,the husband purchased the pie for the business .,DO,PD,CATCH,PURCHASE,A,THE,for,for,-49.47798156738281,"[-3.18315, -9.141959, -11.976246, -1.2143488, -11.001932, -2.5997512, -1.8443613, -6.9472303, -1.5690036]"
a guy caught a child a hat .,the husband purchased the business the pie .,DO,DO,CATCH,PURCHASE,A,THE,for,for,-52.97089385986328,"[-3.1831532, -9.141959, -11.976246, -1.2143475, -6.085935, -5.8550134, -13.603692, -1.9105484]"
a guy caught a hat for a child .,the parent brought the chocolate to the buddy .,PD,PD,CATCH,BRING,A,THE,for,to,-47.67461013793945,"[-3.2180595, -9.183119, -9.741214, -1.8282408, -9.002465, -1.5066341, -1.2318692, -10.873521, -1.0894861]"
a guy caught a hat for a child .,the parent brought the buddy the chocolate .,PD,DO,CATCH,BRING,A,THE,for,to,-50.11622619628906,"[-3.2180634, -9.183119, -9.741214, -1.82824, -12.181301, -5.0943537, -7.719145, -1.1507913]"
a guy caught a hat for a child .,the physician drew the bottle for the band .,PD,PD,CATCH,DRAW,A,THE,for,for,-48.7811279296875,"[-3.2180595, -11.221233, -8.431052, -2.3990855, -8.616396, -4.0693994, -1.6351287, -7.2115173, -1.9792591]"
a guy caught a hat for a child .,the physician drew the band the bottle .,PD,DO,CATCH,DRAW,A,THE,for,for,-51.429256439208984,"[-3.2180634, -11.221231, -8.43105, -2.3990855, -8.475664, -5.7870903, -9.352013, -2.5450594]"
a guy caught a hat for a child .,the husband purchased the pie for the business .,PD,PD,CATCH,PURCHASE,A,THE,for,for,-48.87937545776367,"[-3.2180595, -9.212744, -11.73431, -1.1926017, -11.011862, -1.9666548, -1.8276327, -7.075192, -1.6403196]"
a guy caught a hat for a child .,the husband purchased the business the pie .,PD,DO,CATCH,PURCHASE,A,THE,for,for,-54.56644821166992,"[-3.2180634, -9.212744, -11.734311, -1.1926033, -6.2264776, -6.1887484, -14.094133, -2.6993682]"
a guy caught a motor for a scientist .,the husband showed the coffee to the employee .,PD,PD,CATCH,SHOW,A,THE,for,to,-46.22449493408203,"[-3.2057705, -9.247002, -9.164732, -2.2690833, -11.471293, -1.7911974, -1.3737614, -6.23015, -1.4715062]"
a guy caught a motor for a scientist .,the husband showed the employee the coffee .,PD,DO,CATCH,SHOW,A,THE,for,to,-44.67851257324219,"[-3.205768, -9.247, -9.164726, -2.2690845, -8.115902, -1.6546209, -8.928785, -2.0926216]"
a guy caught a physician a box .,the manager gave the chicken to the candidate .,DO,PD,CATCH,GIVE,A,THE,for,to,-48.11158752441406,"[-3.196278, -8.851259, -6.924213, -1.7838224, -10.818002, -4.126896, -1.329458, -9.495204, -1.5864553]"
a guy caught a physician a box .,the manager gave the candidate the chicken .,DO,DO,CATCH,GIVE,A,THE,for,to,-43.4882926940918,"[-3.1962824, -8.851258, -6.9242153, -1.783824, -8.394688, -2.5792484, -10.24995, -1.5088245]"
a guy caught a physician a box .,the friend bought the beer for the singer .,DO,PD,CATCH,BUY,A,THE,for,for,-44.915557861328125,"[-3.196278, -9.728846, -8.733219, -1.65463, -6.467535, -2.7930722, -1.9198005, -8.939287, -1.4828899]"
