text,structure,verb,sen_prob,perplexity
a priest bought a chicken for me .,PD,BUY,-42.91975402832031,460.076904296875
the scientist threw the anchor to him .,PD,THROW,-45.66276931762695,680.7894287109375
a teacher made a wire for her .,PD,MAKE,-40.417335510253906,321.7919921875
a doctor fed a salad to you .,PD,FEED,-47.41825866699219,874.836669921875
a daughter left a chicken for them .,PD,LEAVE,-41.41197204589844,370.92364501953125
a writer left a bottle for it .,PD,LEAVE,-40.32435989379883,317.546142578125
an actress designed a box for you .,PD,DESIGN,-41.675601959228516,385.1595764160156
the uncle got the chocolate for them .,PD,GET,-45.50291442871094,665.4188232421875
a band designed a motor for him .,PD,DESIGN,-41.46470642089844,373.72857666015625
the father supplied the meal to us .,PD,SUPPLY,-42.21188735961914,415.8272705078125
a manager brought a coffee to us .,PD,BRING,-43.34580612182617,488.94903564453125
the opponent purchased the beer for us .,PD,PURCHASE,-48.26279067993164,987.0144653320312
the nurse fed the cheese to you .,PD,FEED,-48.82156753540039,1069.033203125
a pilot found a juice for me .,PD,FIND,-47.07749938964844,833.2696533203125
a daughter showed a flower to me .,PD,SHOW,-41.26426696777344,363.17889404296875
an employee brought a camera to us .,PD,BRING,-39.099822998046875,266.583984375
an aunt delivered a salad for you .,PD,DELIVER,-48.17362976074219,974.522216796875
a girl brought a plate to it .,PD,BRING,-39.007835388183594,263.1036682128906
a prince supplied a juice to me .,PD,SUPPLY,-50.56993865966797,1372.3465576171875
an uncle purchased a juice for us .,PD,PURCHASE,-46.45740509033203,762.629638671875
the pilot sold the candy to you .,PD,SELL,-45.37938690185547,653.7793579101562
a doctor promised a chicken to it .,PD,PROMISE,-42.00145721435547,403.5129089355469
a daughter showed a pot to them .,PD,SHOW,-43.4614143371582,497.0912780761719
a physician supplied a chicken to them .,PD,SUPPLY,-44.89668655395508,610.2157592773438
the professor delivered the pie for us .,PD,DELIVER,-49.54203796386719,1184.924560546875
a soldier made a flower for us .,PD,MAKE,-41.058860778808594,352.67669677734375
the sheriff brought the juice to it .,PD,BRING,-44.046775817871094,540.4471435546875
the student gave the candy to me .,PD,GIVE,-40.39714813232422,320.8653259277344
a manager fed a chicken to her .,PD,FEED,-47.216617584228516,849.9957885742188
the prince bought the crystal for us .,PD,BUY,-45.47724151611328,662.9828491210938
the mayor caught the wire for us .,PD,CATCH,-47.87765121459961,934.1759033203125
a chief threw a crystal to it .,PD,THROW,-46.214969635009766,736.6691284179688
a pilot drew a ball for it .,PD,DRAW,-40.41338348388672,321.6103820800781
a winner brought a glass to you .,PD,BRING,-44.6336669921875,587.7128295898438
a princess saved a crystal for them .,PD,SAVE,-46.749305725097656,795.1036987304688
a friend got a hat for them .,PD,GET,-37.652565002441406,216.7919464111328
a writer found a beer for you .,PD,FIND,-42.250282287597656,418.11431884765625
a soldier showed a salad to you .,PD,SHOW,-47.34928894042969,866.2593994140625
a doctor promised a meal to him .,PD,PROMISE,-35.831398010253906,167.12989807128906
the kid found the juice for it .,PD,FIND,-43.30073165893555,485.81072998046875
the mayor saved the salad for us .,PD,SAVE,-53.439971923828125,2067.885986328125
a buddy sent a motor to you .,PD,SEND,-44.241111755371094,555.661376953125
the prince drew the anchor for me .,PD,DRAW,-46.81705093383789,802.8359375
the teacher caught the iron for you .,PD,CATCH,-46.237239837646484,739.0165405273438
the cousin promised the key to us .,PD,PROMISE,-44.335365295410156,563.19384765625
the husband sold the television to him .,PD,SELL,-39.63197326660156,287.6402893066406
the manager delivered the motor for us .,PD,DELIVER,-48.46569061279297,1016.0424194335938
an actress kept a crystal for me .,PD,KEEP,-43.24789047241211,482.1572570800781
a leader delivered a chocolate for it .,PD,DELIVER,-44.620216369628906,586.5845947265625
a minister showed a knife to me .,PD,SHOW,-39.831207275390625,295.94476318359375
the writer fed the salad to him .,PD,FEED,-47.07209014892578,832.6260986328125
the actress promised the guitar to me .,PD,PROMISE,-45.13825607299805,631.641845703125
a leader bought a motor for me .,PD,BUY,-44.486324310302734,575.4713745117188
a child showed a bell to him .,PD,SHOW,-38.88508987426758,258.5303649902344
the worker purchased the glass for them .,PD,PURCHASE,-42.307228088378906,421.5296325683594
the champion saved the telephone for us .,PD,SAVE,-46.25885772705078,741.3023071289062
a president bought a cheese for us .,PD,BUY,-46.976318359375,821.3119506835938
the woman found the motor for us .,PD,FIND,-43.87957000732422,527.690673828125
the actor saved the hat for me .,PD,SAVE,-45.15081787109375,632.7763671875
the captain delivered the coffee for me .,PD,DELIVER,-43.34230041503906,488.7042541503906
the lady promised the coffee to him .,PD,PROMISE,-40.37386703491211,319.7998962402344
a cousin showed a plate to you .,PD,SHOW,-45.310691833496094,647.394775390625
a scientist took a bag to them .,PD,TAKE,-40.4258918762207,322.1855773925781
a worker sold a tea to us .,PD,SELL,-42.72101593017578,447.198486328125
the friend purchased the gun for me .,PD,PURCHASE,-42.05152893066406,406.4096374511719
a girl made a television for them .,PD,MAKE,-36.257816314697266,177.62742614746094
a scientist showed a meal to him .,PD,SHOW,-41.922088623046875,398.96356201171875
a child sent a juice to it .,PD,SEND,-40.0902099609375,307.09991455078125
a captain left a jacket for you .,PD,LEAVE,-47.902034759521484,937.4357299804688
the wife fed the candy to me .,PD,FEED,-47.129920959472656,839.5333251953125
the friend gave the anchor to us .,PD,GIVE,-43.33393859863281,488.12078857421875
the captain got the cigarette for us .,PD,GET,-45.750022888183594,689.3284912109375
the secretary showed the meal to us .,PD,SHOW,-44.34288787841797,563.7994384765625
a cousin caught a button for them .,PD,CATCH,-43.2142219543457,479.84375
the husband purchased the cheese for you .,PD,PURCHASE,-46.49225616455078,766.4359741210938
the professor delivered the pie for them .,PD,DELIVER,-46.220794677734375,737.2824096679688
a woman found a tea for her .,PD,FIND,-36.407806396484375,181.47454833984375
the wife showed the meal to you .,PD,SHOW,-44.16191864013672,549.410400390625
the guy fed the candy to you .,PD,FEED,-44.0867919921875,543.5455322265625
a captain showed an anchor to him .,PD,SHOW,-42.646583557128906,442.4685363769531
the employer fed the meal to them .,PD,FEED,-45.245201110839844,641.3661499023438
an aunt made a hat for her .,PD,MAKE,-33.43354797363281,118.65514373779297
a king sold a coffee to us .,PD,SELL,-44.24190139770508,555.7240600585938
the child threw the button to me .,PD,THROW,-42.675392150878906,444.2932434082031
the lawyer gave the salad to him .,PD,GIVE,-40.91176986694336,345.3432312011719
a princess delivered a cheese for it .,PD,DELIVER,-44.40731430053711,569.012451171875
a princess supplied a salad to you .,PD,SUPPLY,-52.271202087402344,1749.901611328125
the king sent the chicken to it .,PD,SEND,-37.947513580322266,226.1217498779297
the reader took the television to her .,PD,TAKE,-42.14167785644531,411.6773681640625
the girl delivered the beer for me .,PD,DELIVER,-42.230690002441406,416.9457092285156
a leader sold a juice to me .,PD,SELL,-46.27325439453125,742.8285522460938
the actor got the bag for him .,PD,GET,-37.847740173339844,222.92161560058594
the captain took the bowl to me .,PD,TAKE,-41.19175720214844,359.4363098144531
the attorney gave the instrument to him .,PD,GIVE,-40.6319580078125,331.8110656738281
the winner showed the camera to you .,PD,SHOW,-41.521026611328125,376.74761962890625
the champion showed the bag to it .,PD,SHOW,-42.39373016357422,426.77093505859375
the colonel threw the motor to them .,PD,THROW,-45.79416275024414,693.6889038085938
the writer sent the meal to them .,PD,SEND,-40.67835998535156,334.01788330078125
a mayor kept a wire for me .,PD,KEEP,-42.161651611328125,412.853759765625
a corporation designed a box for you .,PD,DESIGN,-42.46449279785156,431.10699462890625
a minister promised a ball to you .,PD,PROMISE,-43.513450622558594,500.80035400390625
a boy saved a cheese for you .,PD,SAVE,-46.38054275512695,754.301513671875
an administration designed a crystal for him .,PD,DESIGN,-45.5915412902832,673.8972778320312
the minister brought the meal to her .,PD,BRING,-40.46228790283203,323.8651123046875
the parent left the button for us .,PD,LEAVE,-47.752410888671875,917.6107177734375
the cousin made the ball for them .,PD,MAKE,-41.27505111694336,363.7388610839844
the prince found the cheese for him .,PD,FIND,-41.728519439697266,388.0822448730469
the man found the pie for you .,PD,FIND,-41.62256622314453,382.2524108886719
the wife threw the chocolate to me .,PD,THROW,-43.22036361694336,480.26495361328125
the minister promised the beer to us .,PD,PROMISE,-43.268531799316406,483.5811462402344
a colonel drew a crystal for them .,PD,DRAW,-46.5634765625,774.2737426757812
a prince kept an engine for me .,PD,KEEP,-41.63014221191406,382.6663513183594
the mayor caught the instrument for us .,PD,CATCH,-50.48011016845703,1354.8480224609375
a cop sent a cup to you .,PD,SEND,-45.855552673339844,699.7992553710938
a partner supplied a box to us .,PD,SUPPLY,-45.53116989135742,668.1102294921875
an aunt fed a chicken to them .,PD,FEED,-44.701568603515625,593.4414672851562
the hero saved the meal for them .,PD,SAVE,-43.25758361816406,482.8254089355469
the reader made the cigarette for me .,PD,MAKE,-44.71460723876953,594.5479125976562
the leader promised the computer to me .,PD,PROMISE,-43.94428253173828,532.5916137695312
the bishop kept the cheese for him .,PD,KEEP,-43.8878173828125,528.3128051757812
a guest sold a juice to them .,PD,SELL,-46.04242706298828,718.73291015625
a soldier bought a meal for me .,PD,BUY,-41.07182312011719,353.3304138183594
a guest got a box for them .,PD,GET,-40.46099853515625,323.8054504394531
a chief promised a chicken to him .,PD,PROMISE,-47.407352447509766,873.4746704101562
an author promised a cheese to me .,PD,PROMISE,-45.261314392089844,642.8441772460938
the guy got the bowl for him .,PD,GET,-39.279273986816406,273.5064392089844
a president got a guitar for them .,PD,GET,-40.202083587646484,312.0473937988281
a colonel took a cup to it .,PD,TAKE,-44.02008056640625,538.3899536132812
a physician purchased a telephone for you .,PD,PURCHASE,-43.83612823486328,524.4259643554688
a doctor promised a coffee to me .,PD,PROMISE,-43.35604476928711,489.66473388671875
the boy fed the salad to us .,PD,FEED,-46.70327377319336,789.8922119140625
the adult gave the beer to you .,PD,GIVE,-44.00466537475586,537.2056884765625
a captain saved a candy for her .,PD,SAVE,-48.91315460205078,1083.1121826171875
the teacher supplied the iron to you .,PD,SUPPLY,-46.41212463378906,757.7122802734375
a guest brought a candy to you .,PD,BRING,-45.758033752441406,690.1177978515625
the prince promised the meal to you .,PD,PROMISE,-44.0928955078125,544.0197143554688
the champion delivered the anchor for me .,PD,DELIVER,-49.05839538574219,1105.820068359375
a candidate promised a newspaper to me .,PD,PROMISE,-45.30664825439453,647.0209350585938
the hero promised the chocolate to him .,PD,PROMISE,-43.0311164855957,467.4548034667969
the champion kept the chocolate for me .,PD,KEEP,-44.842132568359375,605.4785766601562
the minister promised the ball to you .,PD,PROMISE,-40.654293060302734,332.8714599609375
an attorney saved a cheese for them .,PD,SAVE,-47.060646057128906,831.2659912109375
the soldier fed the cheese to you .,PD,FEED,-45.05834197998047,624.4718627929688
a buddy caught a guitar for you .,PD,CATCH,-49.378082275390625,1157.493408203125
a president brought a juice to you .,PD,BRING,-45.37879180908203,653.7237548828125
a bishop supplied a juice to it .,PD,SUPPLY,-47.638614654541016,902.8140258789062
a mayor gave a ball to him .,PD,GIVE,-36.42015838623047,181.79505920410156
a candidate threw a newspaper to me .,PD,THROW,-40.66933822631836,333.5876770019531
the president purchased the wire for you .,PD,PURCHASE,-49.37970733642578,1157.7620849609375
a son bought a juice for me .,PD,BUY,-46.11821365356445,726.5567016601562
the nurse showed the juice to him .,PD,SHOW,-41.089988708496094,354.2485046386719
a brother brought a chicken to him .,PD,BRING,-36.034019470214844,172.038330078125
the adult brought the flower to you .,PD,BRING,-43.559566497802734,504.1105041503906
the mother supplied the computer to us .,PD,SUPPLY,-42.6551628112793,443.0111389160156
a king designed a wire for me .,PD,DESIGN,-44.54480743408203,580.2994384765625
an uncle fed a candy to him .,PD,FEED,-42.54570007324219,436.137451171875
a father caught a crystal for you .,PD,CATCH,-49.56818389892578,1189.3585205078125
the mayor brought the chicken to me .,PD,BRING,-44.472015380859375,574.2962646484375
an opponent supplied a candy to it .,PD,SUPPLY,-45.44267272949219,659.7168579101562
the mayor saved the telephone for him .,PD,SAVE,-44.649803161621094,589.0691528320312
the lawyer got the hat for him .,PD,GET,-40.07460403442383,306.4160461425781
a lady made a gun for me .,PD,MAKE,-38.85198974609375,257.3107604980469
a singer sold a candy to him .,PD,SELL,-42.62442398071289,441.0700378417969
the nurse sent the juice to us .,PD,SEND,-43.66327667236328,511.6348876953125
the manager fed the chicken to them .,PD,FEED,-44.90122604370117,610.6116333007812
the teacher left the chicken for her .,PD,LEAVE,-44.42017364501953,570.0587158203125
the physician showed the juice to you .,PD,SHOW,-44.237571716308594,555.3804931640625
the secretary sold the gun to you .,PD,SELL,-43.531227111816406,502.07373046875
a bishop made a newspaper for them .,PD,MAKE,-38.33369827270508,238.94725036621094
a woman promised a tea to me .,PD,PROMISE,-41.378814697265625,369.17083740234375
the hero sold the telephone to him .,PD,SELL,-39.876251220703125,297.855224609375
a parent purchased a beer for me .,PD,PURCHASE,-44.45737838745117,573.0966186523438
an employer fed a cheese to us .,PD,FEED,-50.24693298339844,1310.4600830078125
the president bought the cheese for you .,PD,BUY,-47.008358001708984,825.0797119140625
an aunt brought a pot to him .,PD,BRING,-37.30575180053711,206.31277465820312
the actress supplied the crystal to you .,PD,SUPPLY,-51.699188232421875,1612.5928955078125
the chief purchased the iron for us .,PD,PURCHASE,-47.598350524902344,897.635986328125
the worker bought the juice for him .,PD,BUY,-41.39616012573242,370.08673095703125
a worker sold a pot to him .,PD,SELL,-39.68834686279297,289.9660949707031
a brother saved a newspaper for you .,PD,SAVE,-45.37931442260742,653.7725219726562
the teacher purchased the cheese for you .,PD,PURCHASE,-46.9432258605957,817.4382934570312
an employee sent a cheese to you .,PD,SEND,-39.57558059692383,285.33233642578125
a minister threw a tea to you .,PD,THROW,-43.24419021606445,481.9024658203125
an author purchased a tea for them .,PD,PURCHASE,-39.074623107910156,265.6260070800781
a child bought a coffee for it .,PD,BUY,-38.89650344848633,258.9522399902344
the prince delivered the chocolate for you .,PD,DELIVER,-48.77597427368164,1062.0927734375
the professor left the cup for it .,PD,LEAVE,-44.85724639892578,606.787353515625
a lady purchased an instrument for me .,PD,PURCHASE,-44.10269546508789,544.7818603515625
the leader saved the cheese for us .,PD,SAVE,-47.345481872558594,865.7883911132812
the doctor showed the bag to them .,PD,SHOW,-39.21062088012695,270.83709716796875
a minister supplied a machine to me .,PD,SUPPLY,-46.141510009765625,728.978759765625
the opponent fed the meal to her .,PD,FEED,-45.703651428222656,684.777099609375
the guy threw the coffee to us .,PD,THROW,-42.42591857910156,428.7378845214844
the opponent fed the cheese to us .,PD,FEED,-49.09146499633789,1111.056640625
the employer supplied the television to you .,PD,SUPPLY,-48.86478042602539,1075.6529541015625
the attorney left the log for us .,PD,LEAVE,-50.05205535888672,1274.48046875
a hero sent a coffee to him .,PD,SEND,-38.608612060546875,248.51821899414062
the secretary brought the engine to him .,PD,BRING,-41.29688262939453,364.87506103515625
the boy made the crystal for him .,PD,MAKE,-39.92390823364258,299.8899841308594
the candidate delivered the television for me .,PD,DELIVER,-46.535072326660156,771.1383056640625
a singer took a newspaper to you .,PD,TAKE,-44.47609329223633,574.630859375
a writer brought a camera to me .,PD,BRING,-38.99078369140625,262.4635314941406
a husband bought an instrument for you .,PD,BUY,-44.04896545410156,540.6162109375
the buddy supplied the chicken to him .,PD,SUPPLY,-44.53370666503906,579.3798828125
a doctor supplied a juice to her .,PD,SUPPLY,-44.11027908325195,545.3723754882812
the parent got the beer for you .,PD,GET,-45.957271575927734,710.04248046875
the manager bought the juice for it .,PD,BUY,-41.46411895751953,373.69720458984375
the employee delivered the beer for them .,PD,DELIVER,-43.562461853027344,504.31903076171875
a lawyer promised a card to you .,PD,PROMISE,-45.07609558105469,626.0577392578125
a sheriff made a gun for you .,PD,MAKE,-42.4088249206543,427.69219970703125
a parent bought a candy for him .,PD,BUY,-39.85169982910156,296.8124084472656
a prince saved a candy for him .,PD,SAVE,-47.30255889892578,860.4957275390625
a boy supplied a ball to it .,PD,SUPPLY,-43.48112487792969,498.49298095703125
a president sold a computer to her .,PD,SELL,-39.35848617553711,276.6189880371094
a guy took a television to me .,PD,TAKE,-38.8990592956543,259.0467834472656
the secretary threw the book to him .,PD,THROW,-39.89022445678711,298.45037841796875
the son delivered the candy for her .,PD,DELIVER,-45.27536392211914,644.1356811523438
the girl caught the anchor for it .,PD,CATCH,-42.4947509765625,432.97454833984375
the sheriff kept the gun for me .,PD,KEEP,-42.202720642089844,415.2830810546875
a prince drew a telephone for me .,PD,DRAW,-43.561859130859375,504.2756042480469
a princess fed a chicken to you .,PD,FEED,-49.5816650390625,1191.6513671875
the girl showed the chocolate to me .,PD,SHOW,-41.134429931640625,356.50469970703125
the pilot sold the tea to me .,PD,SELL,-45.71125030517578,685.5208740234375
the colonel showed the tea to you .,PD,SHOW,-45.3974609375,655.4696044921875
a mayor supplied a salad to you .,PD,SUPPLY,-51.11940383911133,1484.4095458984375
a physician sold a candy to you .,PD,SELL,-46.68696975708008,788.0546875
a boy supplied a newspaper to me .,PD,SUPPLY,-44.963829040527344,616.0969848632812
the uncle drew the plate for us .,PD,DRAW,-47.33403778076172,864.3742065429688
the doctor supplied the coffee to me .,PD,SUPPLY,-42.81206512451172,453.05322265625
a son supplied an iron to me .,PD,SUPPLY,-47.66752243041992,906.5501098632812
the parent saved the pot for him .,PD,SAVE,-45.518760681152344,666.9268798828125
the worker designed the camera for them .,PD,DESIGN,-45.3403434753418,650.1428833007812
a lawyer gave a tea to us .,PD,GIVE,-41.623252868652344,382.2899169921875
a teacher fed a cheese to you .,PD,FEED,-46.48246765136719,765.364990234375
the professor showed the key to you .,PD,SHOW,-42.166568756103516,413.14385986328125
the author got the juice for me .,PD,GET,-41.99219512939453,402.9793701171875
the colonel bought the candy for us .,PD,BUY,-48.20410919189453,978.7747802734375
a guest drew a glass for us .,PD,DRAW,-46.89801788330078,812.1760864257812
a partner caught a knife for me .,PD,CATCH,-42.50725555419922,433.74871826171875
the bishop found the crystal for her .,PD,FIND,-45.62678527832031,677.2987670898438
the son made the bell for him .,PD,MAKE,-40.092437744140625,307.1976623535156
a king designed a wire for you .,PD,DESIGN,-45.389930725097656,654.7648315429688
a princess bought a glass for us .,PD,BUY,-45.235816955566406,640.5068969726562
a doctor fed a cheese to us .,PD,FEED,-46.47285842895508,764.3150634765625
the secretary found the jacket for us .,PD,FIND,-50.936737060546875,1446.174560546875
a captain bought a chicken for it .,PD,BUY,-40.28948211669922,315.9678955078125
a wife sent a plate to him .,PD,SEND,-36.72576141357422,189.90757751464844
the man left the tea for me .,PD,LEAVE,-44.143775939941406,547.9883422851562
the employee supplied the chicken to you .,PD,SUPPLY,-46.99720001220703,823.765625
the son made the bell for me .,PD,MAKE,-44.072235107421875,542.4163208007812
an author brought a candy to us .,PD,BRING,-43.08709716796875,471.2081298828125
the guest fed the salad to you .,PD,FEED,-51.045082092285156,1468.7322998046875
the champion sold the engine to her .,PD,SELL,-39.644874572753906,288.1708984375
a student delivered a telephone for him .,PD,DELIVER,-40.05790710449219,305.68597412109375
a singer saved a candy for you .,PD,SAVE,-50.126182556152344,1288.0484619140625
the parent made the book for you .,PD,MAKE,-43.507869720458984,500.4012145996094
the chief fed the salad to you .,PD,FEED,-49.867027282714844,1241.23388671875
an actor caught a ball for it .,PD,CATCH,-36.091190338134766,173.44915771484375
a worker gave an iron to you .,PD,GIVE,-41.74748992919922,389.13543701171875
a pilot showed a motor to it .,PD,SHOW,-43.21148681640625,479.6562805175781
the actress made the plate for us .,PD,MAKE,-45.60692596435547,675.3799438476562
the princess threw the candy to him .,PD,THROW,-41.75333023071289,389.4602355957031
the hero sent the machine to us .,PD,SEND,-40.46636199951172,324.05364990234375
a nurse saved a guitar for you .,PD,SAVE,-49.39802551269531,1160.7957763671875
a lady found a beer for us .,PD,FIND,-43.52482986450195,501.6150817871094
the mayor threw the coffee to me .,PD,THROW,-43.141700744628906,474.8981628417969
the leader gave the log to it .,PD,GIVE,-39.101436614990234,266.6454162597656
a reader caught a key for us .,PD,CATCH,-46.14276885986328,729.1099243164062
an employee saved a beer for it .,PD,SAVE,-39.86738967895508,297.4783935546875
a guy made an iron for me .,PD,MAKE,-34.97649002075195,147.9155731201172
the boy left the salad for you .,PD,LEAVE,-48.13625717163086,969.333251953125
the partner threw the cheese to us .,PD,THROW,-47.68092727661133,908.2877807617188
a sheriff caught an instrument for it .,PD,CATCH,-46.629676818847656,781.6309204101562
a cop made a camera for her .,PD,MAKE,-40.37908935546875,320.0386047363281
the buddy fed the cheese to me .,PD,FEED,-49.04595184326172,1103.8560791015625
the singer designed the coat for him .,PD,DESIGN,-42.14069366455078,411.6195068359375
the pilot fed the salad to her .,PD,FEED,-48.80268859863281,1066.1539306640625
the guy delivered the juice for them .,PD,DELIVER,-41.46201705932617,373.5849914550781
a cop showed a chicken to him .,PD,SHOW,-43.35734939575195,489.7559814453125
a doctor delivered a beer for her .,PD,DELIVER,-39.454978942871094,280.45849609375
a prince left a camera for us .,PD,LEAVE,-46.85102081298828,806.7415161132812
the opponent gave the juice to her .,PD,GIVE,-41.0428466796875,351.8708190917969
the woman saved the machine for you .,PD,SAVE,-43.420440673828125,494.1901550292969
the colonel sent the machine to you .,PD,SEND,-40.64683532714844,332.5169982910156
a princess delivered a cheese for them .,PD,DELIVER,-45.06007385253906,624.6264038085938
the partner gave the telephone to it .,PD,GIVE,-40.675437927246094,333.87847900390625
the priest drew the log for me .,PD,DRAW,-44.1034049987793,544.8370361328125
the man saved the candy for them .,PD,SAVE,-42.321258544921875,422.3753356933594
the soldier caught the knife for us .,PD,CATCH,-44.479923248291016,574.9453735351562
the guest sent the pot to her .,PD,SEND,-40.8209342956543,340.8908386230469
the worker showed the coffee to her .,PD,SHOW,-41.36050033569336,368.20623779296875
the professor promised the card to you .,PD,PROMISE,-46.29749298095703,745.4050903320312
the employee left the juice for us .,PD,LEAVE,-48.564239501953125,1030.4478759765625
the candidate purchased the salad for me .,PD,PURCHASE,-48.73336410522461,1055.6474609375
the mother took the engine to you .,PD,TAKE,-42.71417236328125,446.7615051269531
the lady kept the meal for it .,PD,KEEP,-40.366798400878906,319.4771728515625
a prince drew a motor for her .,PD,DRAW,-43.45615768432617,496.7181396484375
the scientist showed the pie to us .,PD,SHOW,-44.86249923706055,607.2428588867188
a secretary delivered a juice for it .,PD,DELIVER,-44.64568328857422,588.7225952148438
the candidate threw the log to you .,PD,THROW,-44.27005386352539,557.963623046875
a soldier caught a hat for you .,PD,CATCH,-43.39194107055664,492.1822204589844
an employee saved a coat for you .,PD,SAVE,-44.58877944946289,583.9561767578125
a sheriff left a book for him .,PD,LEAVE,-40.93859100341797,346.6689758300781
the adult found the pie for me .,PD,FIND,-46.39988327026367,756.388427734375
a president delivered a cup for him .,PD,DELIVER,-40.68115997314453,334.15155029296875
the writer made the flower for us .,PD,MAKE,-45.0408935546875,622.9171752929688
an actor showed a chocolate to you .,PD,SHOW,-47.15154266357422,842.1304321289062
the guy found the pie for it .,PD,FIND,-41.154083251953125,357.50701904296875
a bishop found a cheese for you .,PD,FIND,-45.479408264160156,663.1880493164062
a brother brought a pie to you .,PD,BRING,-41.27143859863281,363.5511779785156
a physician threw a chocolate to us .,PD,THROW,-47.43803024291992,877.3111572265625
the pilot made the jacket for me .,PD,MAKE,-45.40770721435547,656.4297485351562
a chief kept a juice for it .,PD,KEEP,-44.86306381225586,607.291748046875
the mother left the card for you .,PD,LEAVE,-43.28528594970703,484.7398986816406
the buddy designed the instrument for her .,PD,DESIGN,-48.38791275024414,1004.8154907226562
a colonel left a bowl for him .,PD,LEAVE,-42.6617317199707,443.42706298828125
a guest supplied a chocolate to them .,PD,SUPPLY,-47.64556884765625,903.7114868164062
a doctor brought a chicken to me .,PD,BRING,-40.02104568481445,304.0805358886719
a winner delivered a pie for him .,PD,DELIVER,-41.98820495605469,402.7497253417969
a child sent a beer to me .,PD,SEND,-40.0566291809082,305.63018798828125
the winner found the juice for us .,PD,FIND,-47.85083770751953,930.6044311523438
a daughter showed a box to us .,PD,SHOW,-44.505496978759766,577.0496826171875
the guest took the telephone to you .,PD,TAKE,-42.9010009765625,458.84600830078125
the friend fed the salad to her .,PD,FEED,-47.461997985839844,880.3201904296875
an opponent took a glass to me .,PD,TAKE,-40.30769348144531,316.791015625
a boy purchased a cheese for them .,PD,PURCHASE,-42.78480911254883,451.29254150390625
a cousin drew a guitar for her .,PD,DRAW,-39.16862106323242,269.2169494628906
a daughter took an engine to me .,PD,TAKE,-40.933021545410156,346.393310546875
a daughter showed a motor to you .,PD,SHOW,-45.456146240234375,660.9879150390625
a guest saved a cheese for you .,PD,SAVE,-49.47218322753906,1173.1585693359375
an uncle made a flower for us .,PD,MAKE,-40.052982330322266,305.47100830078125
a priest brought a coffee to you .,PD,BRING,-42.35478973388672,424.4034423828125
the singer gave the chocolate to me .,PD,GIVE,-40.8029899597168,340.0180969238281
a partner sold a beer to him .,PD,SELL,-37.691654205322266,218.0059356689453
an actor delivered a beer for him .,PD,DELIVER,-36.60356140136719,186.62110900878906
the man fed the cheese to you .,PD,FEED,-43.45771408081055,496.82861328125
the parent took the computer to us .,PD,TAKE,-43.11308288574219,472.9606018066406
a child brought an iron to me .,PD,BRING,-39.136802673339844,267.9960021972656
a student bought a chicken for it .,PD,BUY,-38.50879669189453,244.99969482421875
a minister took a jacket to you .,PD,TAKE,-43.87892150878906,527.6417846679688
a boy saved a juice for you .,PD,SAVE,-48.97541809082031,1092.7891845703125
a guy sold a hat to him .,PD,SELL,-35.95487594604492,170.1041717529297
a winner caught a log for you .,PD,CATCH,-47.372005462646484,869.0751342773438
the physician fed the meal to it .,PD,FEED,-45.34925842285156,650.971435546875
a prince sold a machine to you .,PD,SELL,-42.7577018737793,449.54833984375
the uncle saved the bell for you .,PD,SAVE,-48.178123474121094,975.1481323242188
the lady bought the meal for me .,PD,BUY,-44.75679016113281,598.1415405273438
the president showed the tea to it .,PD,SHOW,-41.89118194580078,397.2059631347656
the administration designed the coat for me .,PD,DESIGN,-46.91285705566406,813.8995971679688
a teacher delivered a coffee for you .,PD,DELIVER,-41.83832550048828,394.21795654296875
a minister took a telephone to me .,PD,TAKE,-38.91455841064453,259.6210021972656
the aunt saved the meal for him .,PD,SAVE,-42.87087631225586,456.8756103515625
the child made the gun for them .,PD,MAKE,-40.71137237548828,335.59686279296875
a pilot got a coat for you .,PD,GET,-42.61608123779297,440.5446472167969
a professor fed a cheese to him .,PD,FEED,-46.64387512207031,783.218017578125
the friend sold the button to him .,PD,SELL,-41.84035110473633,394.33203125
the guy designed the television for it .,PD,DESIGN,-41.74999237060547,389.2745361328125
a president saved a bell for us .,PD,SAVE,-48.096092224121094,963.7872924804688
the opponent sent the meal to me .,PD,SEND,-44.618614196777344,586.4503784179688
the cop showed the coffee to us .,PD,SHOW,-48.09327697753906,963.3997192382812
the physician threw the juice to it .,PD,THROW,-41.35437774658203,367.8843078613281
the actress saved the cheese for me .,PD,SAVE,-47.35768508911133,867.299072265625
a teacher kept a bell for her .,PD,KEEP,-38.641693115234375,249.69546508789062
a cop kept an instrument for him .,PD,KEEP,-39.885398864746094,298.2447509765625
the aunt drew the anchor for them .,PD,DRAW,-45.41314697265625,656.93994140625
a colonel fed a candy to them .,PD,FEED,-49.8022575378418,1229.8021240234375
a nurse made a newspaper for me .,PD,MAKE,-40.805030822753906,340.1172180175781
an actress threw a candy to him .,PD,THROW,-40.99994659423828,349.7209167480469
the student purchased the meal for them .,PD,PURCHASE,-41.37171936035156,368.7968444824219
a bishop sold a newspaper to him .,PD,SELL,-37.38417053222656,208.63702392578125
an employee caught a computer for me .,PD,CATCH,-41.0348014831543,351.46661376953125
a teacher promised an iron to us .,PD,PROMISE,-48.141395568847656,970.0450439453125
the actress showed the chicken to me .,PD,SHOW,-44.55477523803711,581.1263427734375
a worker made a computer for you .,PD,MAKE,-42.37860870361328,425.8500061035156
