prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
the cousin took the knife to you .,a winner got a bag for it .,PD,PD,TAKE,GET,THE,A,to,for,-40.2191162109375,"[-3.5600019, -10.55828, -7.4935226, -1.1061828, -6.8658075, -4.6922364, -5.255272, -0.68781275]"
the cousin took the knife to you .,a winner got it a bag .,PD,DO,TAKE,GET,THE,A,to,for,-43.612937927246094,"[-3.5600019, -10.55828, -7.4935226, -4.530286, -5.840542, -8.768748, -2.861559]"
the cousin took the knife to you .,a colonel made a computer for it .,PD,PD,TAKE,MAKE,THE,A,to,for,-40.39166641235352,"[-3.5600019, -11.18296, -6.323921, -0.9779462, -8.712187, -4.0993695, -4.967334, -0.5679476]"
the cousin took the knife to you .,a colonel made it a computer .,PD,DO,TAKE,MAKE,THE,A,to,for,-41.61449432373047,"[-3.5600019, -11.18296, -6.323921, -3.2197237, -3.0439556, -11.340276, -2.943657]"
the cousin took the television to me .,a woman sold a newspaper to you .,PD,PD,TAKE,SELL,THE,A,to,to,-35.18595886230469,"[-3.552047, -4.02069, -9.410874, -1.4572312, -7.529009, -0.85972977, -7.0923166, -1.2640637]"
the cousin took the television to me .,a woman sold you a newspaper .,PD,DO,TAKE,SELL,THE,A,to,to,-34.96672821044922,"[-3.552047, -4.02069, -9.410874, -8.190996, -0.7216361, -7.5773053, -1.4931751]"
the cousin took the television to us .,a prince supplied a tea to her .,PD,PD,TAKE,SUPPLY,THE,A,to,to,-39.18682098388672,"[-3.55309, -10.807882, -10.315494, -1.8184422, -6.6330953, -0.6459614, -4.36853, -1.0443283]"
the cousin took the television to us .,a prince supplied her a tea .,PD,DO,TAKE,SUPPLY,THE,A,to,to,-38.98651123046875,"[-3.55309, -10.807882, -10.315494, -5.10701, -2.6616342, -5.211393, -1.3300048]"
the cousin took them the bowl .,a candidate threw a cigarette to you .,DO,PD,TAKE,THROW,THE,A,to,to,-39.53197479248047,"[-3.6407511, -8.603134, -6.7877545, -0.8714508, -6.251546, -4.163936, -7.70018, -1.5132213]"
the cousin took them the bowl .,a candidate threw you a cigarette .,DO,DO,TAKE,THROW,THE,A,to,to,-38.20976257324219,"[-3.6407511, -8.603134, -6.7877545, -9.775597, -0.5218553, -7.6129456, -1.2677251]"
the cousin took them the card .,a woman made a key for me .,DO,PD,TAKE,MAKE,THE,A,to,for,-37.18109130859375,"[-3.6169004, -4.041746, -7.347287, -1.0972962, -8.495826, -6.2140274, -4.9431, -1.4249088]"
the cousin took them the card .,a woman made me a key .,DO,DO,TAKE,MAKE,THE,A,to,for,-32.47567367553711,"[-3.6169004, -4.041746, -7.347287, -6.219959, -1.5723, -8.272796, -1.4046845]"
the cousin took us the television .,a prince supplied a tea to her .,DO,PD,TAKE,SUPPLY,THE,A,to,to,-39.92643737792969,"[-3.6025043, -10.645523, -10.179646, -2.3181167, -6.4968085, -1.3455769, -3.7550557, -1.5832051]"
the cousin took us the television .,a prince supplied her a tea .,DO,DO,TAKE,SUPPLY,THE,A,to,to,-38.11074066162109,"[-3.6025043, -10.645523, -10.179646, -4.8215585, -2.2940192, -5.3473444, -1.2201468]"
the cousin took you the ball .,a kid purchased a flower for it .,DO,PD,TAKE,PURCHASE,THE,A,to,for,-41.679420471191406,"[-3.5618339, -8.299438, -10.013143, -0.741961, -8.150402, -2.9252279, -7.117951, -0.8694609]"
the cousin took you the ball .,a kid purchased it a flower .,DO,DO,TAKE,PURCHASE,THE,A,to,for,-44.352333068847656,"[-3.5618339, -8.299438, -10.013143, -4.8820004, -5.106349, -10.845912, -1.643654]"
the cousin took you the card .,a candidate supplied a tea to them .,DO,PD,TAKE,SUPPLY,THE,A,to,to,-45.55979919433594,"[-3.5750318, -8.625956, -11.886645, -1.8349699, -8.648352, -2.8079925, -7.2021074, -0.97874653]"
the cousin took you the card .,a candidate supplied them a tea .,DO,DO,TAKE,SUPPLY,THE,A,to,to,-42.175880432128906,"[-3.5750318, -8.625956, -11.886645, -6.5715156, -2.3653946, -7.4855366, -1.6658018]"
the cousin took you the knife .,a winner got a bag for it .,DO,PD,TAKE,GET,THE,A,to,for,-40.34669494628906,"[-3.603469, -10.324383, -7.5583506, -1.4356431, -7.026957, -4.743511, -4.8643765, -0.7900054]"
the cousin took you the knife .,a winner got it a bag .,DO,DO,TAKE,GET,THE,A,to,for,-42.45829391479492,"[-3.603469, -10.324383, -7.5583506, -4.192218, -5.9042244, -8.479045, -2.396602]"
the cousin took you the knife .,a colonel made a computer for it .,DO,PD,TAKE,MAKE,THE,A,to,for,-40.09078598022461,"[-3.603469, -10.909655, -6.222103, -1.1462309, -9.040707, -3.7938375, -4.6837244, -0.6910599]"
the cousin took you the knife .,a colonel made it a computer .,DO,DO,TAKE,MAKE,THE,A,to,for,-40.32221984863281,"[-3.603469, -10.909655, -6.222103, -2.961015, -3.3426938, -11.335077, -1.9482055]"
the daughter bought him the beer .,an employer got a meal for you .,DO,PD,BUY,GET,THE,A,for,for,-41.479888916015625,"[-5.637023, -7.5319376, -7.167246, -2.0070722, -9.276548, -2.814269, -5.987921, -1.0578706]"
the daughter bought him the beer .,an employer got you a meal .,DO,DO,BUY,GET,THE,A,for,for,-36.59527587890625,"[-5.637023, -7.5319376, -7.167246, -6.960121, -1.6057267, -6.3830776, -1.310143]"
the daughter bought the beer for him .,an employer got a meal for you .,PD,PD,BUY,GET,THE,A,for,for,-39.13048553466797,"[-5.6368513, -7.579464, -7.0409236, -1.755629, -8.906109, -1.7949687, -5.2412105, -1.1753283]"
the daughter bought the beer for him .,an employer got you a meal .,PD,DO,BUY,GET,THE,A,for,for,-37.53431701660156,"[-5.6368513, -7.579464, -7.0409236, -7.525521, -1.45506, -6.020252, -2.276248]"
the daughter bought the salad for us .,a student left a gun for me .,PD,PD,BUY,LEAVE,THE,A,for,for,-33.93565368652344,"[-3.6665711, -5.7338576, -6.875475, -1.3510523, -6.800066, -3.609375, -4.478481, -1.4207765]"
the daughter bought the salad for us .,a student left me a gun .,PD,DO,BUY,LEAVE,THE,A,for,for,-36.114166259765625,"[-3.6665711, -5.7338576, -6.875475, -6.13605, -1.4060634, -9.867364, -2.4287868]"
the daughter bought the salad for you .,an uncle saved an anchor for us .,PD,PD,BUY,SAVE,THE,A,for,for,-41.854862213134766,"[-5.680588, -7.973798, -8.539518, -4.587511, -8.171965, -2.0908005, -3.9723613, -0.8383223]"
the daughter bought the salad for you .,an uncle saved us an anchor .,PD,DO,BUY,SAVE,THE,A,for,for,-46.30293273925781,"[-5.680588, -7.973798, -8.539518, -5.6427116, -5.074294, -11.046766, -2.3452559]"
the daughter bought the tea for us .,a son showed a cheese to them .,PD,PD,BUY,SHOW,THE,A,for,to,-44.92550277709961,"[-3.6062548, -7.986918, -6.407612, -4.215866, -11.487551, -3.6939125, -6.6449404, -0.8824465]"
the daughter bought the tea for us .,a son showed them a cheese .,PD,DO,BUY,SHOW,THE,A,for,to,-39.326927185058594,"[-3.6062548, -7.986918, -6.407612, -4.9783792, -1.9361402, -9.613512, -4.798111]"
the daughter bought us the salad .,a student left a gun for me .,DO,PD,BUY,LEAVE,THE,A,for,for,-35.803733825683594,"[-3.6948326, -5.8098936, -6.81409, -1.6407839, -6.8293495, -4.8005204, -4.5302773, -1.6839883]"
the daughter bought us the salad .,a student left me a gun .,DO,DO,BUY,LEAVE,THE,A,for,for,-32.870018005371094,"[-3.6948326, -5.8098936, -6.81409, -3.8549314, -1.4997367, -9.864438, -1.3320949]"
the daughter bought us the tea .,a son showed a cheese to them .,DO,PD,BUY,SHOW,THE,A,for,to,-47.71617889404297,"[-3.6540947, -7.9606457, -6.2447586, -5.474759, -12.196747, -4.0869327, -7.2360563, -0.86218536]"
the daughter bought us the tea .,a son showed them a cheese .,DO,DO,BUY,SHOW,THE,A,for,to,-38.90461730957031,"[-3.6540947, -7.9606457, -6.2447586, -5.714349, -2.5287266, -9.978625, -2.8234198]"
the daughter bought you the salad .,an uncle saved an anchor for us .,DO,PD,BUY,SAVE,THE,A,for,for,-42.82731628417969,"[-5.703595, -8.065817, -8.318389, -5.409584, -8.313422, -3.0855205, -3.0435996, -0.8873896]"
the daughter bought you the salad .,an uncle saved us an anchor .,DO,DO,BUY,SAVE,THE,A,for,for,-45.42207336425781,"[-5.703595, -8.065817, -8.318389, -4.5424137, -5.768489, -11.300109, -1.7232635]"
the daughter brought her the chicken .,a parent kept a juice for him .,DO,PD,BRING,KEEP,THE,A,to,for,-47.43326950073242,"[-3.6003325, -7.7300334, -8.10791, -2.1646981, -12.877598, -5.238034, -6.4174514, -1.2972143]"
the daughter brought her the chicken .,a parent kept him a juice .,DO,DO,BRING,KEEP,THE,A,to,for,-41.27579116821289,"[-3.6003325, -7.7300334, -8.10791, -4.9055886, -4.675736, -9.717751, -2.5384388]"
the daughter brought him the salad .,a prince left a chicken for you .,DO,PD,BRING,LEAVE,THE,A,to,for,-40.83115005493164,"[-3.6685724, -10.48552, -5.9811563, -1.7308418, -7.4540815, -3.828271, -6.546593, -1.1361139]"
the daughter brought him the salad .,a prince left you a chicken .,DO,DO,BRING,LEAVE,THE,A,to,for,-37.08849334716797,"[-3.6685724, -10.48552, -5.9811563, -7.0782156, -1.642488, -6.739392, -1.49315]"
the daughter brought it the coffee .,a prince caught a log for them .,DO,PD,BRING,CATCH,THE,A,to,for,-45.773887634277344,"[-3.602199, -10.72473, -5.520371, -3.1469052, -10.63716, -4.017063, -7.230606, -0.8948513]"
the daughter brought it the coffee .,a prince caught them a log .,DO,DO,BRING,CATCH,THE,A,to,for,-43.23907852172852,"[-3.602199, -10.72473, -5.520371, -6.2324266, -5.9378695, -9.958847, -1.2626358]"
the daughter brought me the coffee .,a candidate supplied a tea to them .,DO,PD,BRING,SUPPLY,THE,A,to,to,-43.67481994628906,"[-3.6118054, -8.711414, -12.036355, -2.081995, -6.63704, -1.8781389, -7.6930933, -1.024976]"
the daughter brought me the coffee .,a candidate supplied them a tea .,DO,DO,BRING,SUPPLY,THE,A,to,to,-40.35655212402344,"[-3.6118054, -8.711414, -12.036355, -6.5796194, -3.3607388, -5.329729, -0.7268913]"
the daughter brought me the salad .,a chief delivered a meal for you .,DO,PD,BRING,DELIVER,THE,A,to,for,-44.5561637878418,"[-3.6641746, -9.11359, -11.976913, -1.007871, -7.1224847, -2.3043067, -7.6886125, -1.6782098]"
the daughter brought me the salad .,a chief delivered you a meal .,DO,DO,BRING,DELIVER,THE,A,to,for,-39.76958465576172,"[-3.6641746, -9.11359, -11.976913, -7.636602, -1.2506763, -4.9786673, -1.1489582]"
the daughter brought the chicken to her .,a parent kept a juice for him .,PD,PD,BRING,KEEP,THE,A,to,for,-45.47840118408203,"[-3.5659573, -7.9153166, -8.24543, -1.6723031, -12.364625, -4.7354164, -5.7574024, -1.2219533]"
the daughter brought the chicken to her .,a parent kept him a juice .,PD,DO,BRING,KEEP,THE,A,to,for,-42.133934020996094,"[-3.5659573, -7.9153166, -8.24543, -5.1185465, -4.7885447, -9.544373, -2.9557655]"
the daughter brought the chicken to you .,an adult found a salad for him .,PD,PD,BRING,FIND,THE,A,to,for,-42.00650787353516,"[-5.6747637, -5.812329, -6.8559995, -1.7380234, -10.497368, -3.9556017, -5.729073, -1.7433517]"
the daughter brought the chicken to you .,an adult found him a salad .,PD,DO,BRING,FIND,THE,A,to,for,-39.795509338378906,"[-5.6747637, -5.812329, -6.8559995, -6.6605678, -4.925078, -8.331387, -1.5353837]"
the daughter brought the chicken to you .,a minister purchased an anchor for us .,PD,PD,BRING,PURCHASE,THE,A,to,for,-48.66205978393555,"[-3.5432742, -9.363008, -12.039476, -3.1846676, -8.7261, -2.0227573, -7.928812, -1.8539646]"
the daughter brought the chicken to you .,a minister purchased us an anchor .,PD,DO,BRING,PURCHASE,THE,A,to,for,-49.59008407592773,"[-3.5432742, -9.363008, -12.039476, -9.5816345, -3.5138397, -9.154047, -2.3948035]"
the daughter brought the chicken to you .,a lawyer fed a meal to him .,PD,PD,BRING,FEED,THE,A,to,to,-39.907745361328125,"[-3.5432742, -7.036433, -12.170429, -1.5719221, -8.467491, -0.20787707, -5.6051707, -1.3051444]"
the daughter brought the chicken to you .,a lawyer fed him a meal .,PD,DO,BRING,FEED,THE,A,to,to,-35.75520324707031,"[-3.5432742, -7.036433, -12.170429, -5.372161, -0.935922, -5.2894545, -1.4075307]"
the daughter brought the coffee to it .,a prince caught a log for them .,PD,PD,BRING,CATCH,THE,A,to,for,-45.171485900878906,"[-3.5654078, -10.79217, -5.833902, -2.7236946, -10.370377, -4.111879, -6.8889804, -0.88507754]"
the daughter brought the coffee to it .,a prince caught them a log .,PD,DO,BRING,CATCH,THE,A,to,for,-44.009239196777344,"[-3.5654078, -10.79217, -5.833902, -5.8149586, -5.9756517, -10.359924, -1.6672236]"
the daughter brought the coffee to me .,a candidate supplied a tea to them .,PD,PD,BRING,SUPPLY,THE,A,to,to,-39.939083099365234,"[-3.5490086, -8.63765, -12.3274355, -1.6881253, -5.8158703, -0.65762895, -6.7362266, -0.5271391]"
the daughter brought the coffee to me .,a candidate supplied them a tea .,PD,DO,BRING,SUPPLY,THE,A,to,to,-40.95427703857422,"[-3.5490086, -8.63765, -12.3274355, -6.9397388, -3.1337404, -5.323676, -1.0430309]"
the daughter brought the cup to us .,a nurse fed a candy to her .,PD,PD,BRING,FEED,THE,A,to,to,-41.83071899414063,"[-3.5572696, -7.29183, -9.857166, -1.2541826, -8.725976, -0.9458589, -2.3205175, -7.8779173]"
the daughter brought the cup to us .,a nurse fed her a candy .,PD,DO,BRING,FEED,THE,A,to,to,-35.64225006103516,"[-3.5572696, -7.29183, -9.857166, -3.162525, -2.1578233, -6.2549543, -3.3606844]"
the daughter brought the salad to him .,a prince left a chicken for you .,PD,PD,BRING,LEAVE,THE,A,to,for,-40.8180046081543,"[-3.618195, -10.516573, -6.0709248, -1.4245816, -7.2944684, -3.9114428, -6.810329, -1.1714906]"
the daughter brought the salad to him .,a prince left you a chicken .,PD,DO,BRING,LEAVE,THE,A,to,for,-38.56739044189453,"[-3.618195, -10.516573, -6.0709248, -7.679469, -1.5679518, -7.3383856, -1.7758907]"
the daughter brought the salad to me .,a chief delivered a meal for you .,PD,PD,BRING,DELIVER,THE,A,to,for,-44.78607940673828,"[-3.6003056, -9.090861, -11.997616, -0.9688258, -6.8377905, -3.0767624, -7.6485753, -1.5653418]"
the daughter brought the salad to me .,a chief delivered you a meal .,PD,DO,BRING,DELIVER,THE,A,to,for,-41.71275329589844,"[-3.6003056, -9.090861, -11.997616, -9.108875, -1.0463678, -5.250545, -1.6181827]"
the daughter brought the salad to us .,a woman made a key for me .,PD,PD,BRING,MAKE,THE,A,to,for,-35.26638412475586,"[-3.5941362, -3.6881924, -7.0323796, -0.9290252, -8.938726, -3.9706602, -5.598817, -1.5144469]"
the daughter brought the salad to us .,a woman made me a key .,PD,DO,BRING,MAKE,THE,A,to,for,-34.687461853027344,"[-3.5941362, -3.6881924, -7.0323796, -6.879684, -2.0305526, -9.507881, -1.9546365]"
the daughter brought us the cup .,a nurse fed a candy to her .,DO,PD,BRING,FEED,THE,A,to,to,-42.22899627685547,"[-3.611037, -7.282481, -9.618517, -1.7400866, -8.616251, -2.2945013, -1.9124395, -7.1536846]"
the daughter brought us the cup .,a nurse fed her a candy .,DO,DO,BRING,FEED,THE,A,to,to,-35.580440521240234,"[-3.611037, -7.282481, -9.618517, -2.9859047, -2.7546744, -6.628196, -2.6996295]"
the daughter brought us the salad .,a woman made a key for me .,DO,PD,BRING,MAKE,THE,A,to,for,-34.215457916259766,"[-3.6443064, -3.6619384, -7.024472, -1.0188223, -8.901867, -4.2608085, -4.0991755, -1.6040651]"
the daughter brought us the salad .,a woman made me a key .,DO,DO,BRING,MAKE,THE,A,to,for,-32.8544921875,"[-3.6443064, -3.6619384, -7.024472, -5.4414907, -1.8182881, -9.628979, -1.63502]"
the daughter brought you the chicken .,an adult found a salad for him .,DO,PD,BRING,FIND,THE,A,to,for,-42.5184326171875,"[-5.6869497, -5.857425, -6.7772818, -2.1181188, -10.906748, -3.7160833, -5.671292, -1.7845329]"
the daughter brought you the chicken .,an adult found him a salad .,DO,DO,BRING,FIND,THE,A,to,for,-39.49258804321289,"[-5.6869497, -5.857425, -6.7772818, -6.58633, -4.7970505, -8.699175, -1.0883768]"
the daughter brought you the chicken .,a minister purchased an anchor for us .,DO,PD,BRING,PURCHASE,THE,A,to,for,-48.08903503417969,"[-3.5469751, -9.3482685, -11.967897, -2.9927473, -8.604746, -2.0790484, -7.6210494, -1.9283047]"
the daughter brought you the chicken .,a minister purchased us an anchor .,DO,DO,BRING,PURCHASE,THE,A,to,for,-47.95365524291992,"[-3.5469751, -9.3482685, -11.967897, -8.875176, -3.6115315, -8.867796, -1.7360106]"
the daughter brought you the chicken .,a lawyer fed a meal to him .,DO,PD,BRING,FEED,THE,A,to,to,-42.17251968383789,"[-3.5469751, -7.0062437, -11.892169, -1.9545981, -8.888396, -0.4497177, -6.63717, -1.7972488]"
the daughter brought you the chicken .,a lawyer fed him a meal .,DO,DO,BRING,FEED,THE,A,to,to,-35.92565155029297,"[-3.5469751, -7.0062437, -11.892169, -5.3704286, -1.1797936, -5.7631445, -1.1668972]"
the daughter caught her the pot .,a candidate designed a coat for them .,DO,PD,CATCH,DESIGN,THE,A,for,for,-43.52472686767578,"[-3.5669339, -8.617719, -10.484956, -1.5858146, -8.759176, -1.8678722, -7.383922, -1.2583339]"
the daughter caught her the pot .,a candidate designed them a coat .,DO,DO,CATCH,DESIGN,THE,A,for,for,-45.33821105957031,"[-3.5669339, -8.617719, -10.484956, -7.524417, -5.0109673, -7.9804287, -2.1527905]"
the daughter caught him the key .,a reader gave a beer to you .,DO,PD,CATCH,GIVE,THE,A,for,to,-40.461891174316406,"[-3.6019747, -7.5964537, -6.0856576, -3.6951227, -10.238934, -1.5006156, -6.5872183, -1.1559119]"
the daughter caught him the key .,a reader gave you a beer .,DO,DO,CATCH,GIVE,THE,A,for,to,-36.97916793823242,"[-3.6019747, -7.5964537, -6.0856576, -6.806924, -1.1573104, -9.406432, -2.3244169]"
the daughter caught him the machine .,an adult supplied a coffee to you .,DO,PD,CATCH,SUPPLY,THE,A,for,to,-46.05205535888672,"[-5.672434, -6.1892834, -13.362796, -2.3892365, -7.3184905, -2.5261073, -7.572921, -1.0207863]"
the daughter caught him the machine .,an adult supplied you a coffee .,DO,DO,CATCH,SUPPLY,THE,A,for,to,-42.42491149902344,"[-5.672434, -6.1892834, -13.362796, -5.873411, -4.0976925, -5.4977083, -1.731584]"
the daughter caught him the pot .,a mayor bought a jacket for her .,DO,PD,CATCH,BUY,THE,A,for,for,-42.69140625,"[-3.606678, -10.119541, -10.128743, -0.91811144, -9.00728, -2.5207043, -1.9865785, -4.403766]"
the daughter caught him the pot .,a mayor bought her a jacket .,DO,DO,CATCH,BUY,THE,A,for,for,-38.31324768066406,"[-3.606678, -10.119541, -10.128743, -2.7420897, -1.9482821, -7.903064, -1.8648474]"
the daughter caught the key for him .,a reader gave a beer to you .,PD,PD,CATCH,GIVE,THE,A,for,to,-39.97153472900391,"[-3.6079247, -7.543483, -6.0943446, -3.4844713, -10.276594, -1.4392835, -6.2959957, -1.2294412]"
the daughter caught the key for him .,a reader gave you a beer .,PD,DO,CATCH,GIVE,THE,A,for,to,-37.1930046081543,"[-3.6079247, -7.543483, -6.0943446, -6.6920786, -1.1824559, -9.281132, -2.7915864]"
the daughter caught the key for us .,a friend sent a coffee to me .,PD,PD,CATCH,SEND,THE,A,for,to,-33.224700927734375,"[-3.583859, -6.0950336, -4.242721, -3.491958, -10.563878, -2.7655334, -1.1761677, -1.305552]"
the daughter caught the key for us .,a friend sent me a coffee .,PD,DO,CATCH,SEND,THE,A,for,to,-28.62960433959961,"[-3.583859, -6.0950336, -4.242721, -0.4567024, -1.2205096, -8.854659, -4.1761203]"
the daughter caught the machine for him .,an adult supplied a coffee to you .,PD,PD,CATCH,SUPPLY,THE,A,for,to,-46.725135803222656,"[-5.6961675, -6.1895976, -13.433861, -2.5122657, -7.3163824, -2.6613834, -7.797413, -1.1180654]"
the daughter caught the machine for him .,an adult supplied you a coffee .,PD,DO,CATCH,SUPPLY,THE,A,for,to,-44.11051559448242,"[-5.6961675, -6.1895976, -13.433861, -6.3035445, -4.6180916, -5.589565, -2.2796881]"
the daughter caught the machine for them .,a soldier left a bell for it .,PD,PD,CATCH,LEAVE,THE,A,for,for,-42.45732879638672,"[-3.5810106, -7.127284, -7.1899953, -1.9008249, -11.850622, -1.9971457, -7.567256, -1.2431887]"
the daughter caught the machine for them .,a soldier left it a bell .,PD,DO,CATCH,LEAVE,THE,A,for,for,-43.97187042236328,"[-3.5810106, -7.127284, -7.1899953, -5.4485545, -5.7419896, -12.2872925, -2.5957456]"
the daughter caught the machine for them .,an actor supplied a chocolate to it .,PD,PD,CATCH,SUPPLY,THE,A,for,to,-49.18742370605469,"[-5.708622, -6.657179, -10.823551, -2.7036386, -10.003934, -4.9628468, -7.4405346, -0.8871203]"
the daughter caught the machine for them .,an actor supplied it a chocolate .,PD,DO,CATCH,SUPPLY,THE,A,for,to,-50.49603271484375,"[-5.708622, -6.657179, -10.823551, -6.0565915, -7.2687607, -8.984193, -4.9971333]"
the daughter caught the machine for us .,a priest supplied a beer to you .,PD,PD,CATCH,SUPPLY,THE,A,for,to,-44.40507507324219,"[-3.584917, -8.213816, -11.7518215, -2.31839, -8.468679, -0.8422538, -7.9365687, -1.2886286]"
the daughter caught the machine for us .,a priest supplied you a beer .,PD,DO,CATCH,SUPPLY,THE,A,for,to,-44.30332565307617,"[-3.584917, -8.213816, -11.7518215, -6.8545017, -5.1309705, -6.533969, -2.2333293]"
the daughter caught the machine for you .,a teacher kept a tea for it .,PD,PD,CATCH,KEEP,THE,A,for,for,-44.841552734375,"[-3.5783648, -7.2124805, -8.439872, -2.1436477, -9.956454, -4.6573024, -7.971677, -0.8817564]"
the daughter caught the machine for you .,a teacher kept it a tea .,PD,DO,CATCH,KEEP,THE,A,for,for,-44.88856506347656,"[-3.5783648, -7.2124805, -8.439872, -5.1329284, -2.6057384, -13.786604, -4.1325765]"
the daughter caught the pot for her .,a candidate designed a coat for them .,PD,PD,CATCH,DESIGN,THE,A,for,for,-42.97747039794922,"[-3.562386, -8.6310425, -10.537055, -2.0797405, -8.981016, -1.388265, -6.63807, -1.1598966]"
the daughter caught the pot for her .,a candidate designed them a coat .,PD,DO,CATCH,DESIGN,THE,A,for,for,-47.38022613525391,"[-3.562386, -8.6310425, -10.537055, -7.582735, -5.8841224, -8.659414, -2.5234716]"
the daughter caught the pot for him .,a mayor bought a jacket for her .,PD,PD,CATCH,BUY,THE,A,for,for,-40.56881713867188,"[-3.5816324, -10.084, -10.277422, -0.81046355, -8.985572, -1.6258514, -1.8279637, -3.3759146]"
the daughter caught the pot for him .,a mayor bought her a jacket .,PD,DO,CATCH,BUY,THE,A,for,for,-39.61684799194336,"[-3.5816324, -10.084, -10.277422, -3.1677823, -2.4755864, -7.775161, -2.2552645]"
the daughter caught them the machine .,a soldier left a bell for it .,DO,PD,CATCH,LEAVE,THE,A,for,for,-43.28347396850586,"[-3.6229393, -7.0831003, -7.3260617, -1.8494422, -11.870554, -2.7365904, -7.280511, -1.5142765]"
the daughter caught them the machine .,a soldier left it a bell .,DO,DO,CATCH,LEAVE,THE,A,for,for,-41.85898208618164,"[-3.6229393, -7.0831003, -7.3260617, -5.0323753, -4.958235, -11.722509, -2.1137614]"
the daughter caught them the machine .,an actor supplied a chocolate to it .,DO,PD,CATCH,SUPPLY,THE,A,for,to,-49.010520935058594,"[-5.6782227, -6.6977367, -10.732874, -2.7107449, -10.252947, -4.7612257, -7.437559, -0.7392137]"
the daughter caught them the machine .,an actor supplied it a chocolate .,DO,DO,CATCH,SUPPLY,THE,A,for,to,-48.05104064941406,"[-5.6782227, -6.6977367, -10.732874, -5.7668724, -6.5112453, -8.657165, -4.0069265]"
the daughter caught us the key .,a friend sent a coffee to me .,DO,PD,CATCH,SEND,THE,A,for,to,-33.056640625,"[-3.5982049, -5.975385, -4.299918, -3.892806, -10.500132, -2.4470038, -1.0007398, -1.3424519]"
the daughter caught us the key .,a friend sent me a coffee .,DO,DO,CATCH,SEND,THE,A,for,to,-27.222686767578125,"[-3.5982049, -5.975385, -4.299918, -0.32514775, -1.2511111, -8.914478, -2.8584425]"
the daughter caught us the machine .,a priest supplied a beer to you .,DO,PD,CATCH,SUPPLY,THE,A,for,to,-43.91166687011719,"[-3.5935907, -8.166533, -11.777094, -2.2981985, -8.298997, -0.6321427, -7.8643847, -1.2807235]"
the daughter caught us the machine .,a priest supplied you a beer .,DO,DO,CATCH,SUPPLY,THE,A,for,to,-41.42620086669922,"[-3.5935907, -8.166533, -11.777094, -6.5021925, -3.9765973, -5.8897038, -1.5204911]"
the daughter caught you the machine .,a teacher kept a tea for it .,DO,PD,CATCH,KEEP,THE,A,for,for,-45.86963653564453,"[-3.5724864, -7.2639847, -8.371469, -2.3307505, -9.744287, -5.356243, -8.100409, -1.1300062]"
the daughter caught you the machine .,a teacher kept it a tea .,DO,DO,CATCH,KEEP,THE,A,for,for,-44.145599365234375,"[-3.5724864, -7.2639847, -8.371469, -5.444373, -1.798468, -14.551622, -3.1431959]"
the daughter delivered me the knife .,an aunt brought a jacket to him .,DO,PD,DELIVER,BRING,THE,A,for,to,-38.50141906738281,"[-5.671546, -7.347582, -5.4430075, -3.6665053, -9.038847, -1.1360469, -5.223016, -0.97486967]"
the daughter delivered me the knife .,an aunt brought him a jacket .,DO,DO,DELIVER,BRING,THE,A,for,to,-34.24057388305664,"[-5.671546, -7.347582, -5.4430075, -4.4170833, -1.8079333, -8.57181, -0.98161364]"
the daughter delivered the bottle for you .,a cop kept a coffee for us .,PD,PD,DELIVER,KEEP,THE,A,for,for,-41.17669677734375,"[-3.5827363, -8.2735615, -7.875957, -2.0206223, -9.646757, -4.8628197, -3.6850944, -1.2291487]"
the daughter delivered the bottle for you .,a cop kept us a coffee .,PD,DO,DELIVER,KEEP,THE,A,for,for,-42.7451400756836,"[-3.5827363, -8.2735615, -7.875957, -5.0854673, -6.072425, -8.750253, -3.10474]"
the daughter delivered the bottle for you .,a minister purchased an anchor for us .,PD,PD,DELIVER,PURCHASE,THE,A,for,for,-46.14589691162109,"[-3.5827363, -9.230684, -11.731062, -3.148086, -8.697709, -1.599007, -6.3309603, -1.8256495]"
the daughter delivered the bottle for you .,a minister purchased us an anchor .,PD,DO,DELIVER,PURCHASE,THE,A,for,for,-49.79141998291016,"[-3.5827363, -9.230684, -11.731062, -9.389675, -3.5450797, -8.9737, -3.3384824]"
the daughter delivered the knife for me .,an aunt brought a jacket to him .,PD,PD,DELIVER,BRING,THE,A,for,to,-38.58765411376953,"[-5.648106, -7.582299, -5.6092024, -2.1893926, -8.75298, -1.7142792, -5.9236755, -1.167718]"
the daughter delivered the knife for me .,an aunt brought him a jacket .,PD,DO,DELIVER,BRING,THE,A,for,to,-34.012847900390625,"[-5.648106, -7.582299, -5.6092024, -4.0351844, -1.3135804, -8.208898, -1.6155782]"
the daughter delivered the knife for you .,a mother saved a candy for me .,PD,PD,DELIVER,SAVE,THE,A,for,for,-38.87606048583984,"[-3.6200774, -5.8181233, -7.9980392, -1.5406927, -11.02239, -3.8783097, -4.064465, -0.93396235]"
the daughter delivered the knife for you .,a mother saved me a candy .,PD,DO,DELIVER,SAVE,THE,A,for,for,-39.65224075317383,"[-3.6200774, -5.8181233, -7.9980392, -6.774488, -2.744959, -9.2700815, -3.4264727]"
