prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a worker drew us a key .,the company designed it the ball .,DO,DO,DRAW,DESIGN,A,THE,for,for,-39.465370178222656,"[-3.1733172, -5.776466, -7.900776, -3.79646, -6.4680896, -10.120173, -2.2300887]"
a worker drew us an anchor .,the son supplied the beer to me .,DO,PD,DRAW,SUPPLY,A,THE,for,to,-39.37353515625,"[-3.1926632, -8.269854, -12.208633, -1.4756839, -7.8392687, -2.2291288, -3.130746, -1.027556]"
a worker drew us an anchor .,the son supplied me the beer .,DO,DO,DRAW,SUPPLY,A,THE,for,to,-37.006256103515625,"[-3.1926632, -8.269854, -12.208633, -2.0178068, -2.7158496, -7.2519298, -1.3495175]"
a worker drew you a bottle .,the bishop found the juice for him .,DO,PD,DRAW,FIND,A,THE,for,for,-42.06547927856445,"[-3.204828, -10.012604, -6.9209723, -1.8406904, -9.468433, -5.132144, -3.9699988, -1.515808]"
a worker drew you a bottle .,the bishop found him the juice .,DO,DO,DRAW,FIND,A,THE,for,for,-40.52198028564453,"[-3.204828, -10.012604, -6.9209723, -4.1899223, -4.3896675, -10.207306, -1.596682]"
a worker drew you a bottle .,the girl threw the computer to us .,DO,PD,DRAW,THROW,A,THE,for,to,-39.5341682434082,"[-3.204828, -8.026844, -6.3356137, -1.8875209, -7.998451, -2.5820825, -8.57979, -0.9190366]"
a worker drew you a bottle .,the girl threw us the computer .,DO,DO,DRAW,THROW,A,THE,for,to,-36.10194396972656,"[-3.204828, -8.026844, -6.3356137, -6.5434694, -2.6132326, -8.1093445, -1.268608]"
a worker drew you an anchor .,the colonel sent the iron to me .,DO,PD,DRAW,SEND,A,THE,for,to,-40.32271194458008,"[-3.2000957, -11.065113, -5.7620196, -2.1929083, -9.809499, -3.2439754, -3.8672452, -1.1818554]"
a worker drew you an anchor .,the colonel sent me the iron .,DO,DO,DRAW,SEND,A,THE,for,to,-37.3653564453125,"[-3.2000957, -11.065113, -5.7620196, -2.3699713, -2.590001, -9.9495735, -2.4285848]"
a worker fed a candy to me .,the hero delivered the salad for us .,PD,PD,FEED,DELIVER,A,THE,to,for,-43.88756561279297,"[-3.220575, -9.7506485, -10.792491, -1.5631903, -11.887019, -3.902505, -2.023614, -0.74752474]"
a worker fed a candy to me .,the hero delivered us the salad .,PD,DO,FEED,DELIVER,A,THE,to,for,-43.36747741699219,"[-3.220575, -9.7506485, -10.792491, -6.3330708, -2.0100675, -9.966573, -1.2940501]"
a worker fed a candy to me .,the employee promised the juice to it .,PD,PD,FEED,PROMISE,A,THE,to,to,-43.890960693359375,"[-3.220575, -9.196739, -8.69877, -3.1509328, -9.66013, -1.3613526, -7.457106, -1.1453534]"
a worker fed a candy to me .,the employee promised it the juice .,PD,DO,FEED,PROMISE,A,THE,to,to,-42.268821716308594,"[-3.220575, -9.196739, -8.69877, -5.020104, -6.1048155, -8.509934, -1.5178876]"
a worker fed a meal to him .,the cop made the card for you .,PD,PD,FEED,MAKE,A,THE,to,for,-37.62435150146485,"[-3.1945822, -10.096717, -5.44454, -2.3767004, -8.830472, -3.392062, -3.4809303, -0.80834633]"
a worker fed a meal to him .,the cop made you the card .,PD,DO,FEED,MAKE,A,THE,to,for,-39.68267440795898,"[-3.1945822, -10.096717, -5.44454, -6.5769377, -5.1252317, -8.020456, -1.2242123]"
a worker fed a meal to me .,the scientist drew the telephone for him .,PD,PD,FEED,DRAW,A,THE,to,for,-40.71378707885742,"[-3.1995828, -9.647421, -7.9195704, -2.6489334, -8.7151985, -4.353962, -3.3750582, -0.8540591]"
a worker fed a meal to me .,the scientist drew him the telephone .,PD,DO,FEED,DRAW,A,THE,to,for,-40.72940826416016,"[-3.1995828, -9.647421, -7.9195704, -6.4114017, -3.885305, -7.963479, -1.702647]"
a worker fed a meal to us .,the husband kept the salad for you .,PD,PD,FEED,KEEP,A,THE,to,for,-43.37572479248047,"[-3.1991682, -9.273662, -8.656033, -1.9514382, -9.241674, -3.431089, -6.6775184, -0.94514406]"
a worker fed a meal to us .,the husband kept you the salad .,PD,DO,FEED,KEEP,A,THE,to,for,-45.98649215698242,"[-3.1991682, -9.273662, -8.656033, -7.0812035, -6.129696, -10.084842, -1.5618893]"
a worker fed a pie to him .,the doctor kept the juice for you .,PD,PD,FEED,KEEP,A,THE,to,for,-42.54409790039063,"[-3.1895761, -8.539036, -6.9499593, -3.1280942, -8.4817, -4.6641135, -6.7739596, -0.81766057]"
a worker fed a pie to him .,the doctor kept you the juice .,PD,DO,FEED,KEEP,A,THE,to,for,-43.63117980957031,"[-3.1895761, -8.539036, -6.9499593, -7.617271, -6.274783, -9.730122, -1.3304332]"
a worker fed a pie to them .,the candidate supplied the candy to you .,PD,PD,FEED,SUPPLY,A,THE,to,to,-44.089630126953125,"[-3.1776588, -9.244955, -10.675729, -1.8425674, -10.810994, -1.7262003, -5.8303146, -0.78121156]"
a worker fed a pie to them .,the candidate supplied you the candy .,PD,DO,FEED,SUPPLY,A,THE,to,to,-47.1658935546875,"[-3.1776588, -9.244955, -10.675729, -6.2321005, -5.262398, -11.302146, -1.2709067]"
a worker fed him a meal .,the cop made the card for you .,DO,PD,FEED,MAKE,A,THE,to,for,-37.77709197998047,"[-3.1920018, -10.077593, -5.434907, -2.3196917, -8.914284, -3.4013433, -3.6956882, -0.74158186]"
a worker fed him a meal .,the cop made you the card .,DO,DO,FEED,MAKE,A,THE,to,for,-38.57827377319336,"[-3.1920018, -10.077593, -5.434907, -6.2532816, -4.793111, -7.7752, -1.0521805]"
a worker fed him a pie .,the doctor kept the juice for you .,DO,PD,FEED,KEEP,A,THE,to,for,-42.65120697021485,"[-3.1888394, -8.448483, -6.8357606, -3.3642397, -8.67857, -4.758641, -6.6427073, -0.7339648]"
a worker fed him a pie .,the doctor kept you the juice .,DO,DO,FEED,KEEP,A,THE,to,for,-42.97592926025391,"[-3.1888394, -8.448483, -6.8357606, -7.4651184, -6.3022776, -9.779417, -0.9560323]"
a worker fed me a candy .,the hero delivered the salad for us .,DO,PD,FEED,DELIVER,A,THE,to,for,-44.36228942871094,"[-3.1888504, -9.738314, -10.66913, -1.6225455, -11.859204, -3.8050892, -2.7293286, -0.74982893]"
a worker fed me a candy .,the hero delivered us the salad .,DO,DO,FEED,DELIVER,A,THE,to,for,-42.4144401550293,"[-3.1888504, -9.738314, -10.66913, -5.692999, -2.120097, -10.077179, -0.92787087]"
a worker fed me a candy .,the employee promised the juice to it .,DO,PD,FEED,PROMISE,A,THE,to,to,-45.163352966308594,"[-3.1888504, -9.152086, -8.766303, -3.0679488, -10.203381, -2.2690887, -7.353218, -1.1624774]"
a worker fed me a candy .,the employee promised it the juice .,DO,DO,FEED,PROMISE,A,THE,to,to,-42.57183837890625,"[-3.1888504, -9.152086, -8.766303, -5.1445518, -6.3699117, -8.646185, -1.3039514]"
a worker fed me a meal .,the scientist drew the telephone for him .,DO,PD,FEED,DRAW,A,THE,to,for,-40.4390754699707,"[-3.1917586, -9.636366, -7.8504515, -2.7032604, -8.579382, -4.3239684, -3.3687549, -0.7851337]"
a worker fed me a meal .,the scientist drew him the telephone .,DO,DO,FEED,DRAW,A,THE,to,for,-40.23381805419922,"[-3.1917586, -9.636366, -7.8504515, -5.857044, -4.2249274, -7.8416934, -1.631579]"
a worker fed them a pie .,the candidate supplied the candy to you .,DO,PD,FEED,SUPPLY,A,THE,to,to,-45.51318359375,"[-3.1636374, -9.314569, -10.653171, -1.8331066, -10.661269, -2.4681675, -6.6514397, -0.76782393]"
a worker fed them a pie .,the candidate supplied you the candy .,DO,DO,FEED,SUPPLY,A,THE,to,to,-45.37947845458984,"[-3.1636374, -9.314569, -10.653171, -5.919889, -4.822164, -10.613571, -0.89247906]"
a worker fed us a meal .,the husband kept the salad for you .,DO,PD,FEED,KEEP,A,THE,to,for,-44.30506134033203,"[-3.1921394, -9.170114, -8.611367, -2.1650064, -9.754265, -3.4191542, -7.0522876, -0.9407292]"
a worker fed us a meal .,the husband kept you the salad .,DO,DO,FEED,KEEP,A,THE,to,for,-45.73526763916016,"[-3.1921394, -9.170114, -8.611367, -6.734042, -5.960655, -10.873426, -1.193525]"
a worker found a card for it .,the brother sent the television to me .,PD,PD,FIND,SEND,A,THE,for,to,-42.91354370117188,"[-3.1670163, -9.548607, -9.136339, -1.9352376, -9.869129, -3.6702843, -4.1921268, -1.3948026]"
a worker found a card for it .,the brother sent me the television .,PD,DO,FIND,SEND,A,THE,for,to,-38.99840927124024,"[-3.1670163, -9.548607, -9.136339, -2.0208004, -2.0761774, -10.973007, -2.0764618]"
a worker found a card for us .,the physician took the newspaper to it .,PD,PD,FIND,TAKE,A,THE,for,to,-42.45484924316406,"[-3.17245, -10.934116, -6.050473, -1.7343884, -7.6556873, -1.9715742, -7.6927114, -3.2434516]"
a worker found a card for us .,the physician took it the newspaper .,PD,DO,FIND,TAKE,A,THE,for,to,-43.234989166259766,"[-3.17245, -10.934116, -6.050473, -4.402342, -5.1393337, -9.57912, -3.957155]"
a worker found a guitar for you .,the employer drew the telephone for me .,PD,PD,FIND,DRAW,A,THE,for,for,-41.518333435058594,"[-3.1918437, -9.890362, -9.215733, -2.2881699, -9.435112, -3.371749, -2.9522316, -1.1731324]"
a worker found a guitar for you .,the employer drew me the telephone .,PD,DO,FIND,DRAW,A,THE,for,for,-44.35660171508789,"[-3.1918437, -9.890362, -9.215733, -7.727003, -4.5278196, -8.258581, -1.5452601]"
a worker found a pie for her .,the mayor threw the juice to you .,PD,PD,FIND,THROW,A,THE,for,to,-45.516578674316406,"[-3.188557, -7.5692563, -9.593953, -2.9796984, -10.596321, -3.6508064, -7.157611, -0.7803735]"
a worker found a pie for her .,the mayor threw you the juice .,PD,DO,FIND,THROW,A,THE,for,to,-43.50933074951172,"[-3.188557, -7.5692563, -9.593953, -9.308442, -2.823833, -10.027696, -0.9975956]"
a worker found a pie for him .,the candidate sold the book to me .,PD,PD,FIND,SELL,A,THE,for,to,-36.42845916748047,"[-3.1954172, -9.348324, -9.964927, -1.9134513, -4.7490005, -2.2594872, -4.2159715, -0.7818804]"
a worker found a pie for him .,the candidate sold me the book .,PD,DO,FIND,SELL,A,THE,for,to,-35.336669921875,"[-3.1954172, -9.348324, -9.964927, -6.091998, -2.8070092, -2.9142377, -1.0147554]"
a worker found a plate for her .,the prince purchased the computer for you .,PD,PD,FIND,PURCHASE,A,THE,for,for,-40.669071197509766,"[-3.191278, -9.917759, -9.981655, -1.1217821, -7.236987, -2.2324405, -6.0817704, -0.905399]"
a worker found a plate for her .,the prince purchased you the computer .,PD,DO,FIND,PURCHASE,A,THE,for,for,-44.33363723754883,"[-3.191278, -9.917759, -9.981655, -8.838952, -2.9889195, -7.6363435, -1.7787325]"
a worker found a plate for it .,the attorney took the crystal to them .,PD,PD,FIND,TAKE,A,THE,for,to,-45.04516220092773,"[-3.1887434, -8.526466, -8.394354, -1.4572922, -9.970599, -5.026694, -7.5093694, -0.9716438]"
a worker found a plate for it .,the attorney took them the crystal .,PD,DO,FIND,TAKE,A,THE,for,to,-47.43192672729492,"[-3.1887434, -8.526466, -8.394354, -5.997128, -5.4520855, -11.948646, -3.9245038]"
a worker found a plate for me .,the attorney fed the cheese to him .,PD,PD,FIND,FEED,A,THE,for,to,-44.67264938354492,"[-3.1852806, -8.644682, -14.808488, -1.4181228, -10.115473, -1.6878501, -4.0688877, -0.7438662]"
a worker found a plate for me .,the attorney fed him the cheese .,PD,DO,FIND,FEED,A,THE,for,to,-44.09148406982422,"[-3.1852806, -8.644682, -14.808488, -4.5827346, -1.9462903, -9.827473, -1.0965356]"
a worker found a salad for me .,the husband got the cigarette for us .,PD,PD,FIND,GET,A,THE,for,for,-39.87422943115234,"[-3.1795135, -9.144411, -7.685437, -2.3816757, -9.4595, -3.9028802, -3.3489523, -0.77185935]"
a worker found a salad for me .,the husband got us the cigarette .,PD,DO,FIND,GET,A,THE,for,for,-39.93887710571289,"[-3.1795135, -9.144411, -7.685437, -6.0167274, -3.2697678, -9.415316, -1.227705]"
a worker found a salad for me .,the child fed the candy to them .,PD,PD,FIND,FEED,A,THE,for,to,-40.14009094238281,"[-3.1795135, -8.224196, -10.099688, -1.7689183, -6.9640303, -3.5006914, -5.57929, -0.823762]"
a worker found a salad for me .,the child fed them the candy .,PD,DO,FIND,FEED,A,THE,for,to,-36.759033203125,"[-3.1795135, -8.224196, -10.099688, -5.33729, -3.1413298, -5.642602, -1.1344157]"
a worker found a wire for him .,the doctor kept the coffee for it .,PD,PD,FIND,KEEP,A,THE,for,for,-42.179718017578125,"[-3.1826093, -8.648623, -7.2438564, -2.7256782, -8.253898, -3.43223, -7.8488865, -0.84393895]"
a worker found a wire for him .,the doctor kept it the coffee .,PD,DO,FIND,KEEP,A,THE,for,for,-42.09214782714844,"[-3.1826093, -8.648623, -7.2438564, -4.7497416, -5.7041144, -11.188961, -1.3742408]"
a worker found a wire for us .,the adult saved the tea for it .,PD,PD,FIND,SAVE,A,THE,for,for,-48.3502197265625,"[-3.1690717, -10.227266, -12.870128, -1.0455441, -10.334469, -2.8102078, -6.8485293, -1.0450066]"
a worker found a wire for us .,the adult saved it the tea .,PD,DO,FIND,SAVE,A,THE,for,for,-48.66982269287109,"[-3.1690717, -10.227266, -12.870128, -3.3722577, -6.151698, -11.983605, -0.89579314]"
a worker found a wire for us .,the hero threw the flower to you .,PD,PD,FIND,THROW,A,THE,for,to,-43.78293991088867,"[-3.1690717, -10.044552, -9.631503, -1.9179018, -8.607318, -2.6826942, -6.7656875, -0.9642134]"
a worker found a wire for us .,the hero threw you the flower .,PD,DO,FIND,THROW,A,THE,for,to,-42.88404846191406,"[-3.1690717, -10.044552, -9.631503, -8.382891, -2.4827797, -7.4395695, -1.7336804]"
a worker found a wire for us .,the employee promised the juice to it .,PD,PD,FIND,PROMISE,A,THE,for,to,-46.09703826904297,"[-3.1690717, -9.171258, -8.631716, -2.7216125, -11.21112, -2.6405916, -7.3931503, -1.1585188]"
a worker found a wire for us .,the employee promised it the juice .,PD,DO,FIND,PROMISE,A,THE,for,to,-44.118385314941406,"[-3.1690717, -9.171258, -8.631716, -5.1170754, -6.502179, -9.816079, -1.711008]"
a worker found a wire for you .,the guest caught the hat for us .,PD,PD,FIND,CATCH,A,THE,for,for,-43.59352493286133,"[-3.1635287, -10.122209, -10.238501, -1.4732757, -8.817908, -5.7823677, -2.895944, -1.0997931]"
a worker found a wire for you .,the guest caught us the hat .,PD,DO,FIND,CATCH,A,THE,for,for,-46.976375579833984,"[-3.1635287, -10.122209, -10.238501, -3.5394225, -5.671898, -10.531404, -3.7094147]"
a worker found her a pie .,the mayor threw the juice to you .,DO,PD,FIND,THROW,A,THE,for,to,-46.060977935791016,"[-3.1688926, -7.520268, -9.556538, -3.0322413, -10.586716, -3.9797485, -7.3730326, -0.84354067]"
a worker found her a pie .,the mayor threw you the juice .,DO,DO,FIND,THROW,A,THE,for,to,-43.421085357666016,"[-3.1688926, -7.520268, -9.556538, -9.3693695, -2.8969097, -10.117049, -0.7920561]"
a worker found her a plate .,the prince purchased the computer for you .,DO,PD,FIND,PURCHASE,A,THE,for,for,-42.811065673828125,"[-3.180049, -10.015424, -10.102712, -1.1643988, -7.431649, -2.9164405, -7.003146, -0.9972473]"
a worker found her a plate .,the prince purchased you the computer .,DO,DO,FIND,PURCHASE,A,THE,for,for,-43.797000885009766,"[-3.180049, -10.015424, -10.102712, -8.62927, -2.8459215, -7.64052, -1.3831042]"
a worker found him a pie .,the candidate sold the book to me .,DO,PD,FIND,SELL,A,THE,for,to,-37.22300720214844,"[-3.1859999, -9.458775, -9.846886, -2.07307, -4.9997983, -2.320943, -4.4247265, -0.91280746]"
a worker found him a pie .,the candidate sold me the book .,DO,DO,FIND,SELL,A,THE,for,to,-34.864349365234375,"[-3.1859999, -9.458775, -9.846886, -5.567082, -2.8229911, -2.9637609, -1.018856]"
a worker found him a wire .,the doctor kept the coffee for it .,DO,PD,FIND,KEEP,A,THE,for,for,-42.56171417236328,"[-3.172736, -8.623539, -7.2164183, -2.8534229, -8.172924, -3.9230728, -7.616488, -0.98311335]"
a worker found him a wire .,the doctor kept it the coffee .,DO,DO,FIND,KEEP,A,THE,for,for,-41.27740859985352,"[-3.172736, -8.623539, -7.2164183, -4.637765, -5.5563235, -10.7212105, -1.3494153]"
a worker found it a card .,the brother sent the television to me .,DO,PD,FIND,SEND,A,THE,for,to,-41.60779571533203,"[-3.1594248, -9.485936, -9.109023, -1.8269513, -9.440379, -2.7564468, -4.3564744, -1.473159]"
a worker found it a card .,the brother sent me the television .,DO,DO,FIND,SEND,A,THE,for,to,-38.55744171142578,"[-3.1594248, -9.485936, -9.109023, -2.3874447, -2.2014122, -10.5278425, -1.6863613]"
a worker found it a plate .,the attorney took the crystal to them .,DO,PD,FIND,TAKE,A,THE,for,to,-45.73005676269531,"[-3.1820943, -8.769857, -8.6755295, -1.3719697, -9.918355, -4.0324335, -8.4830675, -1.2967495]"
a worker found it a plate .,the attorney took them the crystal .,DO,DO,FIND,TAKE,A,THE,for,to,-46.97558975219727,"[-3.1820943, -8.769857, -8.6755295, -5.9287457, -5.2112765, -12.149582, -3.0585065]"
a worker found me a plate .,the attorney fed the cheese to him .,DO,PD,FIND,FEED,A,THE,for,to,-45.57237243652344,"[-3.1762733, -8.645923, -14.990951, -1.4431424, -9.942722, -2.011065, -4.5066385, -0.85565555]"
a worker found me a plate .,the attorney fed him the cheese .,DO,DO,FIND,FEED,A,THE,for,to,-42.33882141113281,"[-3.1762733, -8.645923, -14.990951, -4.627106, -2.2488708, -7.7209115, -0.9287836]"
a worker found me a salad .,the husband got the cigarette for us .,DO,PD,FIND,GET,A,THE,for,for,-42.99527359008789,"[-3.1651514, -9.079385, -7.6720095, -2.6547668, -9.481411, -4.8472996, -4.9690485, -1.126203]"
a worker found me a salad .,the husband got us the cigarette .,DO,DO,FIND,GET,A,THE,for,for,-39.07319641113281,"[-3.1651514, -9.079385, -7.6720095, -5.7056837, -3.4368985, -8.996968, -1.0171012]"
a worker found me a salad .,the child fed the candy to them .,DO,PD,FIND,FEED,A,THE,for,to,-41.94880294799805,"[-3.1651514, -8.247732, -9.996841, -1.9847913, -7.2947435, -4.1934943, -5.94548, -1.12057]"
a worker found me a salad .,the child fed them the candy .,DO,DO,FIND,FEED,A,THE,for,to,-36.855445861816406,"[-3.1651514, -8.247732, -9.996841, -5.445703, -3.4039614, -5.639141, -0.9569158]"
a worker found us a card .,the physician took the newspaper to it .,DO,PD,FIND,TAKE,A,THE,for,to,-42.44535827636719,"[-3.1597764, -10.913239, -6.1330857, -1.7533506, -7.5586505, -1.7353818, -7.888302, -3.3035743]"
a worker found us a card .,the physician took it the newspaper .,DO,DO,FIND,TAKE,A,THE,for,to,-42.651458740234375,"[-3.1597764, -10.913239, -6.1330857, -4.0232654, -5.1691, -9.998775, -3.2542167]"
a worker found us a wire .,the adult saved the tea for it .,DO,PD,FIND,SAVE,A,THE,for,for,-48.42086791992188,"[-3.171258, -10.180267, -12.671236, -1.3174736, -10.058675, -3.687035, -6.307234, -1.0276886]"
a worker found us a wire .,the adult saved it the tea .,DO,DO,FIND,SAVE,A,THE,for,for,-47.62036895751953,"[-3.171258, -10.180267, -12.671236, -3.4951499, -6.0267353, -11.252667, -0.82305384]"
a worker found us a wire .,the hero threw the flower to you .,DO,PD,FIND,THROW,A,THE,for,to,-43.89226531982422,"[-3.171258, -9.944542, -9.531574, -2.0084054, -8.234803, -2.8530304, -7.066362, -1.0822897]"
a worker found us a wire .,the hero threw you the flower .,DO,DO,FIND,THROW,A,THE,for,to,-41.27876663208008,"[-3.171258, -9.944542, -9.531574, -7.7039146, -2.4937785, -7.0617857, -1.371915]"
a worker found us a wire .,the employee promised the juice to it .,DO,PD,FIND,PROMISE,A,THE,for,to,-45.97762680053711,"[-3.171258, -9.116968, -8.539246, -2.7603278, -11.195082, -2.8125582, -7.1094494, -1.2727398]"
a worker found us a wire .,the employee promised it the juice .,DO,DO,FIND,PROMISE,A,THE,for,to,-43.377960205078125,"[-3.171258, -9.116968, -8.539246, -4.899162, -6.216833, -9.780139, -1.6543541]"
a worker found you a guitar .,the employer drew the telephone for me .,DO,PD,FIND,DRAW,A,THE,for,for,-42.59849548339844,"[-3.1712744, -9.872545, -9.021402, -2.458294, -9.211056, -3.9142823, -3.6584644, -1.2911803]"
a worker found you a guitar .,the employer drew me the telephone .,DO,DO,FIND,DRAW,A,THE,for,for,-41.95839309692383,"[-3.1712744, -9.872545, -9.021402, -7.719324, -3.8749366, -7.1034174, -1.1954913]"
a worker found you a wire .,the guest caught the hat for us .,DO,PD,FIND,CATCH,A,THE,for,for,-46.094181060791016,"[-3.141305, -10.251249, -9.947844, -1.5620658, -8.306513, -5.944847, -5.6702137, -1.2701433]"
a worker found you a wire .,the guest caught us the hat .,DO,DO,FIND,CATCH,A,THE,for,for,-44.555702209472656,"[-3.141305, -10.251249, -9.947844, -3.9631383, -5.433404, -8.713316, -3.1054459]"
a worker gave a salad to me .,the pilot took the log to you .,PD,PD,GIVE,TAKE,A,THE,to,to,-40.92594146728516,"[-3.2127438, -8.403719, -5.76227, -2.9694972, -9.348318, -2.6037421, -7.5627556, -1.0628924]"
a worker gave a salad to me .,the pilot took you the log .,PD,DO,GIVE,TAKE,A,THE,to,to,-43.72284698486328,"[-3.2127438, -8.403719, -5.76227, -6.355882, -6.5516353, -10.058785, -3.3778102]"
a worker gave a television to it .,the cop showed the flower to him .,PD,PD,GIVE,SHOW,A,THE,to,to,-36.50944519042969,"[-3.1739292, -9.964155, -5.727924, -1.9702022, -10.267151, -1.4875494, -2.9992027, -0.91933167]"
a worker gave a television to it .,the cop showed him the flower .,PD,DO,GIVE,SHOW,A,THE,to,to,-34.617645263671875,"[-3.1739292, -9.964155, -5.727924, -2.9289272, -1.3409212, -9.966326, -1.5154611]"
a worker gave a television to you .,the chief caught the bag for us .,PD,PD,GIVE,CATCH,A,THE,to,for,-40.9974479675293,"[-3.185169, -7.2546477, -11.946494, -1.9912523, -6.9235325, -4.402477, -4.2303343, -1.0635415]"
a worker gave a television to you .,the chief caught us the bag .,PD,DO,GIVE,CATCH,A,THE,to,for,-44.72476196289063,"[-3.185169, -7.2546477, -11.946494, -5.5847783, -5.478111, -9.923833, -1.3517332]"
a worker gave it a television .,the cop showed the flower to him .,DO,PD,GIVE,SHOW,A,THE,to,to,-37.88497924804688,"[-3.1764843, -9.904849, -5.3773537, -2.3894472, -10.151282, -2.2050238, -3.8176503, -0.86289173]"
a worker gave it a television .,the cop showed him the flower .,DO,DO,GIVE,SHOW,A,THE,to,to,-33.512245178222656,"[-3.1764843, -9.904849, -5.3773537, -2.6672707, -1.3915911, -9.65251, -1.3421855]"
a worker gave me a salad .,the pilot took the log to you .,DO,PD,GIVE,TAKE,A,THE,to,to,-42.28050231933594,"[-3.1896434, -8.281759, -5.762663, -3.2237017, -9.6813755, -2.9062467, -8.112696, -1.122416]"
a worker gave me a salad .,the pilot took you the log .,DO,DO,GIVE,TAKE,A,THE,to,to,-43.66229248046875,"[-3.1896434, -8.281759, -5.762663, -5.8932705, -6.751972, -10.211506, -3.5714755]"
a worker gave you a television .,the chief caught the bag for us .,DO,PD,GIVE,CATCH,A,THE,to,for,-41.98841857910156,"[-3.174943, -7.2845445, -11.873948, -2.059239, -7.186064, -4.471249, -4.919258, -1.0191721]"
a worker gave you a television .,the chief caught us the bag .,DO,DO,GIVE,CATCH,A,THE,to,for,-44.48355865478516,"[-3.174943, -7.2845445, -11.873948, -5.32641, -5.430476, -10.245504, -1.1477345]"
a worker kept a cheese for it .,the daughter found the cup for you .,PD,PD,KEEP,FIND,A,THE,for,for,-40.955360412597656,"[-3.1911218, -9.438084, -8.384518, -1.1533821, -6.132606, -4.199505, -7.7314796, -0.72466046]"
a worker kept a cheese for it .,the daughter found you the cup .,PD,DO,KEEP,FIND,A,THE,for,for,-43.3898811340332,"[-3.1911218, -9.438084, -8.384518, -8.713309, -4.4457884, -7.5438747, -1.6731856]"
a worker kept a cheese for them .,the sheriff gave the anchor to it .,PD,PD,KEEP,GIVE,A,THE,for,to,-44.50306701660156,"[-3.2008767, -9.266462, -7.0602016, -1.590343, -11.07651, -4.010805, -7.239881, -1.0579883]"
a worker kept a cheese for them .,the sheriff gave it the anchor .,PD,DO,KEEP,GIVE,A,THE,for,to,-41.93121719360352,"[-3.2008767, -9.266462, -7.0602016, -4.599419, -3.8060114, -12.071331, -1.9269164]"
a worker kept a cheese for us .,the lady promised the meal to me .,PD,PD,KEEP,PROMISE,A,THE,for,to,-38.84716796875,"[-3.2053344, -9.767815, -8.988819, -3.3559458, -7.045397, -2.798729, -2.5675411, -1.117589]"
a worker kept a cheese for us .,the lady promised me the meal .,PD,DO,KEEP,PROMISE,A,THE,for,to,-34.937583923339844,"[-3.2053344, -9.767815, -8.988819, -2.040498, -2.9570227, -6.46431, -1.5137843]"
a worker kept a chocolate for me .,the lady brought the key to it .,PD,PD,KEEP,BRING,A,THE,for,to,-37.87549591064453,"[-3.1961339, -9.755772, -7.407626, -2.1810513, -6.307853, -1.2808125, -6.7341986, -1.0120504]"
a worker kept a chocolate for me .,the lady brought it the key .,PD,DO,KEEP,BRING,A,THE,for,to,-39.86973571777344,"[-3.1961339, -9.755772, -7.407626, -3.6472912, -6.3885818, -8.0580845, -1.4162487]"
a worker kept a chocolate for you .,the business designed the gun for them .,PD,PD,KEEP,DESIGN,A,THE,for,for,-39.53034591674805,"[-3.1921277, -7.8208857, -10.889537, -1.9655501, -7.6712, -2.004138, -5.263009, -0.723897]"
a worker kept a chocolate for you .,the business designed them the gun .,PD,DO,KEEP,DESIGN,A,THE,for,for,-45.514190673828125,"[-3.1921277, -7.8208857, -10.889537, -6.398764, -5.9129744, -9.664554, -1.6353469]"
a worker kept a gun for it .,the captain made the bag for them .,PD,PD,KEEP,MAKE,A,THE,for,for,-38.522342681884766,"[-3.1812503, -8.965086, -5.2643905, -1.7696787, -10.60834, -2.591526, -5.1591706, -0.98290086]"
a worker kept a gun for it .,the captain made them the bag .,PD,DO,KEEP,MAKE,A,THE,for,for,-40.817962646484375,"[-3.1812503, -8.965086, -5.2643905, -7.4105945, -3.6236224, -10.911213, -1.4618082]"
a worker kept a gun for us .,the parent took the television to you .,PD,PD,KEEP,TAKE,A,THE,for,to,-42.23536682128906,"[-3.1971316, -9.216808, -8.861309, -1.4514815, -8.168356, -2.450779, -7.7932796, -1.0962226]"
a worker kept a gun for us .,the parent took you the television .,PD,DO,KEEP,TAKE,A,THE,for,to,-46.68686294555664,"[-3.1971316, -9.216808, -8.861309, -6.5304284, -5.834907, -10.539017, -2.50726]"
a worker kept a gun for us .,the author promised the anchor to me .,PD,PD,KEEP,PROMISE,A,THE,for,to,-47.07050323486328,"[-3.1971316, -7.0768695, -9.502395, -2.9245574, -12.233547, -2.8301482, -6.9760714, -2.3297834]"
a worker kept a gun for us .,the author promised me the anchor .,PD,DO,KEEP,PROMISE,A,THE,for,to,-42.422142028808594,"[-3.1971316, -7.0768695, -9.502395, -4.665576, -2.5925517, -12.552062, -2.8355594]"
a worker kept a gun for you .,the husband made the motor for me .,PD,PD,KEEP,MAKE,A,THE,for,for,-40.91572570800781,"[-3.189901, -9.23883, -7.239022, -1.5701472, -11.043939, -3.9415956, -3.6369243, -1.0553651]"
a worker kept a gun for you .,the husband made me the motor .,PD,DO,KEEP,MAKE,A,THE,for,for,-40.59725189208984,"[-3.189901, -9.23883, -7.239022, -4.877848, -3.6040764, -10.400673, -2.0468981]"
