text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
a captain took a teacher a crystal .,DO,TAKE,A,to,-13.49923324584961,-6.409271240234375,-18.995302200317383,-12.19534969329834,0.0,-4.3785176277160645,-55.47767639160156,1027.32080078125
a guy took a television to an opponent .,PD,TAKE,A,to,-10.12066650390625,-5.692069053649902,-11.459936141967773,-11.5382080078125,-2.3058552742004395,-3.077118396759033,-44.19385528564453,135.69752502441406
a guy took an opponent a television .,DO,TAKE,A,to,-10.12066650390625,-5.692069053649902,-19.38421630859375,-12.139559745788574,0.0,-4.9152727127075195,-52.25178527832031,686.4086303710938
an employee took an instrument to a mother .,PD,TAKE,A,to,-10.643842697143555,-7.027929782867432,-12.182212829589844,-10.026124000549316,-1.9694238901138306,-5.62098503112793,-47.470516204833984,195.29315185546875
an employee took a mother an instrument .,DO,TAKE,A,to,-10.643842697143555,-7.027929782867432,-18.853469848632812,-10.166597366333008,0.0,-5.038964748382568,-51.730804443359375,643.1323852539062
a wife took a motor to an attorney .,PD,TAKE,A,to,-12.406636238098145,-5.702997207641602,-10.301820755004883,-12.418437957763672,-9.32174301147461,-4.350872993469238,-54.502506256103516,426.59454345703125
a wife took an attorney a motor .,DO,TAKE,A,to,-12.406636238098145,-5.702997207641602,-17.125991821289062,-12.882583618164062,0.0,-9.068756103515625,-57.18696594238281,1272.0318603515625
a friend took a wire to a guy .,PD,TAKE,A,to,-9.261883735656738,-5.972787380218506,-13.275530815124512,-7.488870620727539,-2.5808541774749756,-4.388695240020752,-42.968624114990234,118.42638397216797
a friend took a guy a wire .,DO,TAKE,A,to,-9.261883735656738,-5.972787380218506,-18.13736343383789,-10.35045337677002,0.0,-3.9164838790893555,-47.638973236083984,385.6274108886719
an actress took a camera to a president .,PD,TAKE,A,to,-13.111106872558594,-6.533018589019775,-9.234879493713379,-10.97458553314209,-1.9816335439682007,-5.487167835235596,-47.3223876953125,192.10519409179688
an actress took a president a camera .,DO,TAKE,A,to,-13.111106872558594,-6.533018589019775,-17.439870834350586,-12.525821685791016,0.0,-5.452406406402588,-55.06222152709961,975.331787109375
the colonel fed the candy to the princess .,PD,FEED,THE,to,-13.743368148803711,-10.784449577331543,-9.685022354125977,-7.704071521759033,-1.084187388420105,-1.6119115352630615,-44.61301040649414,142.1668243408203
the colonel fed the princess the candy .,DO,FEED,THE,to,-13.743368148803711,-10.784449577331543,-9.74879264831543,-9.875480651855469,0.0,-2.070826292037964,-46.22291946411133,323.06866455078125
the colonel fed the meal to the professor .,PD,FEED,THE,to,-13.743368148803711,-10.784449577331543,-8.364306449890137,-10.099979400634766,-0.5444244742393494,-1.8282127380371094,-45.364742279052734,154.5514373779297
the colonel fed the professor the meal .,DO,FEED,THE,to,-13.743368148803711,-10.784449577331543,-8.940423011779785,-10.117120742797852,0.0,-1.9983619451522827,-45.58372497558594,298.260009765625
the hero fed the meal to the sheriff .,PD,FEED,THE,to,-11.809226989746094,-10.144671440124512,-10.29056167602539,-9.904298782348633,-1.0106948614120483,-1.930296778678894,-45.08974838256836,149.90054321289062
the hero fed the sheriff the meal .,DO,FEED,THE,to,-11.809226989746094,-10.144671440124512,-10.029851913452148,-11.163135528564453,0.0,-1.8510596752166748,-44.997947692871094,277.201171875
the hero fed the chocolate to the pilot .,PD,FEED,THE,to,-11.809226989746094,-10.144671440124512,-11.214881896972656,-10.43345832824707,-3.302454948425293,-1.832175850868225,-48.73686981201172,224.7992401123047
the hero fed the pilot the chocolate .,DO,FEED,THE,to,-11.809226989746094,-10.144671440124512,-10.359691619873047,-11.205942153930664,0.0,-2.448361873626709,-45.9678955078125,312.93231201171875
the attorney fed the pie to the woman .,PD,FEED,THE,to,-11.001774787902832,-13.930121421813965,-10.17609977722168,-6.203645706176758,-1.6263724565505981,-2.5046260356903076,-45.44264221191406,155.89495849609375
the attorney fed the woman the pie .,DO,FEED,THE,to,-11.001774787902832,-13.930121421813965,-10.694868087768555,-7.697206020355225,0.0,-2.2295563220977783,-45.553524017333984,297.13616943359375
the physician fed the chocolate to the prince .,PD,FEED,THE,to,-13.043802261352539,-12.074179649353027,-10.788190841674805,-9.750930786132812,-2.7280192375183105,-2.033102035522461,-50.41822814941406,270.97467041015625
the physician fed the prince the chocolate .,DO,FEED,THE,to,-13.043802261352539,-12.074179649353027,-11.243752479553223,-11.028926849365234,0.0,-2.6649317741394043,-50.05559158325195,521.625
the champion fed the chicken to the attorney .,PD,FEED,THE,to,-12.580184936523438,-10.19164752960205,-12.736288070678711,-13.450927734375,-2.9967434406280518,-2.904756546020508,-54.86054992675781,443.9076843261719
the champion fed the attorney the chicken .,DO,FEED,THE,to,-12.580184936523438,-10.19164752960205,-12.966318130493164,-17.58853530883789,0.0,-1.841983675956726,-55.168670654296875,988.3964233398438
the lawyer fed the chicken to the scientist .,PD,FEED,THE,to,-10.93069839477539,-13.452796936035156,-9.725579261779785,-10.293185234069824,-3.6318790912628174,-3.0353715419769287,-51.06951141357422,291.3106384277344
the lawyer fed the scientist the chicken .,DO,FEED,THE,to,-10.93069839477539,-13.452796936035156,-10.054251670837402,-13.918327331542969,0.0,-2.6798911094665527,-51.03596115112305,589.6299438476562
the guest fed the chocolate to the nurse .,PD,FEED,THE,to,-11.779205322265625,-12.732324600219727,-10.553483963012695,-10.027066230773926,-4.268587589263916,-1.7069904804229736,-51.067657470703125,291.2506408691406
the guest fed the nurse the chocolate .,DO,FEED,THE,to,-11.779205322265625,-12.732324600219727,-10.49182415008545,-13.754500389099121,0.0,-2.342158317565918,-51.10000991821289,594.3695068359375
the colonel fed the chicken to the winner .,PD,FEED,THE,to,-13.743368148803711,-10.784449577331543,-8.200777053833008,-11.999581336975098,-2.3104407787323,-1.742867350578308,-48.7814826965332,225.9163360595703
the colonel fed the winner the chicken .,DO,FEED,THE,to,-13.743368148803711,-10.784449577331543,-8.31739616394043,-11.810019493103027,0.0,-2.3425073623657227,-46.99774169921875,355.9241638183594
the captain fed the pie to the buddy .,PD,FEED,THE,to,-11.256135940551758,-12.225808143615723,-10.668062210083008,-12.539098739624023,-1.1883111000061035,-2.3347725868225098,-50.212188720703125,264.8416442871094
the captain fed the buddy the pie .,DO,FEED,THE,to,-11.256135940551758,-12.225808143615723,-10.946002960205078,-12.11759090423584,0.0,-1.9506876468658447,-48.4962272644043,429.2452392578125
the cousin fed the salad to the professor .,PD,FEED,THE,to,-13.399199485778809,-12.344178199768066,-11.819583892822266,-11.176285743713379,-1.1714452505111694,-1.6751556396484375,-51.585845947265625,308.511962890625
the cousin fed the professor the salad .,DO,FEED,THE,to,-13.399199485778809,-12.344178199768066,-10.952009201049805,-12.33619499206543,0.0,-1.5135061740875244,-50.54508972167969,554.5385131835938
an attorney fed a cheese to a reader .,PD,FEED,A,to,-11.66619873046875,-12.663406372070312,-14.94375228881836,-10.835147857666016,-3.9128501415252686,-3.8008313179016113,-57.82218551635742,616.8878784179688
an attorney fed a reader a cheese .,DO,FEED,A,to,-11.66619873046875,-12.663406372070312,-13.029569625854492,-16.346965789794922,0.0,-6.611329555511475,-60.317466735839844,1881.2342529296875
a brother fed a chicken to a lady .,PD,FEED,A,to,-12.518869400024414,-10.730986595153809,-6.675955295562744,-9.389561653137207,-2.0386691093444824,-2.9141716957092285,-44.26821517944336,136.82333374023438
a brother fed a lady a chicken .,DO,FEED,A,to,-12.518869400024414,-10.730986595153809,-6.160960674285889,-10.526727676391602,0.0,-3.332153558731079,-43.26969909667969,223.3438262939453
a sheriff fed a pie to a guest .,PD,FEED,A,to,-11.962423324584961,-12.746929168701172,-11.091598510742188,-8.484648704528809,-0.9468879699707031,-3.5746803283691406,-48.80717086791992,226.56207275390625
a sheriff fed a guest a pie .,DO,FEED,A,to,-11.962423324584961,-12.746929168701172,-7.174129009246826,-11.887046813964844,0.0,-3.3457789421081543,-47.11630630493164,361.23846435546875
a captain fed a pie to a guy .,PD,FEED,A,to,-13.49923324584961,-12.031821250915527,-11.204304695129395,-8.518027305603027,-1.1880356073379517,-4.2802934646606445,-50.72171401977539,280.2679138183594
a captain fed a guy a pie .,DO,FEED,A,to,-13.49923324584961,-12.031821250915527,-8.012185096740723,-11.843287467956543,0.0,-2.5851926803588867,-47.97172164916992,402.0052795410156
a boy fed a meal to a brother .,PD,FEED,A,to,-10.345815658569336,-10.227771759033203,-7.965181350708008,-10.552862167358398,-3.615898609161377,-5.161449432373047,-47.868980407714844,204.1337890625
a boy fed a brother a meal .,DO,FEED,A,to,-10.345815658569336,-10.227771759033203,-6.324015140533447,-13.489045143127441,0.0,-5.351848602294922,-45.73849868774414,304.0865478515625
a student fed a chicken to an employer .,PD,FEED,A,to,-9.312009811401367,-11.616710662841797,-7.597710132598877,-12.304157257080078,-4.201318740844727,-4.41740083694458,-49.44930648803711,243.3175506591797
a student fed an employer a chicken .,DO,FEED,A,to,-9.312009811401367,-11.616710662841797,-9.448301315307617,-15.766509056091309,0.0,-4.972020149230957,-51.11555099487305,595.5253295898438
a woman fed a chicken to a chief .,PD,FEED,A,to,-7.585829734802246,-9.719347953796387,-8.322670936584473,-12.81497573852539,-4.151397705078125,-6.149004936218262,-48.74322509765625,224.95803833007812
a woman fed a chief a chicken .,DO,FEED,A,to,-7.585829734802246,-9.719347953796387,-10.558528900146484,-15.536433219909668,0.0,-4.707542419433594,-48.10768127441406,408.8957214355469
a partner fed a meal to a teacher .,PD,FEED,A,to,-13.069452285766602,-12.012545585632324,-8.242558479309082,-11.925490379333496,-0.8867153525352478,-3.1314868927001953,-49.26824951171875,238.47152709960938
a partner fed a teacher a meal .,DO,FEED,A,to,-13.069452285766602,-12.012545585632324,-5.365701198577881,-12.9473876953125,0.0,-4.640532493591309,-48.035621643066406,405.2291564941406
an uncle fed a chicken to a buddy .,PD,FEED,A,to,-13.840133666992188,-11.039444923400879,-6.315726280212402,-11.238285064697266,-1.6047497987747192,-3.079619884490967,-47.11796188354492,187.7908935546875
an uncle fed a buddy a chicken .,DO,FEED,A,to,-13.840133666992188,-11.039444923400879,-5.287023067474365,-12.816192626953125,0.0,-3.5857410430908203,-46.56853485107422,337.3317565917969
a colonel fed a meal to a reader .,PD,FEED,A,to,-14.578892707824707,-11.510603904724121,-8.82180118560791,-12.179093360900879,-0.6753972172737122,-3.710793972015381,-51.47657775878906,304.78900146484375
a colonel fed a reader a meal .,DO,FEED,A,to,-14.578892707824707,-11.510603904724121,-8.746153831481934,-14.380324363708496,0.0,-5.216836929321289,-54.43280792236328,901.5369262695312
a priest fed a chocolate to a daughter .,PD,FEED,A,to,-11.845521926879883,-10.857139587402344,-9.510454177856445,-8.792036056518555,-5.514330863952637,-5.597858428955078,-52.11734390258789,327.27996826171875
a priest fed a daughter a chocolate .,DO,FEED,A,to,-11.845521926879883,-10.857139587402344,-7.143909454345703,-11.074102401733398,0.0,-7.522568225860596,-48.443241119384766,426.41162109375
a wife fed a cheese to a mayor .,PD,FEED,A,to,-12.406636238098145,-10.003615379333496,-11.0322904586792,-15.580735206604004,-4.05368709564209,-4.12172794342041,-57.198692321777344,575.5984497070312
a wife fed a mayor a cheese .,DO,FEED,A,to,-12.406636238098145,-10.003615379333496,-11.210685729980469,-14.83922004699707,0.0,-5.410899639129639,-53.87105941772461,840.4037475585938
a chief fed a chocolate to an actor .,PD,FEED,A,to,-12.514749526977539,-11.954362869262695,-11.243292808532715,-9.998148918151855,-5.615328788757324,-3.68825101852417,-55.014137268066406,451.548095703125
a chief fed an actor a chocolate .,DO,FEED,A,to,-12.514749526977539,-11.954362869262695,-10.606035232543945,-15.136371612548828,0.0,-6.201366424560547,-56.41288375854492,1154.7169189453125
a physician fed a salad to a king .,PD,FEED,A,to,-12.110325813293457,-11.414508819580078,-11.314594268798828,-10.826489448547363,-1.8556954860687256,-4.578733921051025,-52.10034942626953,326.6625671386719
a physician fed a king a salad .,DO,FEED,A,to,-12.110325813293457,-11.414508819580078,-11.519346237182617,-12.954211235046387,0.0,-3.4242024421691895,-51.4225959777832,618.8262329101562
a manager fed a meal to a partner .,PD,FEED,A,to,-12.079994201660156,-11.769532203674316,-8.738090515136719,-9.959955215454102,-1.0682774782180786,-4.853929042816162,-48.46977996826172,218.22596740722656
a manager fed a partner a meal .,DO,FEED,A,to,-12.079994201660156,-11.769532203674316,-5.353472709655762,-13.207198143005371,0.0,-5.8184709548950195,-48.228668212890625,415.1265869140625
a captain fed a salad to a physician .,PD,FEED,A,to,-13.49923324584961,-12.031821250915527,-11.686049461364746,-12.10608959197998,-1.3020886182785034,-3.567178726196289,-54.19246292114258,412.14892578125
a captain fed a physician a salad .,DO,FEED,A,to,-13.49923324584961,-12.031821250915527,-8.984367370605469,-16.02803611755371,0.0,-3.600738525390625,-54.144195556640625,869.59228515625
a chief fed a candy to a daughter .,PD,FEED,A,to,-12.514749526977539,-11.954362869262695,-13.883893966674805,-8.3531494140625,-4.685110092163086,-3.5840353965759277,-54.975303649902344,449.60394287109375
a chief fed a daughter a candy .,DO,FEED,A,to,-12.514749526977539,-11.954362869262695,-9.943498611450195,-12.907959938049316,0.0,-6.187226295471191,-53.50779342651367,803.095947265625
a secretary fed a candy to an aunt .,PD,FEED,A,to,-13.954526901245117,-11.820391654968262,-13.102590560913086,-12.279050827026367,-5.414271354675293,-3.745917797088623,-60.31675338745117,813.9194946289062
a secretary fed an aunt a candy .,DO,FEED,A,to,-13.954526901245117,-11.820391654968262,-9.601646423339844,-17.277738571166992,0.0,-7.62099552154541,-60.275299072265625,1871.3443603515625
the wife bought the anchor for the bishop .,PD,BUY,THE,for,-10.11125373840332,-13.226354598999023,-11.960944175720215,-13.346111297607422,-2.4640274047851562,-4.227506637573242,-55.33619689941406,467.99908447265625
the wife bought the bishop the anchor .,DO,BUY,THE,for,-10.11125373840332,-13.226354598999023,-14.830976486206055,-12.346490859985352,0.0,-3.382704496383667,-53.89777755737305,843.2152099609375
the adult bought the guitar for the friend .,PD,BUY,THE,for,-11.565675735473633,-14.579695701599121,-7.935997009277344,-9.261425971984863,-2.433122396469116,-3.051511526107788,-48.827430725097656,227.07266235351562
the adult bought the friend the guitar .,DO,BUY,THE,for,-11.565675735473633,-14.579695701599121,-10.797796249389648,-10.504328727722168,0.0,-2.8857359886169434,-50.333229064941406,540.045654296875
the lawyer bought the crystal for the soldier .,PD,BUY,THE,for,-10.93069839477539,-11.994712829589844,-10.561885833740234,-11.555777549743652,-3.845067262649536,-2.8101160526275635,-51.69825744628906,312.3894958496094
the lawyer bought the soldier the crystal .,DO,BUY,THE,for,-10.93069839477539,-11.994712829589844,-13.821084976196289,-11.959654808044434,0.0,-3.1499087810516357,-51.85606002807617,653.2810668945312
the guy bought the chocolate for the president .,PD,BUY,THE,for,-10.440812110900879,-8.01085090637207,-10.390625953674316,-10.114497184753418,-4.084856986999512,-1.8350361585617065,-44.87668228149414,146.3934783935547
the guy bought the president the chocolate .,DO,BUY,THE,for,-10.440812110900879,-8.01085090637207,-11.400442123413086,-11.642413139343262,0.0,-2.6381893157958984,-44.13270568847656,248.7847900390625
the son bought the beer for the bishop .,PD,BUY,THE,for,-9.964611053466797,-13.578021049499512,-7.842771530151367,-13.113855361938477,-2.4336936473846436,-2.8832287788391113,-49.81618118286133,253.4410400390625
the son bought the bishop the beer .,DO,BUY,THE,for,-9.964611053466797,-13.578021049499512,-12.989526748657227,-12.38080883026123,0.0,-2.75630521774292,-51.669273376464844,638.2047729492188
the mayor bought the chicken for the actress .,PD,BUY,THE,for,-9.358541488647461,-11.207505226135254,-9.860613822937012,-13.073652267456055,-3.3137075901031494,-2.8209080696105957,-49.634925842285156,248.38792419433594
the mayor bought the actress the chicken .,DO,BUY,THE,for,-9.358541488647461,-11.207505226135254,-12.694311141967773,-11.830096244812012,0.0,-3.566173791885376,-48.65662384033203,437.9382629394531
the winner bought the computer for the teacher .,PD,BUY,THE,for,-10.144432067871094,-12.287630081176758,-8.212830543518066,-11.974872589111328,-2.6319422721862793,-2.1673896312713623,-47.419097900390625,194.18060302734375
the winner bought the teacher the computer .,DO,BUY,THE,for,-10.144432067871094,-12.287630081176758,-11.095619201660156,-12.639825820922852,0.0,-2.5015063285827637,-48.669010162353516,438.6168518066406
the son bought the newspaper for the child .,PD,BUY,THE,for,-9.964611053466797,-13.578021049499512,-9.306132316589355,-10.434450149536133,-2.0695455074310303,-3.1602749824523926,-48.51303482055664,219.27731323242188
the son bought the child the newspaper .,DO,BUY,THE,for,-9.964611053466797,-13.578021049499512,-10.778797149658203,-8.894083976745605,0.0,-3.001879930496216,-46.2173957824707,322.845703125
the employer bought the meal for the teacher .,PD,BUY,THE,for,-12.980731010437012,-10.923700332641602,-8.923871994018555,-9.380733489990234,-3.2996323108673096,-2.551718235015869,-48.06039047241211,208.52175903320312
the employer bought the teacher the meal .,DO,BUY,THE,for,-12.980731010437012,-10.923700332641602,-13.147790908813477,-10.067142486572266,0.0,-3.061134099960327,-50.18049621582031,529.8330688476562
the father bought the log for the cousin .,PD,BUY,THE,for,-9.416177749633789,-11.69056224822998,-10.68414306640625,-13.825295448303223,-3.103604555130005,-3.4190421104431152,-52.138824462890625,328.0620422363281
the father bought the cousin the log .,DO,BUY,THE,for,-9.416177749633789,-11.69056224822998,-13.949430465698242,-12.282950401306152,0.0,-4.053665637969971,-51.392784118652344,616.5244750976562
a girl bought a flower for a cop .,PD,BUY,A,for,-10.199785232543945,-8.722434997558594,-8.520642280578613,-13.048892974853516,-2.6444947719573975,-3.4597442150115967,-46.59599685668945,177.20956420898438
a girl bought a cop a flower .,DO,BUY,A,for,-10.199785232543945,-8.722434997558594,-11.274072647094727,-11.801545143127441,0.0,-3.293332815170288,-45.291168212890625,287.5497741699219
a soldier bought a beer for a leader .,PD,BUY,A,for,-10.697359085083008,-9.301816940307617,-5.968147277832031,-11.344054222106934,-2.335334300994873,-5.666219234466553,-45.31292724609375,153.66419982910156
a soldier bought a leader a beer .,DO,BUY,A,for,-10.697359085083008,-9.301816940307617,-10.435473442077637,-13.127185821533203,0.0,-3.2585270404815674,-46.82036209106445,348.11932373046875
a priest bought a bottle for a partner .,PD,BUY,A,for,-11.845521926879883,-10.185380935668945,-5.853754043579102,-10.532928466796875,-6.599583148956299,-4.34407377243042,-49.36124038696289,240.94827270507812
a priest bought a partner a bottle .,DO,BUY,A,for,-11.845521926879883,-10.185380935668945,-4.7535080909729,-11.858818054199219,0.0,-8.769169807434082,-47.41239929199219,374.8589782714844
a cousin bought a button for a husband .,PD,BUY,A,for,-13.185147285461426,-9.936965942382812,-11.42785930633545,-10.415058135986328,-2.8460607528686523,-3.210596799850464,-51.021690368652344,289.7668762207031
a cousin bought a husband a button .,DO,BUY,A,for,-13.185147285461426,-9.936965942382812,-11.515953063964844,-10.729680061340332,0.0,-3.5433971881866455,-48.91114044189453,452.0950927734375
a captain bought a bag for a bishop .,PD,BUY,A,for,-13.49923324584961,-10.396859169006348,-8.18122673034668,-12.653680801391602,-4.419824600219727,-3.1790359020233154,-52.32986068725586,335.1000061035156
a captain bought a bishop a bag .,DO,BUY,A,for,-13.49923324584961,-10.396859169006348,-11.343132972717285,-12.807693481445312,0.0,-4.333887100219727,-52.38080596923828,697.5685424804688
a singer bought a tea for a girl .,PD,BUY,A,for,-12.701311111450195,-9.530800819396973,-10.0597505569458,-6.796544075012207,-4.497156143188477,-4.866351127624512,-48.451908111572266,217.79306030273438
a singer bought a girl a tea .,DO,BUY,A,for,-12.701311111450195,-9.530800819396973,-9.063957214355469,-8.251758575439453,0.0,-4.60141658782959,-44.14924621582031,249.29969787597656
a winner bought a juice for a wife .,PD,BUY,A,for,-13.055392265319824,-10.080694198608398,-14.155855178833008,-9.042963027954102,-4.572467803955078,-2.356750011444092,-53.264122009277344,371.7552795410156
a winner bought a wife a juice .,DO,BUY,A,for,-13.055392265319824,-10.080694198608398,-17.253368377685547,-10.193290710449219,0.0,-4.327576637268066,-54.910316467285156,956.9867553710938
a mayor bought a juice for a man .,PD,BUY,A,for,-13.049970626831055,-11.065067291259766,-12.42400074005127,-6.231601238250732,-5.898766040802002,-5.959987163543701,-54.62939453125,432.6515808105469
a mayor bought a man a juice .,DO,BUY,A,for,-13.049970626831055,-11.065067291259766,-11.36549186706543,-8.632562637329102,0.0,-5.1740264892578125,-49.2871208190918,473.84967041015625
a professor bought a cheese for a worker .,PD,BUY,A,for,-10.543238639831543,-11.20960521697998,-10.420672416687012,-11.430191040039062,-4.430009841918945,-4.055497169494629,-52.08921813964844,326.2587890625
a professor bought a worker a cheese .,DO,BUY,A,for,-10.543238639831543,-11.20960521697998,-10.181735038757324,-12.837807655334473,0.0,-5.184189319610596,-49.95657730102539,515.208740234375
a partner bought a key for a worker .,PD,BUY,A,for,-13.069452285766602,-9.232721328735352,-9.174722671508789,-10.263269424438477,-2.2818689346313477,-4.3477678298950195,-48.36980438232422,215.81524658203125
a partner bought a worker a key .,DO,BUY,A,for,-13.069452285766602,-9.232721328735352,-9.975014686584473,-12.905426025390625,0.0,-4.425173759460449,-49.6077880859375,493.2289733886719
a cousin bought a tea for a lady .,PD,BUY,A,for,-13.185147285461426,-9.936965942382812,-10.23354721069336,-9.041755676269531,-3.8862624168395996,-3.691195249557495,-49.97487258911133,257.9494323730469
a cousin bought a lady a tea .,DO,BUY,A,for,-13.185147285461426,-9.936965942382812,-7.8531880378723145,-11.897842407226562,0.0,-3.930920124053955,-46.8040657043457,347.410888671875
the partner caught the television for the teacher .,PD,CATCH,THE,for,-12.604497909545898,-9.343866348266602,-11.496589660644531,-10.903409004211426,-6.278804779052734,-2.4001824855804443,-53.02735137939453,362.10272216796875
the partner caught the teacher the television .,DO,CATCH,THE,for,-12.604497909545898,-9.343866348266602,-17.6931095123291,-10.424189567565918,0.0,-3.7207136154174805,-53.786380767822266,831.5551147460938
the parent caught the cup for the author .,PD,CATCH,THE,for,-11.258129119873047,-10.371698379516602,-13.410672187805176,-12.44125747680664,-5.308103561401367,-2.759366512298584,-55.549232482910156,479.20904541015625
the parent caught the author the cup .,DO,CATCH,THE,for,-11.258129119873047,-10.371698379516602,-18.093273162841797,-13.05993366241455,0.0,-3.1239981651306152,-55.90703201293945,1083.9630126953125
the pilot caught the television for the guest .,PD,CATCH,THE,for,-10.663193702697754,-8.387062072753906,-11.17338752746582,-11.76552963256836,-6.309022903442383,-3.1852474212646484,-51.48344039916992,305.021484375
the pilot caught the guest the television .,DO,CATCH,THE,for,-10.663193702697754,-8.387062072753906,-16.069377899169922,-13.386552810668945,0.0,-3.9180524349212646,-52.42424011230469,701.3660888671875
the parent caught the bowl for the mother .,PD,CATCH,THE,for,-11.258129119873047,-10.371698379516602,-14.299050331115723,-9.775336265563965,-5.562519073486328,-2.3169960975646973,-53.5837287902832,385.1942138671875
the parent caught the mother the bowl .,DO,CATCH,THE,for,-11.258129119873047,-10.371698379516602,-20.886554718017578,-8.725479125976562,0.0,-2.7131552696228027,-53.955013275146484,849.2695922851562
the manager caught the television for the bishop .,PD,CATCH,THE,for,-11.040495872497559,-9.343002319335938,-10.408491134643555,-13.93680477142334,-6.270314693450928,-2.814183235168457,-53.813289642333984,395.1456298828125
the manager caught the bishop the television .,DO,CATCH,THE,for,-11.040495872497559,-9.343002319335938,-17.58013916015625,-12.371528625488281,0.0,-3.9781408309936523,-54.31330871582031,888.1703491210938
the physician caught the guitar for the colonel .,PD,CATCH,THE,for,-13.043802261352539,-8.92136287689209,-15.363582611083984,-11.71595287322998,-5.091813087463379,-2.246163845062256,-56.38267517089844,525.7057495117188
the physician caught the colonel the guitar .,DO,CATCH,THE,for,-13.043802261352539,-8.92136287689209,-19.694007873535156,-15.097232818603516,0.0,-2.5875906944274902,-59.343994140625,1665.697509765625
the manager caught the box for the president .,PD,CATCH,THE,for,-11.040495872497559,-9.343002319335938,-10.84611701965332,-11.425653457641602,-4.542485237121582,-2.7180328369140625,-49.91578674316406,256.26153564453125
the manager caught the president the box .,DO,CATCH,THE,for,-11.040495872497559,-9.343002319335938,-19.238481521606445,-9.572104454040527,0.0,-2.9875149726867676,-52.18159866333008,680.4129028320312
the reader caught the log for the opponent .,PD,CATCH,THE,for,-11.219213485717773,-7.704322814941406,-12.744879722595215,-13.400976181030273,-4.842048168182373,-3.292263984680176,-53.203704833984375,369.2680358886719
the reader caught the opponent the log .,DO,CATCH,THE,for,-11.219213485717773,-7.704322814941406,-17.639928817749023,-14.666430473327637,0.0,-3.3282103538513184,-54.55810546875,915.7681274414062
the wife caught the ball for the doctor .,PD,CATCH,THE,for,-10.11125373840332,-10.7012300491333,-10.06490707397461,-11.941054344177246,-4.17323637008667,-3.127324342727661,-50.11900329589844,262.1136474609375
the wife caught the doctor the ball .,DO,CATCH,THE,for,-10.11125373840332,-10.7012300491333,-16.032365798950195,-10.137080192565918,0.0,-3.3376152515411377,-50.31954574584961,539.1227416992188
the manager caught the bell for the mayor .,PD,CATCH,THE,for,-11.040495872497559,-9.343002319335938,-11.862386703491211,-10.445542335510254,-3.6211063861846924,-3.199986219406128,-49.51251983642578,245.03256225585938
the manager caught the mayor the bell .,DO,CATCH,THE,for,-11.040495872497559,-9.343002319335938,-19.650524139404297,-10.456620216369629,0.0,-2.3165884017944336,-52.80723190307617,735.760009765625
the student caught the television for the chief .,PD,CATCH,THE,for,-10.491364479064941,-8.27363109588623,-11.345270156860352,-12.544768333435059,-6.500213623046875,-4.884833335876465,-54.04008483886719,405.2296142578125
the student caught the chief the television .,DO,CATCH,THE,for,-10.491364479064941,-8.27363109588623,-18.365819931030273,-12.700857162475586,0.0,-3.6889896392822266,-53.520660400390625,804.388671875
the employee caught the key for the child .,PD,CATCH,THE,for,-11.96430778503418,-7.78745174407959,-11.293206214904785,-8.79990005493164,-4.909907341003418,-4.092517375946045,-48.8472900390625,227.57427978515625
the employee caught the child the key .,DO,CATCH,THE,for,-11.96430778503418,-7.78745174407959,-16.353271484375,-10.007265090942383,0.0,-4.1087799072265625,-50.221073150634766,532.5272827148438
the candidate caught the flower for the writer .,PD,CATCH,THE,for,-11.541236877441406,-8.33178424835205,-13.569647789001465,-11.163575172424316,-4.6840972900390625,-2.977628231048584,-52.267967224121094,332.80340576171875
the candidate caught the writer the flower .,DO,CATCH,THE,for,-11.541236877441406,-8.33178424835205,-17.601768493652344,-13.133502006530762,0.0,-2.8152832984924316,-53.42357635498047,794.6859741210938
a captain caught a bell for a guy .,PD,CATCH,A,for,-13.49923324584961,-6.539432525634766,-15.035603523254395,-8.95857048034668,-4.947455883026123,-3.9820995330810547,-52.96239471435547,359.4986877441406
a captain caught a guy a bell .,DO,CATCH,A,for,-13.49923324584961,-6.539432525634766,-18.160263061523438,-9.764738082885742,0.0,-3.233313798904419,-51.196983337402344,601.6181640625
a guest caught a bowl for a professor .,PD,CATCH,A,for,-10.62292766571045,-10.032530784606934,-12.683448791503906,-12.078346252441406,-7.098238468170166,-2.8694100379943848,-55.38490295410156,470.5386657714844
a guest caught a professor a bowl .,DO,CATCH,A,for,-10.62292766571045,-10.032530784606934,-17.891000747680664,-11.364843368530273,0.0,-4.988667964935303,-54.899967193603516,955.7495727539062
an actor caught a camera for a mayor .,PD,CATCH,A,for,-11.816638946533203,-6.768604278564453,-9.156496047973633,-14.627492904663086,-7.245838165283203,-5.871149063110352,-55.4862174987793,475.8655090332031
an actor caught a mayor a camera .,DO,CATCH,A,for,-11.816638946533203,-6.768604278564453,-17.820465087890625,-14.364156723022461,0.0,-6.1012067794799805,-56.87107467651367,1222.7825927734375
a winner caught a bottle for a king .,PD,CATCH,A,for,-13.055392265319824,-9.305980682373047,-10.203953742980957,-10.539168357849121,-6.059659004211426,-1.963702917098999,-51.12785339355469,293.2051696777344
